first,second,condition,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
grenase,grenade,r,,grenade,,grenade,control,r,,5,d,s,grenase,3,7,real,block3
brouhaha,broehaha,r,,brouhaha,,brouhaha,control,r,,3,u,e,broehaha,1,8,real,block3
juspice,juspice,rs,,just,ice,justice,target,r,,3,t,p,juspice,2,7,real,block3
relire,relire,pr,re,lire,,relire,target,r,,3,e,i,reliri,0,6,real,block3
dénudo,dénudo,prs,dé,nu,dé,dénudé,target,s,0.0,1,é,o,dénudo,2,6,real,block3
liturgie,liturtie,r,,liturgie,,liturgie,control,r,,5,g,t,liturtie,1,8,real,block3
ruliure,reliure,prs,re,li,ure,reliure,target,p,0.0,1,e,u,ruliure,3,7,real,block3
sarabande,sarabande,r,,sarabande,,sarabande,control,r,,7,d,q,sarabanqe,0,9,real,block3
recouterte,recouverte,pr,re,couverte,,recouverte,target,r,,3,v,t,recouterte,3,10,real,block3
préalable,préalahle,r,,préalable,,préalable,control,r,,6,b,h,préalahle,1,9,real,block3
mergarine,margarine,r,,margarine,,margarine,control,r,,1,a,e,mergarine,3,9,real,block3
puartier,puartier,rs,,quart,ier,quartier,target,r,,0,q,p,puartier,2,8,real,block3
privilègi,privilègi,r,,privilège,,privilège,control,r,,8,e,i,privilègi,2,9,real,block3
déplaare,déplaare,pr,dé,plaire,,déplaire,target,r,,3,i,a,déplaare,2,8,real,block3
dégoût,dagoût,pr,dé,goût,,dégoût,target,p,0.0,1,é,a,dagoût,1,6,real,block3
cachumire,cachemire,r,,cachemire,,cachemire,control,r,,4,e,u,cachumire,3,9,real,block3
piscenlit,piscenlit,r,,pissenlit,,pissenlit,control,r,,3,s,c,piscenlit,2,9,real,block3
urgense,urgense,rs,,urg,ence,urgence,target,s,0.0,2,c,s,urgense,2,7,real,block3
carrosse,carlosse,r,,carrosse,,carrosse,control,r,,3,r,l,carlosse,1,8,real,block3
bravo,bravo,r,,bravo,,bravo,control,r,,0,b,x,xravo,0,5,real,block3
pingouin,pingouén,r,,pingouin,,pingouin,control,r,,6,i,é,pingouén,1,8,real,block3
jamais,jamais,r,,jamais,,jamais,control,r,,4,i,à,jamaàs,0,6,real,block3
spaghesti,spaghetti,r,,spaghetti,,spaghetti,control,r,,6,t,s,spaghesti,3,9,real,block3
concombre,concombre,r,,concombre,,concombre,control,r,,8,e,i,concombri,0,9,real,block3
gremier,grenier,r,,grenier,,grenier,control,r,,3,n,m,gremier,3,7,real,block3
accessoire,iccessoire,r,,accessoire,,accessoire,control,r,,0,a,i,iccessoire,1,10,real,block3
joueer,joueur,rs,,jou,eur,joueur,target,s,0.0,1,u,e,joueer,3,6,real,block3
prouesse,srouesse,r,,prouesse,,prouesse,control,r,,0,p,s,srouesse,1,8,real,block3
contrah,contrat,r,,contrat,,contrat,control,r,,6,t,h,contrah,3,7,real,block3
coltex,cortex,r,,cortex,,cortex,control,r,,2,r,l,coltex,3,6,real,block3
puinteur,puanteur,rss,,pu,ant_eur,puanteur,target,s,0.0,0,a,i,puinteur,3,8,real,block3
local,losal,r,,local,,local,control,r,,2,c,s,losal,1,5,real,block3
gourmand,gourmand,r,,gourmand,,gourmand,control,r,,7,d,p,gourmanp,0,8,real,block3
vitalité,vitalité,rss,,vit,al_ité,vitalité,target,s,1.0,0,i,e,vitaleté,0,8,real,block3
endurance,endurance,prs,en,dur,ance,endurance,target,r,,2,r,n,endunance,0,9,real,block3
genial,genial,rs,,géni,al,génial,target,r,,1,é,e,genial,2,6,real,block3
encorrect,incorrect,pr,in,correct,,incorrect,target,p,0.0,0,i,e,encorrect,3,9,real,block3
merserie,mercerie,r,,mercerie,,mercerie,control,r,,3,c,s,merserie,3,8,real,block3
ambassade,amtassade,r,,ambassade,,ambassade,control,r,,2,b,t,amtassade,1,9,real,block3
aissalle,aissalle,r,,aisselle,,aisselle,control,r,,4,e,a,aissalle,2,8,real,block3
sûrement,sûremejt,rs,,sûre,ment,sûrement,target,s,0.0,2,n,j,sûremejt,1,8,real,block3
elsuite,ensuite,pr,en,suite,,ensuite,target,p,0.0,1,n,l,elsuite,3,7,real,block3
incroyacle,incroyable,prs,in,croy,able,incroyable,target,s,0.0,1,b,c,incroyacle,3,10,real,block3
malignité,maliglité,rss,,mal,ign_ité,malignité,target,s,0.0,2,n,l,maliglité,1,9,real,block3
blague,bladue,r,,blague,,blague,control,r,,3,g,d,bladue,1,6,real,block3
ondulant,ondulant,rss,,ond,ul_ant,ondulant,target,r,,1,n,r,ordulant,0,8,real,block3
également,également,rs,,égale,ment,également,target,r,,2,a,e,égelement,0,9,real,block3
cmandestin,clandestin,r,,clandestin,,clandestin,control,r,,1,l,m,cmandestin,3,10,real,block3
salamandre,salanandre,r,,salamandre,,salamandre,control,r,,4,m,n,salanandre,1,10,real,block3
mousteche,moustache,r,,moustache,,moustache,control,r,,5,a,e,mousteche,3,9,real,block3
garagiste,garagiste,rss,,gar,ag_iste,garagiste,target,r,,2,r,n,ganagiste,0,9,real,block3
français,qrançais,rs,,franç,ais,français,target,r,,0,f,q,qrançais,1,8,real,block3
phase,phasi,r,,phase,,phase,control,r,,4,e,i,phasi,1,5,real,block3
guérillero,guérillero,r,,guérillero,,guérillero,control,r,,3,r,l,guélillero,0,10,real,block3
artistique,artistique,rss,,art,ist_ique,artistique,target,s,0.0,1,s,x,artixtique,0,10,real,block3
sexuamité,sexualité,rss,,sex,ual_ité,sexualité,target,s,0.0,2,l,m,sexuamité,3,9,real,block3
hurricane,hurrifane,r,,hurricane,,hurricane,control,r,,5,c,f,hurrifane,1,9,real,block3
réattion,réattion,prs,ré,act,ion,réaction,target,r,,1,c,t,réattion,2,8,real,block3
électrique,électrique,rs,,électr,ique,électrique,target,r,,5,r,n,électnique,0,10,real,block3
guenille,guenille,r,,guenille,,guenille,control,r,,3,n,m,guemille,0,8,real,block3
poursuit,poursuit,pr,pour,suit,,poursuit,target,p,0.0,1,o,e,peursuit,0,8,real,block3
cellophane,cellophame,r,,cellophane,,cellophane,control,r,,8,n,m,cellophame,1,10,real,block3
chambranne,chambranne,r,,chambranle,,chambranle,control,r,,8,l,n,chambranne,2,10,real,block3
angentin,argentin,r,,argentin,,argentin,control,r,,1,r,n,angentin,3,8,real,block3
frambaise,frambaise,r,,framboise,,framboise,control,r,,5,o,a,frambaise,2,9,real,block3
dévotion,dévotiom,prs,dé,vot,ion,dévotion,target,s,0.0,2,n,m,dévotiom,1,8,real,block3
clavucule,clavicule,r,,clavicule,,clavicule,control,r,,4,i,u,clavucule,3,9,real,block3
inoffensif,iloffensif,prs,in,offens,if,inoffensif,target,p,0.0,1,n,l,iloffensif,1,10,real,block3
sonorité,conorité,rss,,son,or_ité,sonorité,target,r,,0,s,c,conorité,1,8,real,block3
cathidrale,cathidrale,r,,cathédrale,,cathédrale,control,r,,4,é,i,cathidrale,2,10,real,block3
exactement,exactement,rs,,exacte,ment,exactement,target,r,,2,a,e,exectement,0,10,real,block3
cornichon,cornichon,r,,cornichon,,cornichon,control,r,,4,i,o,cornochon,0,9,real,block3
nenégat,nenégat,prs,re,nég,at,renégat,target,p,0.0,0,r,n,nenégat,2,7,real,block3
preuse,preuse,r,,preuve,,preuve,control,r,,4,v,s,preuse,2,6,real,block3
ircurable,ircurable,prs,in,cur,able,incurable,target,p,0.0,1,n,r,ircurable,2,9,real,block3
lecouvert,lecouvert,pr,re,couvert,,recouvert,target,p,0.0,0,r,l,lecouvert,2,9,real,block3
peêle,poêle,r,,poêle,,poêle,control,r,,1,o,e,peêle,3,5,real,block3
dangereuse,dangerease,rs,,danger,euse,dangereuse,target,s,0.0,1,u,a,dangerease,1,10,real,block3
agolité,agolité,rss,,ag,il_ité,agilité,target,s,0.0,0,i,o,agolité,2,7,real,block3
rhinocéros,mhinocéros,r,,rhinocéros,,rhinocéros,control,r,,0,r,m,mhinocéros,1,10,real,block3
incessant,incessant,prs,in,cess,ant,incessant,target,s,0.0,1,n,l,incessalt,0,9,real,block3
heure,heure,r,,heure,,heure,control,r,,0,h,t,teure,0,5,real,block3
irréel,irréel,pr,ir,réel,,irréel,target,r,,3,l,r,irréer,0,6,real,block3
impoli,inpoli,pr,im,poli,,impoli,target,p,0.0,1,m,n,inpoli,1,6,real,block3
conseil,conceil,r,,conseil,,conseil,control,r,,3,s,c,conceil,1,7,real,block3
lieutenalt,lieutenant,r,,lieutenant,,lieutenant,control,r,,8,n,l,lieutenalt,3,10,real,block3
cappuccino,cappuccine,r,,cappuccino,,cappuccino,control,r,,9,o,e,cappuccine,1,10,real,block3
hâtuf,hâtuf,rs,,hât,if,hâtif,target,s,0.0,0,i,u,hâtuf,2,5,real,block3
coyote,coyite,r,,coyote,,coyote,control,r,,3,o,i,coyite,1,6,real,block3
irruption,arruption,prs,ir,rupt,ion,irruption,target,p,0.0,0,i,a,arruption,1,9,real,block3
emmerdear,emmerdear,prs,em,merd,eur,emmerdeur,target,s,0.0,1,u,a,emmerdear,2,9,real,block3
rambarde,rambarde,r,,rambarde,,rambarde,control,r,,2,m,n,ranbarde,0,8,real,block3
idéarisme,idéarisme,rss,,idé,al_isme,idéalisme,target,s,0.0,1,l,r,idéarisme,2,9,real,block3
impurité,impureté,prs,im,pur,ité,impurité,target,s,0.0,0,i,e,impureté,1,8,real,block3
siège,siage,r,,siège,,siège,control,r,,2,è,a,siage,1,5,real,block3
douaille,douaille,r,,gouaille,,gouaille,control,r,,0,g,d,douaille,2,8,real,block3
cougcous,cougcous,r,,couscous,,couscous,control,r,,3,s,g,cougcous,2,8,real,block3
poliscon,polisson,r,,polisson,,polisson,control,r,,5,s,c,poliscon,3,8,real,block3
pizzemia,pizzemia,r,,pizzeria,,pizzeria,control,r,,5,r,m,pizzemia,2,8,real,block3
espérante,espéranto,r,,espéranto,,espéranto,control,r,,8,o,e,espérante,3,9,real,block3
incortance,incortance,prs,in,cort,ance,incortance,target,s,0.0,1,n,r,incortarce,0,10,pseudo,block4
lélmanemt,lélmanemt,rss,,mél,ma_nemt,mélmanemt,control,r,,0,m,l,lélmanemt,2,9,pseudo,block4
préreplem,préreplem,ppr,pré_re,plem,,préreplem,target,r,,2,e,a,préreplam,0,9,pseudo,block4
bulamment,bulamment,rss,,bul,am_ment,bulamment,target,r,,1,u,e,belamment,0,9,pseudo,block4
erédlubeag,erédlubeag,pprs,er_éd,lub,eag,erédlubeag,control,s,0.0,1,a,u,erédlubeug,0,10,pseudo,block4
trev,trev,r,,trév,,trév,target,r,,2,é,e,trev,2,4,pseudo,block4
macisem,macisem,rs,,mac,isem,macisem,control,s,0.0,2,e,i,macisim,0,7,pseudo,block4
jaisabne,jaisabne,rs,,jais,able,jaisable,target,s,0.0,2,l,n,jaisabne,2,8,pseudo,block4
sédnelubre,sédnelubre,pprs,séd_ne,lub,re,sédnelubre,control,r,,2,b,s,sédnelusre,0,10,pseudo,block4
enédcideag,enédcideag,pprs,er_éd,cid,eag,erédcideag,control,p,0.0,1,r,n,enédcideag,2,10,pseudo,block4
lusfodle,lusfodle,prs,rus,fod,le,rusfodle,control,p,0.0,0,r,l,lusfodle,2,8,pseudo,block4
fair,foir,r,,foir,,foir,target,r,,1,o,a,fair,3,4,pseudo,block4
vérteist,vérteast,rs,,vért,eist,vérteist,control,s,0.0,1,i,a,vérteast,1,8,pseudo,block4
erédtret,elédtret,ppr,er_éd,tret,,erédtret,control,p,0.0,1,r,l,elédtret,1,8,pseudo,block4
indoulent,indoulent,prs,in,doul,ent,indoulent,target,r,,2,u,a,indoalent,0,9,pseudo,block4
cidvitié,cibvitié,rss,,cid,vi_tié,cidvitié,control,r,,2,d,b,cibvitié,1,8,pseudo,block4
sédnilidre,sédnilidre,pprs,séd_ni,rid,re,sédniridre,control,r,,0,r,l,sédnilidre,2,10,pseudo,block4
ininterdoc,ininterdic,ppr,in_inter,dic,,ininterdic,target,r,,1,i,o,ininterdoc,3,10,pseudo,block4
niridlatié,niridlatié,prss,ni,rid,la_tié,niridlatié,control,r,,0,r,l,nilidlatié,0,10,pseudo,block4
désinjurer,désinjurer,pprs,dés_in,jur,er,désinjurer,target,p,1.0,1,n,l,désiljurer,0,10,pseudo,block4
doul,daul,r,,doul,,doul,target,r,,1,o,a,daul,1,4,pseudo,block4
rujoin,rujoin,rs,,ruj,oin,rujoin,control,r,,0,r,m,mujoin,0,6,pseudo,block4
antetron,antitron,pr,anti,tron,,antitron,target,p,0.0,3,i,e,antetron,3,8,pseudo,block4
anticort,anticort,pr,anti,cort,,anticort,target,r,,3,t,s,anticors,0,8,pseudo,block4
saij,sùij,r,,saij,,saij,control,r,,1,a,ù,sùij,1,4,pseudo,block4
mifodletié,mifodletié,prss,mi,fod,le_tié,mifodletié,control,p,0.0,1,i,e,mefodletié,0,10,pseudo,block4
innourens,innourens,prs,in,nour,ent,innourent,target,s,0.0,2,t,s,innourens,2,9,pseudo,block4
désenbuler,désenbuner,pprs,dés_en,bul,er,désenbuler,target,r,,2,l,n,désenbuner,1,10,pseudo,block4
déplamiste,déplamiste,prs,dé,plem,iste,déplemiste,target,r,,2,e,a,déplamiste,2,10,pseudo,block4
milif,mirif,pr,mi,lif,,milif,control,r,,0,l,r,mirif,1,5,pseudo,block4
désnal,désral,pr,dé,snal,,désnal,target,r,,1,n,r,désral,1,6,pseudo,block4
rusnetlec,rusnetlec,ppr,rus_ne,trec,,rusnetrec,control,r,,1,r,l,rusnetlec,2,9,pseudo,block4
naujmanemt,naujmanemt,rss,,nauj,ma_nemt,naujmanemt,control,s,0.0,0,m,n,naujnanemt,0,10,pseudo,block4
érperléit,érperléit,ppr,érp_er,léut,,érperléut,control,r,,2,u,i,érperléit,2,9,pseudo,block4
roplifnelt,roplifnelt,prs,rop,lif,nemt,roplifnemt,control,s,0.0,2,m,l,roplifnelt,2,10,pseudo,block4
surencoit,suruncoit,ppr,sur_en,coit,,surencoit,target,p,1.0,0,e,u,suruncoit,1,9,pseudo,block4
prédétron,prédétron,ppr,pré_dé,tron,,prédétron,target,p,0.0,1,r,n,pnédétron,0,9,pseudo,block4
neèriste,neèriste,rs,,nièr,iste,nièriste,target,r,,1,i,e,neèriste,2,8,pseudo,block4
diot,ciot,r,,diot,,diot,target,r,,0,d,c,ciot,1,4,pseudo,block4
san,san,r,,san,,san,target,r,,0,s,p,pan,0,3,pseudo,block4
rièlvitié,rièlvitié,rss,,rièn,vi_tié,riènvitié,control,r,,3,n,l,rièlvitié,2,9,pseudo,block4
cidinnole,hidinnole,rss,,cid,inno_le,cidinnole,control,r,,0,c,h,hidinnole,1,9,pseudo,block4
répédrièr,répédrièr,ppr,rép_éd,rièn,,répédrièn,control,r,,3,n,r,répédrièr,2,9,pseudo,block4
dofivité,dosivité,rss,,dof,iv_ité,dofivité,target,r,,2,f,s,dosivité,1,8,pseudo,block4
sednelifre,sednelifre,pprs,séd_ne,lif,re,sédnelifre,control,p,0.0,1,é,e,sednelifre,2,10,pseudo,block4
nas,nap,r,,nas,,nas,control,r,,2,s,p,nap,1,3,pseudo,block4
orrujtaoin,errujtaoin,prss,er,ruj,ta_oin,errujtaoin,control,p,0.0,0,e,o,orrujtaoin,3,10,pseudo,block4
dofable,dofabme,rs,,dof,able,dofable,target,s,0.0,2,l,m,dofabme,1,7,pseudo,block4
nort,nont,r,,nort,,nort,control,r,,2,r,n,nont,1,4,pseudo,block4
sougier,sougiur,pr,sou,gier,,sougier,target,r,,2,e,u,sougiur,1,7,pseudo,block4
rujvira,rujvila,rss,,ruj,vi_la,rujvila,control,s,1.0,0,l,r,rujvira,3,7,pseudo,block4
pnédénièr,pnédénièr,ppr,pré_dé,nièr,,prédénièr,target,p,0.0,1,r,n,pnédénièr,2,9,pseudo,block4
coiticé,coiticé,rs,,coit,ité,coitité,target,s,0.0,1,t,c,coiticé,2,7,pseudo,block4
tlonaliste,tronaliste,rss,,tron,al_iste,tronaliste,target,r,,1,r,l,tlonaliste,3,10,pseudo,block4
osufot,osufod,pr,osu,fod,,osufod,control,r,,2,d,t,osufot,3,6,pseudo,block4
désinsaler,désinsaler,pprs,dés_in,sal,er,désinsaler,target,r,,1,a,e,désinseler,0,10,pseudo,block4
dof,sof,r,,dof,,dof,target,r,,0,d,s,sof,1,3,pseudo,block4
nilublatié,nilublatiu,prss,ni,lub,la_tié,nilublatié,control,s,1.0,2,é,u,nilublatiu,1,10,pseudo,block4
lémité,lémité,rs,,lém,ité,lémité,target,s,0.0,0,i,u,lémuté,0,6,pseudo,block4
prérejur,prérejur,ppr,pré_re,jur,,prérejur,target,p,0.0,1,r,l,plérejur,0,8,pseudo,block4
risnetret,rusnetret,ppr,rus_ne,tret,,rusnetret,control,p,0.0,1,u,i,risnetret,3,9,pseudo,block4
mimacvitié,mimacvitio,prss,mi,mac,vi_tié,mimacvitié,control,s,1.0,2,é,o,mimacvitio,1,10,pseudo,block4
intanivité,intanivité,prss,in,san,iv_ité,insanivité,target,r,,0,s,t,intanivité,2,10,pseudo,block4
prodicment,prodicment,prs,pro,dic,ment,prodicment,target,r,,0,d,g,progicment,0,10,pseudo,block4
soujer,soujer,pr,sou,jur,,soujur,target,r,,1,u,e,soujer,2,6,pseudo,block4
nisaij,nisaij,pr,ni,saij,,nisaij,control,r,,2,i,a,nisaaj,0,6,pseudo,block4
injurivité,injuritité,prss,in,jur,iv_ité,injurivité,target,s,0.0,1,v,t,injuritité,1,10,pseudo,block4
rusnereig,rusneneig,ppr,rus_ne,reig,,rusnereig,control,r,,0,r,n,rusneneig,1,9,pseudo,block4
indofivité,indofivité,prss,in,dof,iv_ité,indofivité,target,s,0.0,1,v,s,indofisité,0,10,pseudo,block4
édroiferu,édroifaru,prs,éd,roif,eru,édroiferu,control,s,0.0,0,e,a,édroifaru,1,9,pseudo,block4
édpelm,udpelm,pr,éd,pelm,,édpelm,control,p,0.0,0,é,u,udpelm,1,6,pseudo,block4
roisni,roisni,rs,,roif,ni,roifni,control,r,,3,f,s,roisni,2,6,pseudo,block4
oclas,ocjas,pr,oc,las,,oclas,control,r,,0,l,j,ocjas,1,5,pseudo,block4
mirujletié,mirujletié,prss,mi,ruj,le_tié,mirujletié,control,p,0.0,0,m,r,rirujletié,0,10,pseudo,block4
imtert,imtelt,pr,im,tert,,imtert,target,r,,2,r,l,imtelt,1,6,pseudo,block4
miérpreig,miérpreig,ppr,mi_érp,reig,,miérpreig,control,p,1.0,0,é,a,miarpreig,0,9,pseudo,block4
milubvitié,milabvitié,prss,mi,lub,vi_tié,milubvitié,control,r,,1,u,a,milabvitié,1,10,pseudo,block4
naujalbe,naujambe,rs,,nauj,albe,naujalbe,control,s,0.0,1,l,m,naujambe,1,8,pseudo,block4
mirujvitié,mirujvidié,prss,mi,ruj,vi_tié,mirujvitié,control,s,1.0,0,t,d,mirujvidié,1,10,pseudo,block4
intersan,intersan,pr,inter,san,,intersan,target,p,0.0,4,r,m,intemsan,0,8,pseudo,block4
sédnimacme,sédnimacre,pprs,séd_ni,mac,re,sédnimacre,control,s,0.0,0,r,m,sédnimacme,3,10,pseudo,block4
rusnesurc,rusnesurc,ppr,rus_ne,surc,,rusnesurc,control,r,,3,c,p,rusnesurp,0,9,pseudo,block4
erédrujeeg,erédrujeag,pprs,er_éd,ruj,eag,erédrujeag,control,s,0.0,1,a,e,erédrujeeg,3,10,pseudo,block4
édrêqu,édrêqu,pr,éd,roqu,,édroqu,control,r,,1,o,ê,édrêqu,2,6,pseudo,block4
ennourege,ennourege,prs,en,nour,age,ennourage,target,s,0.0,0,a,e,ennourege,2,9,pseudo,block4
foirival,foiraval,rss,,foir,iv_al,foirival,target,s,0.0,0,i,a,foiraval,1,8,pseudo,block4
désinlémey,désinlémer,pprs,dés_in,lém,er,désinlémer,target,s,0.0,1,r,y,désinlémey,3,10,pseudo,block4
rentitrec,rentitrec,pr,renti,trec,,rentitrec,control,r,,1,r,n,rentitnec,0,9,pseudo,block4
indicelisé,indicelisé,prss,in,dic,el_ité,indicelité,target,s,1.0,1,t,s,indicelisé,2,10,pseudo,block4
surencért,surencért,ppr,sur_en,cort,,surencort,target,r,,1,o,é,surencért,2,9,pseudo,block4
jur,rur,r,,jur,,jur,target,r,,0,j,r,rur,1,3,pseudo,block4
engiem,engiem,pr,en,gier,,engier,target,r,,3,r,m,engiem,2,6,pseudo,block4
dofer,dofer,rs,,dof,er,dofer,target,s,0.0,0,e,u,dofur,0,5,pseudo,block4
dacalisme,dacalisme,rss,,dic,al_isme,dicalisme,target,r,,1,i,a,dacalisme,2,9,pseudo,block4
sédnenasre,sédnenasre,pprs,séd_ne,nas,re,sédnenasre,control,p,0.0,0,s,t,tédnenasre,0,10,pseudo,block4
nirentilub,nirertilub,ppr,ni_renti,lub,,nirentilub,control,p,1.0,2,n,r,nirertilub,1,10,pseudo,block4
loudalbe,loudalba,rs,,loud,albe,loudalbe,control,s,0.0,3,e,a,loudalba,1,8,pseudo,block4
dilub,dilub,pr,da,lub,,dalub,control,p,0.0,1,a,i,dilub,2,5,pseudo,block4
minisletié,minasletié,prss,mi,nas,le_tié,minasletié,control,r,,1,a,i,minisletié,3,10,pseudo,block4
radication,redication,prss,re,dic,at_ion,redication,target,p,0.0,1,e,a,radication,3,10,pseudo,block4
enfilagé,enfilagé,prs,en,fil,age,enfilage,target,s,0.0,2,e,é,enfilagé,2,8,pseudo,block4
osucid,osucid,pr,osu,cid,,osucid,control,p,0.0,2,u,e,osecid,0,6,pseudo,block4
ridre,ridme,rs,,rid,re,ridre,control,s,0.0,0,r,m,ridme,1,5,pseudo,block4
tretnet,tretnet,rs,,tret,net,tretnet,control,s,0.0,2,t,d,tretned,0,7,pseudo,block4
riènra,riènre,rs,,rièn,re,riènre,control,s,0.0,1,e,a,riènra,3,6,pseudo,block4
clôtuire,clôtuire,rs,,clôt,aire,clôtaire,target,s,0.0,0,a,u,clôtuire,2,8,pseudo,block4
surtrévant,sartrévant,prs,sur,trév,ant,surtrévant,target,p,0.0,1,u,a,sartrévant,1,10,pseudo,block4
nac,nac,r,,mac,,mac,control,r,,0,m,n,nac,2,3,pseudo,block4
désindirur,désindirer,pprs,dés_in,dir,er,désindirer,target,s,0.0,0,e,u,désindirur,3,10,pseudo,block4
bulaliste,bunaliste,rss,,bul,al_iste,bulaliste,target,r,,2,l,n,bunaliste,1,9,pseudo,block4
édcideist,éscideist,prs,éd,cid,eist,édcideist,control,p,0.0,1,d,s,éscideist,1,9,pseudo,block4
codiot,codiof,pr,co,diot,,codiot,target,r,,3,t,f,codiof,1,6,pseudo,block4
rusnopelm,rusnopelm,ppr,rus_ne,pelm,,rusnepelm,control,p,1.0,1,e,o,rusnopelm,2,9,pseudo,block4
tiocteé,tioctié,rs,,tioc,tié,tioctié,control,s,0.0,1,i,e,tiocteé,3,7,pseudo,block4
inlélivité,inlémivité,prss,in,lém,iv_ité,inlémivité,target,r,,2,m,l,inlélivité,3,10,pseudo,block4
belaire,bulaire,rs,,bul,aire,bulaire,target,r,,1,u,e,belaire,3,7,pseudo,block4
malfoir,malfoir,pr,mal,foir,,malfoir,target,r,,0,f,d,maldoir,0,7,pseudo,block4
souquor,souqeor,pr,sou,quor,,souquor,target,r,,1,u,e,souqeor,1,7,pseudo,block4
répédlif,répédrif,ppr,rép_éd,lif,,répédlif,control,r,,0,l,r,répédrif,1,8,pseudo,block4
indofalité,indofèlité,prss,in,dof,al_ité,indofalité,target,s,0.0,0,a,è,indofèlité,1,10,pseudo,block4
