first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
miridletié,miridletié,prss,rid,mi,le_tié,miridletié,control,s,1.0,1,i,u,miridletué,0,10,pseudo,block3
érpertric,érpertric,ppr,troc,érp_er,,érpertroc,control,r,,2,o,i,érpertric,2,9,pseudo,block3
ledébulage,ledébulage,pprs,bul,re_dé,age,redébulage,target,p,0.0,0,r,l,ledébulage,2,10,pseudo,block3
rodéfilage,redéfilage,pprs,fil,re_dé,age,redéfilage,target,p,0.0,1,e,o,rodéfilage,3,10,pseudo,block3
irsnal,insnal,pr,snal,in,,insnal,target,p,0.0,1,n,r,irsnal,3,6,pseudo,block3
inbulivitu,inbulivitu,prss,bul,in,iv_ité,inbulivité,target,s,1.0,2,é,u,inbulivitu,2,10,pseudo,block3
désenlémer,désenmémer,pprs,lém,dés_en,er,désenlémer,target,r,,0,l,m,désenmémer,1,10,pseudo,block3
roit,roif,r,roif,,,roif,control,r,,3,f,t,roit,3,4,pseudo,block3
nivodoin,nivodoin,prs,fod,ni,oin,nifodoin,control,r,,0,f,v,nivodoin,2,8,pseudo,block3
surersan,surensan,ppr,san,sur_en,,surensan,target,p,1.0,1,n,r,surersan,3,8,pseudo,block3
erédfodoag,erédfodoag,pprs,fod,er_éd,eag,erédfodeag,control,s,0.0,0,e,o,erédfodoag,2,10,pseudo,block3
onnpod,onnfod,pr,fod,onn,,onnfod,control,r,,0,f,p,onnpod,3,6,pseudo,block3
enlémivité,inlémivité,prss,lém,in,iv_ité,inlémivité,target,p,0.0,0,i,e,enlémivité,3,10,pseudo,block3
renourure,renourure,prs,nour,re,ure,renourure,target,s,0.0,2,e,i,renoururi,0,9,pseudo,block3
sédnimélje,sédnimélre,pprs,mél,séd_ni,re,sédnimélre,control,s,0.0,0,r,j,sédnimélje,3,10,pseudo,block3
roifvitié,roifvitié,rss,roif,,vi_tié,roifvitié,control,s,1.0,1,i,e,roifviteé,0,9,pseudo,block3
mirujyetié,mirujletié,prss,ruj,mi,le_tié,mirujletié,control,s,0.0,0,l,y,mirujyetié,3,10,pseudo,block3
ocrosu,ocroqu,pr,roqu,oc,,ocroqu,control,r,,2,q,s,ocrosu,3,6,pseudo,block3
lif,lef,r,lif,,,lif,control,r,,1,i,e,lef,1,3,pseudo,block3
ésloudnemt,édloudnemt,prs,loud,éd,nemt,édloudnemt,control,p,0.0,1,d,s,ésloudnemt,3,10,pseudo,block3
sydlif,sydlif,pr,lif,syd,,sydlif,control,r,,1,i,e,sydlef,0,6,pseudo,block3
dicivité,dicivité,rss,dic,,iv_ité,dicivité,target,s,0.0,0,i,e,dicevité,0,8,pseudo,block3
ingier,ingier,pr,gier,in,,ingier,target,r,,1,i,e,ingeer,0,6,pseudo,block3
clôt,clet,r,clôt,,,clôt,target,r,,2,ô,e,clet,1,4,pseudo,block3
désenbuler,désenbulen,pprs,bul,dés_en,er,désenbuler,target,s,0.0,1,r,n,désenbulen,1,10,pseudo,block3
macoin,mecoin,rs,mac,,oin,macoin,control,r,,1,a,e,mecoin,1,6,pseudo,block3
prérecrus,prerecrus,ppr,crus,pré_re,,prérecrus,target,p,0.0,2,é,e,prerecrus,1,9,pseudo,block3
recrus,recnus,pr,crus,re,,recrus,target,r,,1,r,n,recnus,1,6,pseudo,block3
mac,mav,r,mac,,,mac,control,r,,2,c,v,mav,1,3,pseudo,block3
toidlaeist,toidlaeist,rss,toid,,la_eist,toidlaeist,control,s,0.0,0,l,r,toidraeist,0,10,pseudo,block3
préreplem,prérepler,ppr,plem,pré_re,,préreplem,target,r,,3,m,r,prérepler,1,9,pseudo,block3
cortival,sortival,rss,cort,,iv_al,cortival,target,r,,0,c,s,sortival,1,8,pseudo,block3
tédofment,tédofment,prs,dof,dé,ment,dédofment,target,p,0.0,0,d,t,tédofment,2,9,pseudo,block3
intuél,intuél,pr,tuél,in,,intuél,target,p,0.0,0,i,e,entuél,0,6,pseudo,block3
rebédofage,rebédofage,pprs,dof,re_dé,age,redédofage,target,p,1.0,0,d,b,rebédofage,2,10,pseudo,block3
filel,filer,rs,fil,,er,filer,target,s,0.0,1,r,l,filel,3,5,pseudo,block3
désincamer,désincamer,pprs,cam,dés_in,er,désincamer,target,r,,2,m,l,désincaler,0,10,pseudo,block3
maltuol,maltuél,pr,tuél,mal,,maltuél,target,r,,2,é,o,maltuol,3,7,pseudo,block3
tôlcnat,tôncnat,rs,tôlc,,nat,tôlcnat,control,r,,2,l,n,tôncnat,1,7,pseudo,block3
redéneur,redénour,ppr,nour,re_dé,,redénour,target,r,,1,o,e,redéneur,3,8,pseudo,block3
reignet,reignet,rs,reig,,net,reignet,control,s,0.0,1,e,i,reignit,0,7,pseudo,block3
nonbul,nonbur,pr,bul,non,,nonbul,target,r,,2,l,r,nonbur,1,6,pseudo,block3
fodre,fotre,rs,fod,,re,fodre,control,r,,2,d,t,fotre,1,5,pseudo,block3
dyscrus,dyscros,pr,crus,dys,,dyscrus,target,r,,2,u,o,dyscros,1,7,pseudo,block3
ilsnalance,ilsnalance,prs,snal,in,ance,insnalance,target,p,0.0,1,n,l,ilsnalance,2,10,pseudo,block3
redésalage,redésalage,pprs,sal,re_dé,age,redésalage,target,r,,2,l,m,redésamage,0,10,pseudo,block3
saijri,saijri,rs,saij,,re,saijre,control,s,0.0,1,e,i,saijri,2,6,pseudo,block3
erédlub,erédlub,ppr,lub,er_éd,,erédlub,control,p,1.0,0,é,a,eradlub,0,7,pseudo,block3
mimélviteé,mimélviteé,prss,mél,mi,vi_tié,mimélvitié,control,s,1.0,1,i,e,mimélviteé,2,10,pseudo,block3
rusnepelm,rusnopelm,ppr,pelm,rus_ne,,rusnepelm,control,p,1.0,1,e,o,rusnopelm,1,9,pseudo,block3
codof,codof,pr,dof,co,,codof,target,r,,1,o,e,codef,0,5,pseudo,block3
sédnilofre,sédnilifre,pprs,lif,séd_ni,re,sédnilifre,control,r,,1,i,o,sédnilofre,3,10,pseudo,block3
érperlams,érperlans,ppr,lans,érp_er,,érperlans,control,r,,2,n,m,érperlams,3,9,pseudo,block3
nacevinemt,nacevinemt,rss,nas,,evi_nemt,nasevinemt,control,r,,2,s,c,nacevinemt,2,10,pseudo,block3
noncrus,noncrus,pr,crus,non,,noncrus,target,p,0.0,1,o,e,nencrus,0,7,pseudo,block3
cosnal,cosnal,pr,snal,co,,cosnal,target,r,,3,l,r,cosnar,0,6,pseudo,block3
innourion,innourion,prs,nour,in,ion,innourion,target,p,0.0,1,n,m,imnourion,0,9,pseudo,block3
édpelmeag,éfpelmeag,prs,pelm,éd,eag,édpelmeag,control,p,0.0,1,d,f,éfpelmeag,1,9,pseudo,block3
regoirage,refoirage,prs,foir,re,age,refoirage,target,r,,0,f,g,regoirage,3,9,pseudo,block3
nipelmre,nipelmle,prs,pelm,ni,le,nipelmle,control,s,0.0,0,l,r,nipelmre,3,8,pseudo,block3
ermactaoin,ermactaoil,prss,mac,er,ta_oin,ermactaoin,control,s,1.0,2,n,l,ermactaoil,1,10,pseudo,block3
inprécert,inprécert,ppr,cert,im_pré,,imprécert,target,p,0.0,1,m,n,inprécert,2,9,pseudo,block3
surc,surc,r,surc,,,surc,control,r,,2,r,l,sulc,0,4,pseudo,block3
sédnifudre,sédnifodre,pprs,fod,séd_ni,re,sédnifodre,control,r,,1,o,u,sédnifudre,3,10,pseudo,block3
lémin,léman,rs,lém,,in,lémin,target,s,0.0,0,i,a,léman,1,5,pseudo,block3
relemation,relémation,prss,lém,re,at_ion,relémation,target,r,,1,é,e,relemation,3,10,pseudo,block3
lémment,lémment,rs,lém,,ment,lémment,target,r,,1,é,e,lemment,0,7,pseudo,block3
bul,bun,r,bul,,,bul,target,r,,2,l,n,bun,1,3,pseudo,block3
préréjais,prérejais,ppr,jais,pré_re,,prérejais,target,p,1.0,1,e,é,préréjais,3,9,pseudo,block3
tiocerie,tiocarie,rs,tioc,,arie,tiocarie,control,s,0.0,0,a,e,tiocerie,3,8,pseudo,block3
indirelité,indilelité,prss,dir,in,el_ité,indirelité,target,r,,2,r,l,indilelité,1,10,pseudo,block3
innièrel,innièrel,prs,nièr,in,el,innièrel,target,s,0.0,0,e,i,innièril,0,8,pseudo,block3
surenvron,surenvron,ppr,tron,sur_en,,surentron,target,r,,0,t,v,surenvron,2,9,pseudo,block3
désindicer,désindicen,pprs,dic,dés_in,er,désindicer,target,s,0.0,1,r,n,désindicen,1,10,pseudo,block3
crusarment,crusamment,rss,crus,,am_ment,crusamment,target,s,0.0,1,m,r,crusarment,3,10,pseudo,block3
resierant,resierant,prs,gier,re,ant,regierant,target,r,,0,g,s,resierant,2,9,pseudo,block3
milasretié,milasretié,prss,las,mi,le_tié,milasletié,control,s,0.0,0,l,r,milasretié,2,10,pseudo,block3
filent,filent,rs,fil,,ent,filent,target,r,,2,l,m,fiment,0,6,pseudo,block3
nirtle,nirtle,rs,nort,,le,nortle,control,r,,1,o,i,nirtle,2,6,pseudo,block3
infilalité,ilfilalité,prss,fil,in,al_ité,infilalité,target,p,0.0,1,n,l,ilfilalité,1,10,pseudo,block3
nasnemt,nasnemt,rs,nas,,nemt,nasnemt,control,r,,2,s,t,natnemt,0,7,pseudo,block3
lifodlatié,nifodlatié,prss,fod,ni,la_tié,nifodlatié,control,p,0.0,0,n,l,lifodlatié,3,10,pseudo,block3
tretlatié,tredlatié,rss,tret,,la_tié,tretlatié,control,r,,3,t,d,tredlatié,1,9,pseudo,block3
rub,lub,r,lub,,,lub,control,r,,0,l,r,rub,3,3,pseudo,block3
qoor,quor,r,quor,,,quor,target,r,,1,u,o,qoor,3,4,pseudo,block3
loudvibié,loudvibié,rss,loud,,vi_tié,loudvitié,control,s,1.0,0,t,b,loudvibié,2,9,pseudo,block3
inlémalité,inlémalité,prss,lém,in,al_ité,inlémalité,target,s,0.0,1,l,m,inlémamité,0,10,pseudo,block3
quorammemt,quoramment,rss,quor,,am_ment,quoramment,target,s,1.0,2,n,m,quorammemt,3,10,pseudo,block3
naujnu,naujnu,rs,nauj,,ni,naujni,control,s,0.0,1,i,u,naujnu,2,6,pseudo,block3
riènmanemt,riènmanemt,rss,rièn,,ma_nemt,riènmanemt,control,s,1.0,3,t,d,riènmanemd,0,10,pseudo,block3
lumnauj,lumnauj,pr,nauj,lam,,lamnauj,control,p,0.0,1,a,u,lumnauj,2,7,pseudo,block3
taniroun,taniloun,pr,roun,tani,,taniroun,control,r,,0,r,l,taniloun,1,8,pseudo,block3
cam,cam,r,cam,,,cam,target,r,,2,m,l,cal,0,3,pseudo,block3
tréveun,tréveun,rs,trév,,eur,tréveur,target,s,0.0,2,r,n,tréveun,2,7,pseudo,block3
sanalement,sanalement,rss,san,,ale_ment,sanalement,target,r,,0,s,b,banalement,0,10,pseudo,block3
léut,léut,r,léut,,,léut,control,r,,0,l,r,réut,0,4,pseudo,block3
indic,indic,pr,dic,in,,indic,target,r,,1,i,e,indec,0,5,pseudo,block3
prédédir,prédédin,ppr,dir,pré_dé,,prédédir,target,r,,2,r,n,prédédin,1,8,pseudo,block3
incamelité,incanelité,prss,cam,in,el_ité,incamelité,target,r,,2,m,n,incanelité,1,10,pseudo,block3
prérecort,prérecort,ppr,cort,pré_re,,prérecort,target,p,0.0,0,p,v,vrérecort,0,9,pseudo,block3
burivité,burivité,rss,bul,,iv_ité,bulivité,target,r,,2,l,r,burivité,2,8,pseudo,block3
infortone,infortone,pr,fortune,in,,infortune,target,r,,4,u,o,infortone,2,9,real,block4
inhabituel,inhabituel,prs,habitu,in,el,inhabituel,target,s,0.0,0,e,a,inhabitual,0,10,real,block4
amabilité,emabilité,rss,am,,abil_ité,amabilité,target,r,,0,a,e,emabilité,1,9,real,block4
grilmon,grilmon,r,grillon,,,grillon,control,r,,4,l,m,grilmon,2,7,real,block4
infinité,irfinité,prs,fin,in,ité,infinité,target,p,0.0,1,n,r,irfinité,1,8,real,block4
totalement,totalement,rs,totale,,ment,totalement,target,r,,3,a,i,totilement,0,10,real,block4
améthyste,amathyste,r,améthyste,,,améthyste,control,r,,2,é,a,amathyste,1,9,real,block4
massacri,massacre,r,massacre,,,massacre,control,r,,7,e,i,massacri,3,8,real,block4
tierté,tierté,rs,fier,,té,fierté,target,r,,0,f,t,tierté,2,6,real,block4
ctatue,ctatue,r,statue,,,statue,control,r,,0,s,c,ctatue,2,6,real,block4
biyau,boyau,r,boyau,,,boyau,control,r,,1,o,i,biyau,3,5,real,block4
ertrejambe,ertrejambe,pr,jambe,entre,,entrejambe,target,p,0.0,1,n,r,ertrejambe,2,10,real,block4
marmotte,marmotte,r,marmotte,,,marmotte,control,r,,1,a,i,mirmotte,0,8,real,block4
asticot,asticot,r,asticot,,,asticot,control,r,,6,t,c,asticoc,0,7,real,block4
utelisable,utilisable,rss,util,,is_able,utilisable,target,r,,2,i,e,utelisable,3,10,real,block4
xrenouille,grenouille,r,grenouille,,,grenouille,control,r,,0,g,x,xrenouille,3,10,real,block4
mirabelle,minabelle,r,mirabelle,,,mirabelle,control,r,,2,r,n,minabelle,1,9,real,block4
péralité,pénalité,rss,pén,,al_ité,pénalité,target,r,,2,n,r,péralité,3,8,real,block4
immeuble,immeuble,r,immeuble,,,immeuble,control,r,,3,e,i,immiuble,0,8,real,block4
puchet,puchet,r,pichet,,,pichet,control,r,,1,i,u,puchet,2,6,real,block4
mortel,mortel,rs,mort,,el,mortel,target,s,0.0,0,e,u,mortul,0,6,real,block4
tourbillom,tourbillon,r,tourbillon,,,tourbillon,control,r,,9,n,m,tourbillom,3,10,real,block4
malin,malin,rs,mal,,in,malin,target,s,0.0,1,n,m,malim,0,5,real,block4
traisement,traisement,rs,traite,,ment,traitement,target,r,,4,t,s,traisement,2,10,real,block4
sinalité,finalité,rss,fin,,al_ité,finalité,target,r,,0,f,s,sinalité,3,8,real,block4
serviloté,servilité,rss,serv,,il_ité,servilité,target,s,1.0,0,i,o,serviloté,3,9,real,block4
inaction,inaction,prs,act,in,ion,inaction,target,s,0.0,2,n,r,inactior,0,8,real,block4
pendentis,pendentis,rss,pend,,ent_if,pendentif,target,s,1.0,1,f,s,pendentis,2,9,real,block4
ponlen,pollen,r,pollen,,,pollen,control,r,,2,l,n,ponlen,3,6,real,block4
étranger,étrangur,rs,étrang,,er,étranger,target,s,0.0,0,e,u,étrangur,1,8,real,block4
acteur,acteur,rs,act,,eur,acteur,target,r,,2,t,s,acseur,0,6,real,block4
découverte,découserte,pr,couverte,dé,,découverte,target,r,,3,v,s,découserte,1,10,real,block4
piquetige,piquetige,rss,piqu,,et_age,piquetage,target,s,1.0,0,a,i,piquetige,2,9,real,block4
confréree,confrérie,prs,frér,con,ie,confrérie,target,s,0.0,0,i,e,confréree,3,9,real,block4
solcan,solcan,r,volcan,,,volcan,control,r,,0,v,s,solcan,2,6,real,block4
crocodile,crocudile,r,crocodile,,,crocodile,control,r,,4,o,u,crocudile,1,9,real,block4
synagotue,synagotue,r,synagogue,,,synagogue,control,r,,6,g,t,synagotue,2,9,real,block4
tintamarre,tintamarre,r,tintamarre,,,tintamarre,control,r,,0,t,s,sintamarre,0,10,real,block4
prévoir,prévoir,pr,voir,pré,,prévoir,target,r,,1,o,i,préviir,0,7,real,block4
diaphrafme,diaphragme,r,diaphragme,,,diaphragme,control,r,,7,g,f,diaphrafme,3,10,real,block4
vivacité,vevacité,rss,viv,,ac_ité,vivacité,target,r,,1,i,e,vevacité,1,8,real,block4
hibascus,hibascus,r,hibiscus,,,hibiscus,control,r,,3,i,a,hibascus,2,8,real,block4
cramoisi,cremoisi,r,cramoisi,,,cramoisi,control,r,,2,a,e,cremoisi,1,8,real,block4
primevèle,primevèle,r,primevère,,,primevère,control,r,,7,r,l,primevèle,2,9,real,block4
acquiesça,acquiosça,r,acquiesça,,,acquiesça,control,r,,5,e,o,acquiosça,1,9,real,block4
prénom,prénom,pr,nom,pré,,prénom,target,p,0.0,1,r,n,pnénom,0,6,real,block4
invalade,invalade,pr,valide,in,,invalide,target,r,,3,i,a,invalade,2,8,real,block4
grappa,grappe,r,grappe,,,grappe,control,r,,5,e,a,grappa,3,6,real,block4
sourvu,sourvu,pr,vu,pour,,pourvu,target,p,0.0,0,p,s,sourvu,2,6,real,block4
escugriffe,escogriffe,r,escogriffe,,,escogriffe,control,r,,3,o,u,escugriffe,3,10,real,block4
plastron,plastron,r,plastron,,,plastron,control,r,,5,r,n,plastnon,0,8,real,block4
reacteur,roacteur,prs,act,re,eur,reacteur,target,p,0.0,1,e,o,roacteur,1,8,real,block4
vesibilité,vesibilité,rss,vis,,ibil_ité,visibilité,target,r,,1,i,e,vesibilité,2,10,real,block4
choutroute,choucroute,r,choucroute,,,choucroute,control,r,,4,c,t,choutroute,3,10,real,block4
dérisuon,dérisuon,prs,ris,dé,ion,dérision,target,s,0.0,0,i,u,dérisuon,2,8,real,block4
confitti,confetti,r,confetti,,,confetti,control,r,,4,e,i,confitti,3,8,real,block4
tabitacle,tabitacle,r,habitacle,,,habitacle,control,r,,0,h,t,tabitacle,2,9,real,block4
injustice,injustice,prs,just,in,ice,injustice,target,p,0.0,0,i,a,anjustice,0,9,real,block4
leitmotiv,laitmotiv,r,leitmotiv,,,leitmotiv,control,r,,1,e,a,laitmotiv,1,9,real,block4
corbeau,corbeau,r,corbeau,,,corbeau,control,r,,6,u,e,corbeae,0,7,real,block4
cérémonie,cérélonie,r,cérémonie,,,cérémonie,control,r,,4,m,l,cérélonie,1,9,real,block4
prévu,prévu,pr,vu,pré,,prévu,target,r,,0,v,p,prépu,0,5,real,block4
simplemert,simplement,rs,simple,,ment,simplement,target,s,0.0,2,n,r,simplemert,3,10,real,block4
dégoûtamt,dégoûtant,prs,goût,dé,ant,dégoûtant,target,s,0.0,1,n,m,dégoûtamt,3,9,real,block4
sportivisé,sportivité,rss,sport,,iv_ité,sportivité,target,s,1.0,1,t,s,sportivisé,3,10,real,block4
ràlit,ràlit,pr,lit,re,,relit,target,p,0.0,1,e,à,ràlit,2,5,real,block4
bombardier,bombarcier,rss,bomb,,ard_ier,bombardier,target,s,0.0,2,d,c,bombarcier,1,10,real,block4
eucalnptus,eucalyptus,r,eucalyptus,,,eucalyptus,control,r,,5,y,n,eucalnptus,3,10,real,block4
bourbon,bourben,r,bourbon,,,bourbon,control,r,,5,o,e,bourben,1,7,real,block4
enfui,enfui,pr,fui,en,,enfui,target,p,0.0,1,n,m,emfui,0,5,real,block4
ingénieup,ingénieux,prs,géni,in,eux,ingénieux,target,s,0.0,2,x,p,ingénieup,3,9,real,block4
parccemin,parchemin,r,parchemin,,,parchemin,control,r,,4,h,c,parccemin,3,9,real,block4
entourage,éntourage,prs,tour,en,age,entourage,target,p,0.0,0,e,é,éntourage,1,9,real,block4
poeliche,pouliche,r,pouliche,,,pouliche,control,r,,2,u,e,poeliche,3,8,real,block4
captivité,captivivé,rss,capt,,iv_ité,captivité,target,s,1.0,1,t,v,captivivé,1,9,real,block4
socialisme,socialisme,rss,soci,,al_isme,socialisme,target,r,,1,o,a,sacialisme,0,10,real,block4
prévision,prévision,prs,vis,pré,ion,prévision,target,p,0.0,0,p,d,drévision,0,9,real,block4
amalvame,amalvame,r,amalgame,,,amalgame,control,r,,4,g,v,amalvame,2,8,real,block4
inaedible,inaedible,prs,aud,in,ible,inaudible,target,r,,1,u,e,inaedible,2,9,real,block4
praiment,praiment,rs,vrai,,ment,vraiment,target,r,,0,v,p,praiment,2,8,real,block4
indagne,indagne,pr,digne,in,,indigne,target,r,,1,i,a,indagne,2,7,real,block4
custaud,costaud,r,costaud,,,costaud,control,r,,1,o,u,custaud,3,7,real,block4
sortie,sortoe,rs,sort,,ie,sortie,target,s,0.0,0,i,o,sortoe,1,6,real,block4
guirlande,guirlande,r,guirlande,,,guirlande,control,r,,0,g,p,puirlande,0,9,real,block4
chimpagne,champagne,r,champagne,,,champagne,control,r,,2,a,i,chimpagne,3,9,real,block4
eniquement,eniquement,rss,un,,ique_ment,uniquement,target,r,,0,u,e,eniquement,2,10,real,block4
cicatrice,cicatrice,r,cicatrice,,,cicatrice,control,r,,0,c,h,hicatrice,0,9,real,block4
puberté,pubarté,r,puberté,,,puberté,control,r,,3,e,a,pubarté,1,7,real,block4
ramet,ramet,pr,met,re,,remet,target,p,0.0,1,e,a,ramet,2,5,real,block4
entêtant,eltêtant,prs,têt,en,ant,entêtant,target,p,0.0,1,n,l,eltêtant,1,8,real,block4
zombae,zombie,r,zombie,,,zombie,control,r,,4,i,a,zombae,3,6,real,block4
éditorial,éditorial,rss,édit,,or_ial,éditorial,target,s,0.0,0,o,e,éditerial,0,9,real,block4
perron,perron,r,perron,,,perron,control,r,,5,n,l,perrol,0,6,real,block4
tonalité,tonalité,rss,ton,,al_ité,tonalité,target,s,0.0,0,a,u,tonulité,0,8,real,block4
capharnaüm,capharnaüm,r,capharnaüm,,,capharnaüm,control,r,,6,n,m,capharmaüm,0,10,real,block4
ribambelle,ribamberle,r,ribambelle,,,ribambelle,control,r,,7,l,r,ribamberle,1,10,real,block4
agricole,agricole,r,agricole,,,agricole,control,r,,1,g,t,atricole,0,8,real,block4
inpulsif,impulsif,prs,puls,im,if,impulsif,target,p,0.0,1,m,n,inpulsif,3,8,real,block4
idéal,idéal,rs,idé,,al,idéal,target,s,0.0,0,a,u,idéul,0,5,real,block4
plant,plant,r,plant,,,plant,control,r,,2,a,i,plint,0,5,real,block4
argent,argent,r,argent,,,argent,control,r,,4,n,m,argemt,0,6,real,block4
céracité,céracité,rss,cér,,ac_ité,céracité,target,s,1.0,0,i,e,céraceté,0,8,real,block4
holocauste,holocauste,r,holocauste,,,holocauste,control,r,,7,s,b,holocaubte,0,10,real,block4
charmant,charmant,rs,charm,,ant,charmant,target,r,,0,c,s,sharmant,0,8,real,block4
impulseon,impulseon,prs,puls,im,ion,impulsion,target,s,0.0,0,i,e,impulseon,2,9,real,block4
crevette,drevette,r,crevette,,,crevette,control,r,,0,c,d,drevette,1,8,real,block4
racaille,recaille,r,racaille,,,racaille,control,r,,1,a,e,recaille,1,8,real,block4
banquise,sanquise,r,banquise,,,banquise,control,r,,0,b,s,sanquise,1,8,real,block4
interphone,interphone,pr,phone,inter,,interphone,target,r,,3,n,r,interphore,0,10,real,block4
acsivité,activité,rss,act,,iv_ité,activité,target,r,,2,t,s,acsivité,3,8,real,block4
munal,munal,rs,mur,,al,mural,target,r,,2,r,n,munal,2,5,real,block4
spectacle,spectagle,r,spectacle,,,spectacle,control,r,,6,c,g,spectagle,1,9,real,block4
inefficace,anefficace,pr,efficace,in,,inefficace,target,p,0.0,0,i,a,anefficace,1,10,real,block4
kéfonce,kéfonce,pr,fonce,dé,,défonce,target,p,0.0,0,d,k,kéfonce,2,7,real,block4
bunldozer,bulldozer,r,bulldozer,,,bulldozer,control,r,,2,l,n,bunldozer,3,9,real,block4
troisième,troisiume,rs,trois,,ième,troisième,target,s,0.0,1,è,u,troisiume,1,9,real,block4
pesamment,pesamment,rss,pes,,am_ment,pesamment,target,s,1.0,0,m,r,pesamrent,0,9,real,block4
immoltel,immortel,prs,mort,im,el,immortel,target,r,,2,r,l,immoltel,3,8,real,block4
festivité,festivité,rss,fest,,iv_ité,festivité,target,r,,2,s,t,fettivité,0,9,real,block4
certain,certain,rs,cert,,ain,certain,target,s,0.0,1,i,e,certaen,0,7,real,block4
