first,second,condition,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
coqueluche,coqueluche,r,,coqueluche,,coqueluche,control,r,,4,e,o,coquoluche,0,10,real,block3
grenase,grenade,r,,grenade,,grenade,control,r,,5,d,s,grenase,3,7,real,block3
brouhaha,broehaha,r,,brouhaha,,brouhaha,control,r,,3,u,e,broehaha,1,8,real,block3
juspice,juspice,rs,,just,ice,justice,target,r,,3,t,p,juspice,2,7,real,block3
relire,relire,pr,re,lire,,relire,target,r,,3,e,i,reliri,0,6,real,block3
dénudo,dénudo,prs,dé,nu,dé,dénudé,target,s,0.0,1,é,o,dénudo,2,6,real,block3
liturgie,liturtie,r,,liturgie,,liturgie,control,r,,5,g,t,liturtie,1,8,real,block3
ruliure,reliure,prs,re,li,ure,reliure,target,p,0.0,1,e,u,ruliure,3,7,real,block3
sarabande,sarabande,r,,sarabande,,sarabande,control,r,,7,d,q,sarabanqe,0,9,real,block3
recouterte,recouverte,pr,re,couverte,,recouverte,target,r,,3,v,t,recouterte,3,10,real,block3
préalable,préalahle,r,,préalable,,préalable,control,r,,6,b,h,préalahle,1,9,real,block3
mergarine,margarine,r,,margarine,,margarine,control,r,,1,a,e,mergarine,3,9,real,block3
puartier,puartier,rs,,quart,ier,quartier,target,r,,0,q,p,puartier,2,8,real,block3
privilègi,privilègi,r,,privilège,,privilège,control,r,,8,e,i,privilègi,2,9,real,block3
déplaare,déplaare,pr,dé,plaire,,déplaire,target,r,,3,i,a,déplaare,2,8,real,block3
dégoût,dagoût,pr,dé,goût,,dégoût,target,p,0.0,1,é,a,dagoût,1,6,real,block3
cachumire,cachemire,r,,cachemire,,cachemire,control,r,,4,e,u,cachumire,3,9,real,block3
piscenlit,piscenlit,r,,pissenlit,,pissenlit,control,r,,3,s,c,piscenlit,2,9,real,block3
urgense,urgense,rs,,urg,ence,urgence,target,s,0.0,2,c,s,urgense,2,7,real,block3
carrosse,carlosse,r,,carrosse,,carrosse,control,r,,3,r,l,carlosse,1,8,real,block3
bravo,bravo,r,,bravo,,bravo,control,r,,0,b,x,xravo,0,5,real,block3
pingouin,pingouén,r,,pingouin,,pingouin,control,r,,6,i,é,pingouén,1,8,real,block3
jamais,jamais,r,,jamais,,jamais,control,r,,4,i,à,jamaàs,0,6,real,block3
spaghesti,spaghetti,r,,spaghetti,,spaghetti,control,r,,6,t,s,spaghesti,3,9,real,block3
concombre,concombre,r,,concombre,,concombre,control,r,,8,e,i,concombri,0,9,real,block3
gremier,grenier,r,,grenier,,grenier,control,r,,3,n,m,gremier,3,7,real,block3
accessoire,iccessoire,r,,accessoire,,accessoire,control,r,,0,a,i,iccessoire,1,10,real,block3
joueer,joueur,rs,,jou,eur,joueur,target,s,0.0,1,u,e,joueer,3,6,real,block3
prouesse,srouesse,r,,prouesse,,prouesse,control,r,,0,p,s,srouesse,1,8,real,block3
contrah,contrat,r,,contrat,,contrat,control,r,,6,t,h,contrah,3,7,real,block3
coltex,cortex,r,,cortex,,cortex,control,r,,2,r,l,coltex,3,6,real,block3
puinteur,puanteur,rss,,pu,ant_eur,puanteur,target,s,0.0,0,a,i,puinteur,3,8,real,block3
local,losal,r,,local,,local,control,r,,2,c,s,losal,1,5,real,block3
gourmand,gourmand,r,,gourmand,,gourmand,control,r,,7,d,p,gourmanp,0,8,real,block3
vitalité,vitalité,rss,,vit,al_ité,vitalité,target,s,1.0,0,i,e,vitaleté,0,8,real,block3
endurance,endurance,prs,en,dur,ance,endurance,target,r,,2,r,n,endunance,0,9,real,block3
genial,genial,rs,,géni,al,génial,target,r,,1,é,e,genial,2,6,real,block3
encorrect,incorrect,pr,in,correct,,incorrect,target,p,0.0,0,i,e,encorrect,3,9,real,block3
merserie,mercerie,r,,mercerie,,mercerie,control,r,,3,c,s,merserie,3,8,real,block3
ambassade,amtassade,r,,ambassade,,ambassade,control,r,,2,b,t,amtassade,1,9,real,block3
aissalle,aissalle,r,,aisselle,,aisselle,control,r,,4,e,a,aissalle,2,8,real,block3
sûrement,sûremejt,rs,,sûre,ment,sûrement,target,s,0.0,2,n,j,sûremejt,1,8,real,block3
elsuite,ensuite,pr,en,suite,,ensuite,target,p,0.0,1,n,l,elsuite,3,7,real,block3
incroyacle,incroyable,prs,in,croy,able,incroyable,target,s,0.0,1,b,c,incroyacle,3,10,real,block3
malignité,maliglité,rss,,mal,ign_ité,malignité,target,s,0.0,2,n,l,maliglité,1,9,real,block3
blague,bladue,r,,blague,,blague,control,r,,3,g,d,bladue,1,6,real,block3
ondulant,ondulant,rss,,ond,ul_ant,ondulant,target,r,,1,n,r,ordulant,0,8,real,block3
également,également,rs,,égale,ment,également,target,r,,2,a,e,égelement,0,9,real,block3
cmandestin,clandestin,r,,clandestin,,clandestin,control,r,,1,l,m,cmandestin,3,10,real,block3
salamandre,salanandre,r,,salamandre,,salamandre,control,r,,4,m,n,salanandre,1,10,real,block3
mousteche,moustache,r,,moustache,,moustache,control,r,,5,a,e,mousteche,3,9,real,block3
garagiste,garagiste,rss,,gar,ag_iste,garagiste,target,r,,2,r,n,ganagiste,0,9,real,block3
français,qrançais,rs,,franç,ais,français,target,r,,0,f,q,qrançais,1,8,real,block3
phase,phasi,r,,phase,,phase,control,r,,4,e,i,phasi,1,5,real,block3
guérillero,guérillero,r,,guérillero,,guérillero,control,r,,3,r,l,guélillero,0,10,real,block3
artistique,artistique,rss,,art,ist_ique,artistique,target,s,0.0,1,s,x,artixtique,0,10,real,block3
sexuamité,sexualité,rss,,sex,ual_ité,sexualité,target,s,0.0,2,l,m,sexuamité,3,9,real,block3
hurricane,hurrifane,r,,hurricane,,hurricane,control,r,,5,c,f,hurrifane,1,9,real,block3
réattion,réattion,prs,ré,act,ion,réaction,target,r,,1,c,t,réattion,2,8,real,block3
électrique,électrique,rs,,électr,ique,électrique,target,r,,5,r,n,électnique,0,10,real,block3
guenille,guenille,r,,guenille,,guenille,control,r,,3,n,m,guemille,0,8,real,block3
poursuit,poursuit,pr,pour,suit,,poursuit,target,p,0.0,1,o,e,peursuit,0,8,real,block3
cellophane,cellophame,r,,cellophane,,cellophane,control,r,,8,n,m,cellophame,1,10,real,block3
chambranne,chambranne,r,,chambranle,,chambranle,control,r,,8,l,n,chambranne,2,10,real,block3
angentin,argentin,r,,argentin,,argentin,control,r,,1,r,n,angentin,3,8,real,block3
frambaise,frambaise,r,,framboise,,framboise,control,r,,5,o,a,frambaise,2,9,real,block3
dévotion,dévotiom,prs,dé,vot,ion,dévotion,target,s,0.0,2,n,m,dévotiom,1,8,real,block3
clavucule,clavicule,r,,clavicule,,clavicule,control,r,,4,i,u,clavucule,3,9,real,block3
inoffensif,iloffensif,prs,in,offens,if,inoffensif,target,p,0.0,1,n,l,iloffensif,1,10,real,block3
sonorité,conorité,rss,,son,or_ité,sonorité,target,r,,0,s,c,conorité,1,8,real,block3
cathidrale,cathidrale,r,,cathédrale,,cathédrale,control,r,,4,é,i,cathidrale,2,10,real,block3
exactement,exactement,rs,,exacte,ment,exactement,target,r,,2,a,e,exectement,0,10,real,block3
cornichon,cornichon,r,,cornichon,,cornichon,control,r,,4,i,o,cornochon,0,9,real,block3
nenégat,nenégat,prs,re,nég,at,renégat,target,p,0.0,0,r,n,nenégat,2,7,real,block3
preuse,preuse,r,,preuve,,preuve,control,r,,4,v,s,preuse,2,6,real,block3
ircurable,ircurable,prs,in,cur,able,incurable,target,p,0.0,1,n,r,ircurable,2,9,real,block3
lecouvert,lecouvert,pr,re,couvert,,recouvert,target,p,0.0,0,r,l,lecouvert,2,9,real,block3
peêle,poêle,r,,poêle,,poêle,control,r,,1,o,e,peêle,3,5,real,block3
dangereuse,dangerease,rs,,danger,euse,dangereuse,target,s,0.0,1,u,a,dangerease,1,10,real,block3
agolité,agolité,rss,,ag,il_ité,agilité,target,s,0.0,0,i,o,agolité,2,7,real,block3
rhinocéros,mhinocéros,r,,rhinocéros,,rhinocéros,control,r,,0,r,m,mhinocéros,1,10,real,block3
incessant,incessant,prs,in,cess,ant,incessant,target,s,0.0,1,n,l,incessalt,0,9,real,block3
heure,heure,r,,heure,,heure,control,r,,0,h,t,teure,0,5,real,block3
irréel,irréel,pr,ir,réel,,irréel,target,r,,3,l,r,irréer,0,6,real,block3
impoli,inpoli,pr,im,poli,,impoli,target,p,0.0,1,m,n,inpoli,1,6,real,block3
conseil,conceil,r,,conseil,,conseil,control,r,,3,s,c,conceil,1,7,real,block3
lieutenalt,lieutenant,r,,lieutenant,,lieutenant,control,r,,8,n,l,lieutenalt,3,10,real,block3
cappuccino,cappuccine,r,,cappuccino,,cappuccino,control,r,,9,o,e,cappuccine,1,10,real,block3
hâtuf,hâtuf,rs,,hât,if,hâtif,target,s,0.0,0,i,u,hâtuf,2,5,real,block3
coyote,coyite,r,,coyote,,coyote,control,r,,3,o,i,coyite,1,6,real,block3
irruption,arruption,prs,ir,rupt,ion,irruption,target,p,0.0,0,i,a,arruption,1,9,real,block3
emmerdear,emmerdear,prs,em,merd,eur,emmerdeur,target,s,0.0,1,u,a,emmerdear,2,9,real,block3
rambarde,rambarde,r,,rambarde,,rambarde,control,r,,2,m,n,ranbarde,0,8,real,block3
idéarisme,idéarisme,rss,,idé,al_isme,idéalisme,target,s,0.0,1,l,r,idéarisme,2,9,real,block3
impurité,impureté,prs,im,pur,ité,impurité,target,s,0.0,0,i,e,impureté,1,8,real,block3
siège,siage,r,,siège,,siège,control,r,,2,è,a,siage,1,5,real,block3
douaille,douaille,r,,gouaille,,gouaille,control,r,,0,g,d,douaille,2,8,real,block3
cougcous,cougcous,r,,couscous,,couscous,control,r,,3,s,g,cougcous,2,8,real,block3
poliscon,polisson,r,,polisson,,polisson,control,r,,5,s,c,poliscon,3,8,real,block3
pizzemia,pizzemia,r,,pizzeria,,pizzeria,control,r,,5,r,m,pizzemia,2,8,real,block3
espérante,espéranto,r,,espéranto,,espéranto,control,r,,8,o,e,espérante,3,9,real,block3
radébulage,radébulage,pprs,re_dé,bul,age,redébulage,target,p,0.0,1,e,a,radébulage,2,10,pseudo,block4
dic,did,r,,dic,,dic,target,r,,2,c,d,did,1,3,pseudo,block4
désinbulen,désinbuler,pprs,dés_in,bul,er,désinbuler,target,s,0.0,1,r,n,désinbulen,3,10,pseudo,block4
tôlslaeist,tôlslaeist,rss,,tôlc,la_eist,tôlclaeist,control,r,,3,c,s,tôlslaeist,2,10,pseudo,block4
licalbe,lifalbe,rs,,lif,albe,lifalbe,control,r,,2,f,c,licalbe,3,7,pseudo,block4
reiglaeist,reiglaéist,rss,,reig,la_eist,reiglaeist,control,s,1.0,0,e,é,reiglaéist,1,10,pseudo,block4
défoireon,défoirion,prs,dé,foir,ion,défoirion,target,s,0.0,0,i,e,défoireon,3,9,pseudo,block4
snan,snan,r,,snal,,snal,target,r,,3,l,n,snan,2,4,pseudo,block4
ermélcaoin,erméltaoin,prss,er,mél,ta_oin,erméltaoin,control,s,0.0,0,t,c,ermélcaoin,3,10,pseudo,block4
désendefer,désendefer,pprs,dés_en,dof,er,désendofer,target,r,,1,o,e,désendefer,2,10,pseudo,block4
ermérnemt,ermérnemt,prs,er,mél,nemt,ermélnemt,control,r,,2,l,r,ermérnemt,2,9,pseudo,block4
seler,saler,rs,,sal,er,saler,target,r,,1,a,e,seler,3,5,pseudo,block4
lamroif,lamroif,pr,lam,roif,,lamroif,control,r,,0,r,l,lamloif,0,7,pseudo,block4
miridletié,miridletie,prss,mi,rid,le_tié,miridletié,control,s,1.0,2,é,e,miridletie,1,10,pseudo,block4
inplemable,inplemable,prs,in,plem,able,inplemable,target,s,0.0,2,l,m,inplemabme,0,10,pseudo,block4
nemactan,nimactan,prs,ni,mac,tan,nimactan,control,p,0.0,1,i,e,nemactan,3,8,pseudo,block4
riènre,riènje,rs,,rièn,re,riènre,control,s,0.0,0,r,j,riènje,1,6,pseudo,block4
irédlaseag,irédlaseag,pprs,er_éd,las,eag,erédlaseag,control,p,0.0,0,e,i,irédlaseag,2,10,pseudo,block4
pilm,pilm,r,,pelm,,pelm,control,r,,1,e,i,pilm,2,4,pseudo,block4
fod,fod,r,,fod,,fod,control,r,,0,f,z,zod,0,3,pseudo,block4
enédlubeag,erédlubeag,pprs,er_éd,lub,eag,erédlubeag,control,p,0.0,1,r,n,enédlubeag,3,10,pseudo,block4
jaisable,jaisable,rs,,jais,able,jaisable,target,s,0.0,3,e,a,jaisabla,0,8,pseudo,block4
redofation,redofadion,prss,re,dof,at_ion,redofation,target,s,0.0,1,t,d,redofadion,1,10,pseudo,block4
prédof,prédof,pr,pré,dof,,prédof,target,p,0.0,0,p,f,frédof,0,6,pseudo,block4
répéttioc,répédtioc,ppr,rép_éd,tioc,,répédtioc,control,p,1.0,1,d,t,répéttioc,3,9,pseudo,block4
endofment,endifment,prs,en,dof,ment,endofment,target,r,,1,o,i,endifment,1,9,pseudo,block4
ràdélémage,redélémage,pprs,re_dé,lém,age,redélémage,target,p,0.0,1,e,à,ràdélémage,3,10,pseudo,block4
recortere,recortere,prs,re,cort,ure,recorture,target,s,0.0,0,u,e,recortere,2,9,pseudo,block4
nasinnore,nasinnore,rss,,nas,inno_le,nasinnole,control,s,1.0,0,l,r,nasinnore,2,9,pseudo,block4
datroc,ditroc,pr,da,troc,,datroc,control,p,0.0,1,a,i,ditroc,1,6,pseudo,block4
cof,cof,r,,dof,,dof,target,r,,0,d,c,cof,2,3,pseudo,block4
crusalité,crusalité,rss,,crus,al_ité,crusalité,target,s,1.0,2,é,e,crusalite,0,9,pseudo,block4
mac,mas,r,,mac,,mac,control,r,,2,c,s,mas,1,3,pseudo,block4
camamment,camamment,rss,,cam,am_ment,camamment,target,r,,1,a,u,cumamment,0,9,pseudo,block4
mécnat,mécnat,rs,,mac,nat,macnat,control,r,,1,a,é,mécnat,2,6,pseudo,block4
ninaujedu,ninaujedu,prs,ni,nauj,edu,ninaujedu,control,r,,0,n,l,nilaujedu,0,9,pseudo,block4
niléutarie,ninéutarie,prs,ni,léut,arie,niléutarie,control,r,,0,l,n,ninéutarie,1,10,pseudo,block4
antosan,antosan,pr,anti,san,,antisan,target,p,0.0,3,i,o,antosan,2,7,pseudo,block4
rusrenas,rusrenas,ppr,rus_ne,nas,,rusnenas,control,p,1.0,0,n,r,rusrenas,2,8,pseudo,block4
sédniridra,sédniridra,pprs,séd_ni,rid,re,sédniridre,control,s,0.0,1,e,a,sédniridra,2,10,pseudo,block4
trov,trov,r,,trév,,trév,target,r,,2,é,o,trov,2,4,pseudo,block4
netiocnemp,netiocnemp,prs,ne,tioc,nemt,netiocnemt,control,s,0.0,3,t,p,netiocnemp,2,10,pseudo,block4
erétmac,erétmac,ppr,er_éd,mac,,erédmac,control,p,1.0,1,d,t,erétmac,2,7,pseudo,block4
désenbuler,désenbular,pprs,dés_en,bul,er,désenbuler,target,s,0.0,0,e,a,désenbular,1,10,pseudo,block4
désindirer,désincirer,pprs,dés_in,dir,er,désindirer,target,r,,0,d,c,désincirer,1,10,pseudo,block4
doulan,doulal,rs,,doul,al,doulal,target,s,0.0,1,l,n,doulan,3,6,pseudo,block4
désenfiler,désenfiler,pprs,dés_en,fil,er,désenfiler,target,r,,1,i,a,désenfaler,0,10,pseudo,block4
rasalation,rasalation,prss,re,sal,at_ion,resalation,target,p,0.0,1,e,a,rasalation,2,10,pseudo,block4
tidlaisem,tidlaisem,rss,,cid,la_isem,cidlaisem,control,r,,0,c,t,tidlaisem,2,9,pseudo,block4
douler,douler,rs,,doul,er,douler,target,r,,1,o,é,déuler,0,6,pseudo,block4
zuorival,quorival,rss,,quor,iv_al,quorival,target,r,,0,q,z,zuorival,3,8,pseudo,block4
sédnegodre,sédnefodre,pprs,séd_ne,fod,re,sédnefodre,control,r,,0,f,g,sédnegodre,3,10,pseudo,block4
ruj,ruj,r,,ruj,,ruj,control,r,,2,j,l,rul,0,3,pseudo,block4
errujtan,errujtan,prs,er,ruj,tan,errujtan,control,s,0.0,1,a,i,errujtin,0,8,pseudo,block4
erluberu,erluseru,prs,er,lub,eru,erluberu,control,r,,2,b,s,erluseru,1,8,pseudo,block4
rubulation,rebulation,prss,re,bul,at_ion,rebulation,target,p,0.0,1,e,u,rubulation,3,10,pseudo,block4
tronaliste,trénaliste,rss,,tron,al_iste,tronaliste,target,r,,2,o,é,trénaliste,1,10,pseudo,block4
loudni,loudri,rs,,loud,ni,loudni,control,s,0.0,0,n,r,loudri,1,6,pseudo,block4
interclôt,interqlôt,pr,inter,clôt,,interclôt,target,r,,0,c,q,interqlôt,1,9,pseudo,block4
redésnal,redésnal,ppr,re_dé,snal,,redésnal,target,p,0.0,1,e,u,rudésnal,0,8,pseudo,block4
tiocinnore,tiocinnole,rss,,tioc,inno_le,tiocinnole,control,s,1.0,0,l,r,tiocinnore,3,10,pseudo,block4
ban,san,r,,san,,san,target,r,,0,s,b,ban,3,3,pseudo,block4
rujlatié,rajlatié,rss,,ruj,la_tié,rujlatié,control,r,,1,u,a,rajlatié,1,8,pseudo,block4
mimél,nimél,pr,ni,mél,,nimél,control,p,0.0,0,n,m,mimél,3,5,pseudo,block4
milubgitié,milubvitié,prss,mi,lub,vi_tié,milubvitié,control,s,0.0,0,v,g,milubgitié,3,10,pseudo,block4
rod,rod,r,,rid,,rid,control,r,,1,i,o,rod,2,3,pseudo,block4
nelassan,nelastan,prs,ne,las,tan,nelastan,control,s,0.0,0,t,s,nelassan,3,8,pseudo,block4
erednaseag,erednaseag,pprs,er_éd,nas,eag,erédnaseag,control,p,1.0,0,é,e,erednaseag,2,10,pseudo,block4
plem,pnem,r,,plem,,plem,target,r,,1,l,n,pnem,1,4,pseudo,block4
prédétert,pnédétert,ppr,pré_dé,tert,,prédétert,target,p,0.0,1,r,n,pnédétert,1,9,pseudo,block4
surendof,surendof,ppr,sur_en,dof,,surendof,target,p,0.0,1,u,e,serendof,0,8,pseudo,block4
désincamer,désincamer,pprs,dés_in,cam,er,désincamer,target,r,,0,c,t,désintamer,0,10,pseudo,block4
prérecam,prérecam,ppr,pré_re,cam,,prérecam,target,r,,1,a,e,prérecem,0,8,pseudo,block4
tortel,tortel,rs,,tert,el,tertel,target,r,,1,e,o,tortel,2,6,pseudo,block4
mentitoid,rentitoid,pr,renti,toid,,rentitoid,control,p,0.0,0,r,m,mentitoid,3,9,pseudo,block4
taniroun,taniroun,pr,tani,roun,,taniroun,control,r,,2,u,e,taniroen,0,8,pseudo,block4
tret,trec,r,,tret,,tret,control,r,,3,t,c,trec,1,4,pseudo,block4
sédnemacre,sédnemacne,pprs,séd_ne,mac,re,sédnemacre,control,s,0.0,0,r,n,sédnemacne,1,10,pseudo,block4
sanant,sanant,rs,,san,ant,sanant,target,r,,0,s,t,tanant,0,6,pseudo,block4
trocalbe,trocalbe,rs,,troc,albe,trocalbe,control,r,,2,o,à,tràcalbe,0,8,pseudo,block4
tôlc,tôlp,r,,tôlc,,tôlc,control,r,,3,c,p,tôlp,1,4,pseudo,block4
resanatéon,resanatéon,prss,re,san,at_ion,resanation,target,s,1.0,0,i,é,resanatéon,2,10,pseudo,block4
dicin,dicin,rs,,dic,in,dicin,target,s,0.0,1,n,r,dicir,0,5,pseudo,block4
taniroif,tanirois,pr,tani,roif,,taniroif,control,r,,3,f,s,tanirois,1,8,pseudo,block4
requor,reqaor,pr,re,quor,,requor,target,r,,1,u,a,reqaor,1,6,pseudo,block4
tois,tois,r,,toid,,toid,control,r,,3,d,s,tois,2,4,pseudo,block4
mimilletié,mimélletié,prss,mi,mél,le_tié,mimélletié,control,r,,1,é,i,mimilletié,3,10,pseudo,block4
erédléb,erédlub,ppr,er_éd,lub,,erédlub,control,r,,1,u,é,erédléb,3,7,pseudo,block4
maltron,maltrom,pr,mal,tron,,maltron,target,r,,3,n,m,maltrom,1,7,pseudo,block4
dirionnal,dirionnal,rss,,dir,ionn_el,dirionnel,target,s,1.0,0,e,a,dirionnal,2,9,pseudo,block4
sédninasre,sidninasre,pprs,séd_ni,nas,re,sédninasre,control,p,0.0,1,é,i,sidninasre,1,10,pseudo,block4
imcam,umcam,pr,im,cam,,imcam,target,p,0.0,0,i,u,umcam,1,5,pseudo,block4
troclaisem,troslaisem,rss,,troc,la_isem,troclaisem,control,r,,3,c,s,troslaisem,1,10,pseudo,block4
imprélem,imprélém,ppr,im_pré,lém,,imprélém,target,r,,1,é,e,imprélem,3,8,pseudo,block4
tert,tent,r,,tert,,tert,target,r,,2,r,n,tent,1,4,pseudo,block4
rusnenort,rusrenort,ppr,rus_ne,nort,,rusnenort,control,p,1.0,0,n,r,rusrenort,1,9,pseudo,block4
sédniluble,sédniluble,pprs,séd_ni,lub,re,sédnilubre,control,s,0.0,0,r,l,sédniluble,2,10,pseudo,block4
édtriceag,édtriceag,prs,éd,troc,eag,édtroceag,control,r,,2,o,i,édtriceag,2,9,pseudo,block4
redéfirage,redéfirage,pprs,re_dé,fil,age,redéfilage,target,r,,2,l,r,redéfirage,2,10,pseudo,block4
rejauneur,rejauneur,prs,re,jaun,eur,rejauneur,target,r,,3,n,l,rejauleur,0,9,pseudo,block4
endofant,endofant,prs,en,dof,ant,endofant,target,s,0.0,2,t,v,endofanv,0,8,pseudo,block4
déselcamer,déselcamer,pprs,dés_en,cam,er,désencamer,target,p,1.0,1,n,l,déselcamer,2,10,pseudo,block4
indimelité,indimelité,prss,in,dir,el_ité,indirelité,target,r,,2,r,m,indimelité,2,10,pseudo,block4
sunendic,surendic,ppr,sur_en,dic,,surendic,target,p,0.0,2,r,n,sunendic,3,8,pseudo,block4
indicelité,indicelité,prss,in,dic,el_ité,indicelité,target,r,,1,i,é,indécelité,0,10,pseudo,block4
nésaij,nesaij,pr,ne,saij,,nesaij,control,p,0.0,1,e,é,nésaij,3,6,pseudo,block4
rotutié,roqutié,rs,,roqu,tié,roqutié,control,r,,2,q,t,rotutié,3,7,pseudo,block4
irjurivité,injurivité,prss,in,jur,iv_ité,injurivité,target,p,0.0,1,n,r,irjurivité,3,10,pseudo,block4
édroqueist,édnoqueist,prs,éd,roqu,eist,édroqueist,control,r,,0,r,n,édnoqueist,1,10,pseudo,block4
fil,til,r,,fil,,fil,target,r,,0,f,t,til,1,3,pseudo,block4
rusfodtan,lusfodtan,prs,rus,fod,tan,rusfodtan,control,p,0.0,0,r,l,lusfodtan,1,9,pseudo,block4
sernièr,surnièr,pr,sur,nièr,,surnièr,target,p,0.0,1,u,e,sernièr,3,7,pseudo,block4
nièriennel,nièriennel,rss,,nièr,ionn_el,nièrionnel,target,s,0.0,1,o,e,nièriennel,2,10,pseudo,block4
mélnat,mélnat,rs,,mél,nat,mélnat,control,r,,0,m,r,rélnat,0,6,pseudo,block4
surenjais,surenjaes,ppr,sur_en,jais,,surenjais,target,r,,2,i,e,surenjaes,1,9,pseudo,block4
prédéport,prédéport,ppr,pré_dé,cort,,prédécort,target,r,,0,c,p,prédéport,2,9,pseudo,block4
loudla,louhla,rs,,loud,la,loudla,control,r,,3,d,h,louhla,1,6,pseudo,block4
errièn,errièn,pr,er,rièn,,errièn,control,p,0.0,0,e,o,orrièn,0,6,pseudo,block4
treclaeist,treplaeist,rss,,trec,la_eist,treclaeist,control,r,,3,c,p,treplaeist,1,10,pseudo,block4
quor,qoor,r,,quor,,quor,target,r,,1,u,o,qoor,1,4,pseudo,block4
