first,second,condition,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
coqueluche,coqueluche,r,,coqueluche,,coqueluche,control,r,,4,e,o,coquoluche,0,10,real,block3
grenase,grenade,r,,grenade,,grenade,control,r,,5,d,s,grenase,3,7,real,block3
brouhaha,broehaha,r,,brouhaha,,brouhaha,control,r,,3,u,e,broehaha,1,8,real,block3
juspice,juspice,rs,,just,ice,justice,target,r,,3,t,p,juspice,2,7,real,block3
relire,relire,pr,re,lire,,relire,target,r,,3,e,i,reliri,0,6,real,block3
dénudo,dénudo,prs,dé,nu,dé,dénudé,target,s,0.0,1,é,o,dénudo,2,6,real,block3
liturgie,liturtie,r,,liturgie,,liturgie,control,r,,5,g,t,liturtie,1,8,real,block3
ruliure,reliure,prs,re,li,ure,reliure,target,p,0.0,1,e,u,ruliure,3,7,real,block3
sarabande,sarabande,r,,sarabande,,sarabande,control,r,,7,d,q,sarabanqe,0,9,real,block3
recouterte,recouverte,pr,re,couverte,,recouverte,target,r,,3,v,t,recouterte,3,10,real,block3
préalable,préalahle,r,,préalable,,préalable,control,r,,6,b,h,préalahle,1,9,real,block3
mergarine,margarine,r,,margarine,,margarine,control,r,,1,a,e,mergarine,3,9,real,block3
puartier,puartier,rs,,quart,ier,quartier,target,r,,0,q,p,puartier,2,8,real,block3
privilègi,privilègi,r,,privilège,,privilège,control,r,,8,e,i,privilègi,2,9,real,block3
déplaare,déplaare,pr,dé,plaire,,déplaire,target,r,,3,i,a,déplaare,2,8,real,block3
dégoût,dagoût,pr,dé,goût,,dégoût,target,p,0.0,1,é,a,dagoût,1,6,real,block3
cachumire,cachemire,r,,cachemire,,cachemire,control,r,,4,e,u,cachumire,3,9,real,block3
piscenlit,piscenlit,r,,pissenlit,,pissenlit,control,r,,3,s,c,piscenlit,2,9,real,block3
urgense,urgense,rs,,urg,ence,urgence,target,s,0.0,2,c,s,urgense,2,7,real,block3
carrosse,carlosse,r,,carrosse,,carrosse,control,r,,3,r,l,carlosse,1,8,real,block3
bravo,bravo,r,,bravo,,bravo,control,r,,0,b,x,xravo,0,5,real,block3
pingouin,pingouén,r,,pingouin,,pingouin,control,r,,6,i,é,pingouén,1,8,real,block3
jamais,jamais,r,,jamais,,jamais,control,r,,4,i,à,jamaàs,0,6,real,block3
spaghesti,spaghetti,r,,spaghetti,,spaghetti,control,r,,6,t,s,spaghesti,3,9,real,block3
concombre,concombre,r,,concombre,,concombre,control,r,,8,e,i,concombri,0,9,real,block3
gremier,grenier,r,,grenier,,grenier,control,r,,3,n,m,gremier,3,7,real,block3
accessoire,iccessoire,r,,accessoire,,accessoire,control,r,,0,a,i,iccessoire,1,10,real,block3
joueer,joueur,rs,,jou,eur,joueur,target,s,0.0,1,u,e,joueer,3,6,real,block3
prouesse,srouesse,r,,prouesse,,prouesse,control,r,,0,p,s,srouesse,1,8,real,block3
contrah,contrat,r,,contrat,,contrat,control,r,,6,t,h,contrah,3,7,real,block3
coltex,cortex,r,,cortex,,cortex,control,r,,2,r,l,coltex,3,6,real,block3
puinteur,puanteur,rss,,pu,ant_eur,puanteur,target,s,0.0,0,a,i,puinteur,3,8,real,block3
local,losal,r,,local,,local,control,r,,2,c,s,losal,1,5,real,block3
gourmand,gourmand,r,,gourmand,,gourmand,control,r,,7,d,p,gourmanp,0,8,real,block3
vitalité,vitalité,rss,,vit,al_ité,vitalité,target,s,1.0,0,i,e,vitaleté,0,8,real,block3
endurance,endurance,prs,en,dur,ance,endurance,target,r,,2,r,n,endunance,0,9,real,block3
genial,genial,rs,,géni,al,génial,target,r,,1,é,e,genial,2,6,real,block3
encorrect,incorrect,pr,in,correct,,incorrect,target,p,0.0,0,i,e,encorrect,3,9,real,block3
merserie,mercerie,r,,mercerie,,mercerie,control,r,,3,c,s,merserie,3,8,real,block3
ambassade,amtassade,r,,ambassade,,ambassade,control,r,,2,b,t,amtassade,1,9,real,block3
aissalle,aissalle,r,,aisselle,,aisselle,control,r,,4,e,a,aissalle,2,8,real,block3
sûrement,sûremejt,rs,,sûre,ment,sûrement,target,s,0.0,2,n,j,sûremejt,1,8,real,block3
elsuite,ensuite,pr,en,suite,,ensuite,target,p,0.0,1,n,l,elsuite,3,7,real,block3
incroyacle,incroyable,prs,in,croy,able,incroyable,target,s,0.0,1,b,c,incroyacle,3,10,real,block3
malignité,maliglité,rss,,mal,ign_ité,malignité,target,s,0.0,2,n,l,maliglité,1,9,real,block3
blague,bladue,r,,blague,,blague,control,r,,3,g,d,bladue,1,6,real,block3
ondulant,ondulant,rss,,ond,ul_ant,ondulant,target,r,,1,n,r,ordulant,0,8,real,block3
également,également,rs,,égale,ment,également,target,r,,2,a,e,égelement,0,9,real,block3
cmandestin,clandestin,r,,clandestin,,clandestin,control,r,,1,l,m,cmandestin,3,10,real,block3
salamandre,salanandre,r,,salamandre,,salamandre,control,r,,4,m,n,salanandre,1,10,real,block3
mousteche,moustache,r,,moustache,,moustache,control,r,,5,a,e,mousteche,3,9,real,block3
garagiste,garagiste,rss,,gar,ag_iste,garagiste,target,r,,2,r,n,ganagiste,0,9,real,block3
français,qrançais,rs,,franç,ais,français,target,r,,0,f,q,qrançais,1,8,real,block3
phase,phasi,r,,phase,,phase,control,r,,4,e,i,phasi,1,5,real,block3
guérillero,guérillero,r,,guérillero,,guérillero,control,r,,3,r,l,guélillero,0,10,real,block3
artistique,artistique,rss,,art,ist_ique,artistique,target,s,0.0,1,s,x,artixtique,0,10,real,block3
sexuamité,sexualité,rss,,sex,ual_ité,sexualité,target,s,0.0,2,l,m,sexuamité,3,9,real,block3
hurricane,hurrifane,r,,hurricane,,hurricane,control,r,,5,c,f,hurrifane,1,9,real,block3
réattion,réattion,prs,ré,act,ion,réaction,target,r,,1,c,t,réattion,2,8,real,block3
électrique,électrique,rs,,électr,ique,électrique,target,r,,5,r,n,électnique,0,10,real,block3
guenille,guenille,r,,guenille,,guenille,control,r,,3,n,m,guemille,0,8,real,block3
poursuit,poursuit,pr,pour,suit,,poursuit,target,p,0.0,1,o,e,peursuit,0,8,real,block3
cellophane,cellophame,r,,cellophane,,cellophane,control,r,,8,n,m,cellophame,1,10,real,block3
chambranne,chambranne,r,,chambranle,,chambranle,control,r,,8,l,n,chambranne,2,10,real,block3
angentin,argentin,r,,argentin,,argentin,control,r,,1,r,n,angentin,3,8,real,block3
frambaise,frambaise,r,,framboise,,framboise,control,r,,5,o,a,frambaise,2,9,real,block3
dévotion,dévotiom,prs,dé,vot,ion,dévotion,target,s,0.0,2,n,m,dévotiom,1,8,real,block3
clavucule,clavicule,r,,clavicule,,clavicule,control,r,,4,i,u,clavucule,3,9,real,block3
inoffensif,iloffensif,prs,in,offens,if,inoffensif,target,p,0.0,1,n,l,iloffensif,1,10,real,block3
sonorité,conorité,rss,,son,or_ité,sonorité,target,r,,0,s,c,conorité,1,8,real,block3
cathidrale,cathidrale,r,,cathédrale,,cathédrale,control,r,,4,é,i,cathidrale,2,10,real,block3
exactement,exactement,rs,,exacte,ment,exactement,target,r,,2,a,e,exectement,0,10,real,block3
cornichon,cornichon,r,,cornichon,,cornichon,control,r,,4,i,o,cornochon,0,9,real,block3
nenégat,nenégat,prs,re,nég,at,renégat,target,p,0.0,0,r,n,nenégat,2,7,real,block3
preuse,preuse,r,,preuve,,preuve,control,r,,4,v,s,preuse,2,6,real,block3
ircurable,ircurable,prs,in,cur,able,incurable,target,p,0.0,1,n,r,ircurable,2,9,real,block3
lecouvert,lecouvert,pr,re,couvert,,recouvert,target,p,0.0,0,r,l,lecouvert,2,9,real,block3
peêle,poêle,r,,poêle,,poêle,control,r,,1,o,e,peêle,3,5,real,block3
dangereuse,dangerease,rs,,danger,euse,dangereuse,target,s,0.0,1,u,a,dangerease,1,10,real,block3
agolité,agolité,rss,,ag,il_ité,agilité,target,s,0.0,0,i,o,agolité,2,7,real,block3
rhinocéros,mhinocéros,r,,rhinocéros,,rhinocéros,control,r,,0,r,m,mhinocéros,1,10,real,block3
incessant,incessant,prs,in,cess,ant,incessant,target,s,0.0,1,n,l,incessalt,0,9,real,block3
heure,heure,r,,heure,,heure,control,r,,0,h,t,teure,0,5,real,block3
irréel,irréel,pr,ir,réel,,irréel,target,r,,3,l,r,irréer,0,6,real,block3
impoli,inpoli,pr,im,poli,,impoli,target,p,0.0,1,m,n,inpoli,1,6,real,block3
conseil,conceil,r,,conseil,,conseil,control,r,,3,s,c,conceil,1,7,real,block3
lieutenalt,lieutenant,r,,lieutenant,,lieutenant,control,r,,8,n,l,lieutenalt,3,10,real,block3
cappuccino,cappuccine,r,,cappuccino,,cappuccino,control,r,,9,o,e,cappuccine,1,10,real,block3
hâtuf,hâtuf,rs,,hât,if,hâtif,target,s,0.0,0,i,u,hâtuf,2,5,real,block3
coyote,coyite,r,,coyote,,coyote,control,r,,3,o,i,coyite,1,6,real,block3
irruption,arruption,prs,ir,rupt,ion,irruption,target,p,0.0,0,i,a,arruption,1,9,real,block3
emmerdear,emmerdear,prs,em,merd,eur,emmerdeur,target,s,0.0,1,u,a,emmerdear,2,9,real,block3
rambarde,rambarde,r,,rambarde,,rambarde,control,r,,2,m,n,ranbarde,0,8,real,block3
idéarisme,idéarisme,rss,,idé,al_isme,idéalisme,target,s,0.0,1,l,r,idéarisme,2,9,real,block3
impurité,impureté,prs,im,pur,ité,impurité,target,s,0.0,0,i,e,impureté,1,8,real,block3
siège,siage,r,,siège,,siège,control,r,,2,è,a,siage,1,5,real,block3
douaille,douaille,r,,gouaille,,gouaille,control,r,,0,g,d,douaille,2,8,real,block3
cougcous,cougcous,r,,couscous,,couscous,control,r,,3,s,g,cougcous,2,8,real,block3
poliscon,polisson,r,,polisson,,polisson,control,r,,5,s,c,poliscon,3,8,real,block3
pizzemia,pizzemia,r,,pizzeria,,pizzeria,control,r,,5,r,m,pizzemia,2,8,real,block3
espérante,espéranto,r,,espéranto,,espéranto,control,r,,8,o,e,espérante,3,9,real,block3
surlémant,surlémant,prs,sur,lém,ant,surlémant,target,p,0.0,1,u,o,sorlémant,0,9,pseudo,block4
niléut,niléet,pr,ni,léut,,niléut,control,r,,2,u,e,niléet,1,6,pseudo,block4
tnoclaeist,tnoclaeist,rss,,troc,la_eist,troclaeist,control,r,,1,r,n,tnoclaeist,2,10,pseudo,block4
erméltaoin,erméltaoin,prss,er,mél,ta_oin,erméltaoin,control,s,0.0,0,t,f,ermélfaoin,0,10,pseudo,block4
rocamation,rocamation,prss,re,cam,at_ion,recamation,target,p,0.0,1,e,o,rocamation,2,10,pseudo,block4
trectio,trectié,rs,,trec,tié,trectié,control,s,0.0,2,é,o,trectio,3,7,pseudo,block4
coitmend,coitment,rs,,coit,ment,coitment,target,s,0.0,3,t,d,coitmend,3,8,pseudo,block4
doulamment,doulamment,rss,,doul,am_ment,doulamment,target,s,1.0,2,n,j,doulammejt,0,10,pseudo,block4
trec,trec,r,,trec,,trec,control,r,,3,c,p,trep,0,4,pseudo,block4
milubletié,milubletié,prss,mi,lub,le_tié,milubletié,control,p,0.0,1,i,e,melubletié,0,10,pseudo,block4
cid,cid,r,,cid,,cid,control,r,,1,i,a,cad,0,3,pseudo,block4
redécamage,redécamage,pprs,re_dé,cam,age,redécamage,target,s,0.0,1,g,d,redécamade,0,10,pseudo,block4
sédninasre,sédninasre,pprs,séd_ni,nas,re,sédninasre,control,r,,0,n,l,sédnilasre,0,10,pseudo,block4
sédneridne,sédneridre,pprs,séd_ne,rid,re,sédneridre,control,s,0.0,0,r,n,sédneridne,3,10,pseudo,block4
trep,tret,r,,tret,,tret,control,r,,3,t,p,trep,3,4,pseudo,block4
ridlaeist,ridlaeist,rss,,rid,la_eist,ridlaeist,control,r,,2,d,c,riclaeist,0,9,pseudo,block4
orédcideag,orédcideag,pprs,er_éd,cid,eag,erédcideag,control,p,0.0,0,e,o,orédcideag,2,10,pseudo,block4
niluqlatié,niluqlatié,prss,ni,lub,la_tié,nilublatié,control,r,,2,b,q,niluqlatié,2,10,pseudo,block4
necidlatié,necidlatié,prss,ni,cid,la_tié,nicidlatié,control,p,0.0,1,i,e,necidlatié,2,10,pseudo,block4
deotion,deotion,rs,,diot,ion,diotion,target,r,,1,i,e,deotion,2,7,pseudo,block4
àndiotade,àndiotade,prs,en,diot,ade,endiotade,target,p,0.0,0,e,à,àndiotade,2,9,pseudo,block4
surantuél,surantuél,ppr,sur_en,tuél,,surentuél,target,p,1.0,0,e,a,surantuél,2,9,pseudo,block4
rugliftan,rusliftan,prs,rus,lif,tan,rusliftan,control,p,0.0,2,s,g,rugliftan,3,9,pseudo,block4
inlémilité,inlémalité,prss,in,lém,al_ité,inlémalité,target,s,0.0,0,a,i,inlémilité,3,10,pseudo,block4
odsaij,édsaij,pr,éd,saij,,édsaij,control,p,0.0,0,é,o,odsaij,3,6,pseudo,block4
lub,luc,r,,lub,,lub,control,r,,2,b,c,luc,1,3,pseudo,block4
dért,dért,r,,vért,,vért,control,r,,0,v,d,dért,2,4,pseudo,block4
corsionnel,cortionnel,rss,,cort,ionn_el,cortionnel,target,r,,3,t,s,corsionnel,3,10,pseudo,block4
enjauneur,enjauneur,prs,en,jaun,eur,enjauneur,target,s,0.0,2,r,n,enjauneun,0,9,pseudo,block4
foiralisme,foiralisme,rss,,foir,al_isme,foiralisme,target,s,0.0,0,a,é,foirélisme,0,10,pseudo,block4
indic,induc,pr,in,dic,,indic,target,r,,1,i,u,induc,1,5,pseudo,block4
rodéfoir,rodéfoir,ppr,re_dé,foir,,redéfoir,target,p,0.0,1,e,o,rodéfoir,2,8,pseudo,block4
bol,bol,r,,bul,,bul,target,r,,1,u,o,bol,2,3,pseudo,block4
poramél,poramél,pr,poru,mél,,porumél,control,p,0.0,3,u,a,poramél,2,7,pseudo,block4
redébul,redébul,ppr,re_dé,bul,,redébul,target,p,0.0,0,r,l,ledébul,0,7,pseudo,block4
ninaujarie,ninaularie,prs,ni,nauj,arie,ninaujarie,control,r,,3,j,l,ninaularie,1,10,pseudo,block4
contredof,contredof,pr,contre,dof,,contredof,target,r,,2,f,v,contredov,0,9,pseudo,block4
rusnesunc,rusnesurc,ppr,rus_ne,surc,,rusnesurc,control,r,,2,r,n,rusnesunc,3,9,pseudo,block4
sadnicidre,sadnicidre,pprs,séd_ni,cid,re,sédnicidre,control,p,0.0,1,é,a,sadnicidre,2,10,pseudo,block4
sralalisme,sralalisme,rss,,snal,al_isme,snalalisme,target,r,,1,n,r,sralalisme,2,10,pseudo,block4
andiotaire,indiotaire,prs,in,diot,aire,indiotaire,target,p,0.0,0,i,a,andiotaire,3,10,pseudo,block4
rustrocxan,rustroctan,prs,rus,troc,tan,rustroctan,control,s,0.0,0,t,x,rustrocxan,3,10,pseudo,block4
poir,foir,r,,foir,,foir,target,r,,0,f,p,poir,3,4,pseudo,block4
terter,terter,rs,,tert,er,terter,target,r,,2,r,n,tenter,0,6,pseudo,block4
syclas,syclas,pr,syd,las,,sydlas,control,p,0.0,2,d,c,syclas,2,6,pseudo,block4
leig,leig,r,,reig,,reig,control,r,,0,r,l,leig,2,4,pseudo,block4
intilalité,infilalité,prss,in,fil,al_ité,infilalité,target,r,,0,f,t,intilalité,3,10,pseudo,block4
insalalité,insêlalité,prss,in,sal,al_ité,insalalité,target,r,,1,a,ê,insêlalité,1,10,pseudo,block4
répédmuc,répédmuc,ppr,rép_éd,mac,,répédmac,control,r,,1,a,u,répédmuc,2,8,pseudo,block4
rièrlaisem,rièrlaisem,rss,,rièn,la_isem,riènlaisem,control,r,,3,n,r,rièrlaisem,2,10,pseudo,block4
rusnetret,rusneqret,ppr,rus_ne,tret,,rusnetret,control,r,,0,t,q,rusneqret,1,9,pseudo,block4
miridvitié,miridvitié,prss,mi,rid,vi_tié,miridvitié,control,p,0.0,0,m,n,niridvitié,0,10,pseudo,block4
interdiot,enterdiot,pr,inter,diot,,interdiot,target,p,0.0,0,i,e,enterdiot,1,9,pseudo,block4
cirt,cirt,r,,cort,,cort,target,r,,1,o,i,cirt,2,4,pseudo,block4
sédnelasne,sédnelasne,pprs,séd_ne,las,re,sédnelasre,control,s,0.0,0,r,n,sédnelasne,2,10,pseudo,block4
addoul,agdoul,pr,ad,doul,,addoul,target,p,0.0,1,d,g,agdoul,1,6,pseudo,block4
macnes,macnet,rs,,mac,net,macnet,control,s,0.0,2,t,s,macnes,3,6,pseudo,block4
camigité,camivité,rss,,cam,iv_ité,camivité,target,s,0.0,1,v,g,camigité,3,8,pseudo,block4
incamelité,incamelité,prss,in,cam,el_ité,incamelité,target,s,0.0,1,l,n,incamenité,0,10,pseudo,block4
sédnemélru,sédnemélru,pprs,séd_ne,mél,re,sédnemélre,control,s,0.0,1,e,u,sédnemélru,2,10,pseudo,block4
désensarer,désensarer,pprs,dés_en,sal,er,désensaler,target,r,,2,l,r,désensarer,2,10,pseudo,block4
relémapion,relémapion,prss,re,lém,at_ion,relémation,target,s,0.0,1,t,p,relémapion,2,10,pseudo,block4
recertion,recertion,prs,re,cert,ion,recertion,target,p,0.0,1,e,a,racertion,0,9,pseudo,block4
indirivité,indirivité,prss,in,dir,iv_ité,indirivité,target,r,,0,d,p,inpirivité,0,10,pseudo,block4
jaunel,jaunel,rs,,jaun,er,jauner,target,s,0.0,1,r,l,jaunel,2,6,pseudo,block4
rifvitié,lifvitié,rss,,lif,vi_tié,lifvitié,control,r,,0,l,r,rifvitié,3,8,pseudo,block4
lément,lémert,rs,,lém,ent,lément,target,s,0.0,1,n,r,lémert,1,6,pseudo,block4
neléutnemt,neléutnemt,prs,ne,léut,nemt,neléutnemt,control,p,0.0,0,n,r,reléutnemt,0,10,pseudo,block4
désinfilir,désinfiler,pprs,dés_in,fil,er,désinfiler,target,s,0.0,0,e,i,désinfilir,3,10,pseudo,block4
cidlateé,cidlatié,rss,,cid,la_tié,cidlatié,control,s,1.0,1,i,e,cidlateé,3,8,pseudo,block4
tricét,trocét,rs,,troc,ét,trocét,control,r,,2,o,i,tricét,3,6,pseudo,block4
décortable,décortable,prs,dé,cort,able,décortable,target,p,0.0,0,d,t,técortable,0,10,pseudo,block4
prédédof,prédédof,ppr,pré_dé,dof,,prédédof,target,p,1.0,1,é,e,prédedof,0,8,pseudo,block4
trencolif,trencolif,pr,trenco,lif,,trencolif,control,p,0.0,3,n,l,trelcolif,0,9,pseudo,block4
erédlaseas,erédlaseag,pprs,er_éd,las,eag,erédlaseag,control,s,0.0,2,g,s,erédlaseas,3,10,pseudo,block4
redésanage,redésanage,pprs,re_dé,san,age,redésanage,target,r,,0,s,t,redétanage,0,10,pseudo,block4
surfilel,surfilel,prs,sur,fil,el,surfilel,target,r,,1,i,e,surfelel,0,8,pseudo,block4
macvitié,macvitué,rss,,mac,vi_tié,macvitié,control,s,1.0,1,i,u,macvitué,1,8,pseudo,block4
trévival,trévival,rss,,trév,iv_al,trévival,target,s,1.0,0,a,u,trévivul,0,8,pseudo,block4
miridletié,miridletié,prss,mi,rid,le_tié,miridletié,control,p,0.0,0,m,r,riridletié,0,10,pseudo,block4
poriroqu,poruroqu,pr,poru,roqu,,poruroqu,control,p,0.0,3,u,i,poriroqu,3,8,pseudo,block4
nifodlatié,nifodlatié,prss,ni,fod,la_tié,nifodlatié,control,r,,0,f,q,niqodlatié,0,10,pseudo,block4
coclôt,ceclôt,pr,co,clôt,,coclôt,target,p,0.0,1,o,e,ceclôt,1,6,pseudo,block4
nurtalbe,nurtalbe,rs,,nort,albe,nortalbe,control,r,,1,o,u,nurtalbe,2,8,pseudo,block4
raifoin,raifoin,rs,,roif,oin,roifoin,control,r,,1,o,a,raifoin,2,7,pseudo,block4
laut,léut,r,,léut,,léut,control,r,,1,é,a,laut,3,4,pseudo,block4
naujoin,naujoén,rs,,nauj,oin,naujoin,control,s,0.0,1,i,é,naujoén,1,7,pseudo,block4
toid,toid,r,,toid,,toid,control,r,,0,t,s,soid,0,4,pseudo,block4
prédecoit,prédécoit,ppr,pré_dé,coit,,prédécoit,target,p,1.0,1,é,e,prédecoit,3,9,pseudo,block4
rêdication,redication,prss,re,dic,at_ion,redication,target,p,0.0,1,e,ê,rêdication,3,10,pseudo,block4
édnonteru,édnorteru,prs,éd,nort,eru,édnorteru,control,r,,2,r,n,édnonteru,3,9,pseudo,block4
delémeur,délémeur,prs,dé,lém,eur,délémeur,target,p,0.0,1,é,e,delémeur,3,8,pseudo,block4
oclic,oclic,pr,oc,lif,,oclif,control,r,,2,f,c,oclic,2,5,pseudo,block4
surentert,surentert,ppr,sur_en,tert,,surentert,target,p,0.0,1,u,i,sirentert,0,9,pseudo,block4
détuél,détéél,pr,dé,tuél,,détuél,target,r,,1,u,é,détéél,1,6,pseudo,block4
ertoidtan,ertoidtan,prs,er,toid,tan,ertoidtan,control,p,0.0,1,r,l,eltoidtan,0,9,pseudo,block4
juralisle,juralisle,rss,,jur,al_isme,juralisme,target,s,1.0,2,m,l,juralisle,2,9,pseudo,block4
erléutoin,erléutéin,prs,er,léut,oin,erléutoin,control,s,0.0,0,o,é,erléutéin,1,9,pseudo,block4
rudfod,rudfod,pr,rus,fod,,rusfod,control,p,0.0,2,s,d,rudfod,2,6,pseudo,block4
nasre,nasre,rs,,nas,re,nasre,control,r,,1,a,é,nésre,0,5,pseudo,block4
nacre,macre,rs,,mac,re,macre,control,r,,0,m,n,nacre,3,5,pseudo,block4
dareig,dareig,pr,da,reig,,dareig,control,r,,1,e,u,daruig,0,6,pseudo,block4
surclôtent,surclôtent,prs,sur,clôt,ant,surclôtant,target,s,0.0,0,a,e,surclôtent,2,10,pseudo,block4
redédof,redédof,ppr,re_dé,dof,,redédof,target,p,0.0,1,e,i,ridédof,0,7,pseudo,block4
muloud,miloud,pr,mi,loud,,miloud,control,p,0.0,1,i,u,muloud,3,6,pseudo,block4
tof,dof,r,,dof,,dof,target,r,,0,d,t,tof,3,3,pseudo,block4
tôlcvitié,hôlcvitié,rss,,tôlc,vi_tié,tôlcvitié,control,r,,0,t,h,hôlcvitié,1,9,pseudo,block4
diot,xiot,r,,diot,,diot,target,r,,0,d,x,xiot,1,4,pseudo,block4
curcmanemt,surcmanemt,rss,,surc,ma_nemt,surcmanemt,control,r,,0,s,c,curcmanemt,3,10,pseudo,block4
désenfiler,bésenfiler,pprs,dés_en,fil,er,désenfiler,target,p,0.0,0,d,b,bésenfiler,1,10,pseudo,block4
impritert,impritert,ppr,im_pré,tert,,imprétert,target,p,1.0,2,é,i,impritert,2,9,pseudo,block4
jais,rais,r,,jais,,jais,target,r,,0,j,r,rais,1,4,pseudo,block4
nas,naf,r,,nas,,nas,control,r,,2,s,f,naf,1,3,pseudo,block4
rour,roun,r,,roun,,roun,control,r,,3,n,r,rour,3,4,pseudo,block4
prédécam,prédécem,ppr,pré_dé,cam,,prédécam,target,r,,1,a,e,prédécem,1,8,pseudo,block4
sédnerujre,sédnelujre,pprs,séd_ne,ruj,re,sédnerujre,control,r,,0,r,l,sédnelujre,1,10,pseudo,block4
rusnecis,rusnecid,ppr,rus_ne,cid,,rusnecid,control,r,,2,d,s,rusnecis,3,8,pseudo,block4
désenbuler,désenbuler,pprs,dés_en,bul,er,désenbuler,target,p,1.0,1,n,m,désembuler,0,10,pseudo,block4
surdir,surdir,pr,sur,dir,,surdir,target,p,0.0,1,u,e,serdir,0,6,pseudo,block4
plemival,plemivol,rss,,plem,iv_al,plemival,target,s,1.0,0,a,o,plemivol,1,8,pseudo,block4
