first,second,condition,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
grenase,grenade,r,,grenade,,grenade,control,r,,5,d,s,grenase,3,7,real,block3
brouhaha,broehaha,r,,brouhaha,,brouhaha,control,r,,3,u,e,broehaha,1,8,real,block3
juspice,juspice,rs,,just,ice,justice,target,r,,3,t,p,juspice,2,7,real,block3
relire,relire,pr,re,lire,,relire,target,r,,3,e,i,reliri,0,6,real,block3
dénudo,dénudo,prs,dé,nu,dé,dénudé,target,s,0.0,1,é,o,dénudo,2,6,real,block3
liturgie,liturtie,r,,liturgie,,liturgie,control,r,,5,g,t,liturtie,1,8,real,block3
ruliure,reliure,prs,re,li,ure,reliure,target,p,0.0,1,e,u,ruliure,3,7,real,block3
sarabande,sarabande,r,,sarabande,,sarabande,control,r,,7,d,q,sarabanqe,0,9,real,block3
recouterte,recouverte,pr,re,couverte,,recouverte,target,r,,3,v,t,recouterte,3,10,real,block3
préalable,préalahle,r,,préalable,,préalable,control,r,,6,b,h,préalahle,1,9,real,block3
mergarine,margarine,r,,margarine,,margarine,control,r,,1,a,e,mergarine,3,9,real,block3
puartier,puartier,rs,,quart,ier,quartier,target,r,,0,q,p,puartier,2,8,real,block3
privilègi,privilègi,r,,privilège,,privilège,control,r,,8,e,i,privilègi,2,9,real,block3
déplaare,déplaare,pr,dé,plaire,,déplaire,target,r,,3,i,a,déplaare,2,8,real,block3
dégoût,dagoût,pr,dé,goût,,dégoût,target,p,0.0,1,é,a,dagoût,1,6,real,block3
cachumire,cachemire,r,,cachemire,,cachemire,control,r,,4,e,u,cachumire,3,9,real,block3
piscenlit,piscenlit,r,,pissenlit,,pissenlit,control,r,,3,s,c,piscenlit,2,9,real,block3
urgense,urgense,rs,,urg,ence,urgence,target,s,0.0,2,c,s,urgense,2,7,real,block3
carrosse,carlosse,r,,carrosse,,carrosse,control,r,,3,r,l,carlosse,1,8,real,block3
bravo,bravo,r,,bravo,,bravo,control,r,,0,b,x,xravo,0,5,real,block3
pingouin,pingouén,r,,pingouin,,pingouin,control,r,,6,i,é,pingouén,1,8,real,block3
jamais,jamais,r,,jamais,,jamais,control,r,,4,i,à,jamaàs,0,6,real,block3
spaghesti,spaghetti,r,,spaghetti,,spaghetti,control,r,,6,t,s,spaghesti,3,9,real,block3
concombre,concombre,r,,concombre,,concombre,control,r,,8,e,i,concombri,0,9,real,block3
gremier,grenier,r,,grenier,,grenier,control,r,,3,n,m,gremier,3,7,real,block3
accessoire,iccessoire,r,,accessoire,,accessoire,control,r,,0,a,i,iccessoire,1,10,real,block3
joueer,joueur,rs,,jou,eur,joueur,target,s,0.0,1,u,e,joueer,3,6,real,block3
prouesse,srouesse,r,,prouesse,,prouesse,control,r,,0,p,s,srouesse,1,8,real,block3
contrah,contrat,r,,contrat,,contrat,control,r,,6,t,h,contrah,3,7,real,block3
coltex,cortex,r,,cortex,,cortex,control,r,,2,r,l,coltex,3,6,real,block3
puinteur,puanteur,rss,,pu,ant_eur,puanteur,target,s,0.0,0,a,i,puinteur,3,8,real,block3
local,losal,r,,local,,local,control,r,,2,c,s,losal,1,5,real,block3
gourmand,gourmand,r,,gourmand,,gourmand,control,r,,7,d,p,gourmanp,0,8,real,block3
vitalité,vitalité,rss,,vit,al_ité,vitalité,target,s,1.0,0,i,e,vitaleté,0,8,real,block3
endurance,endurance,prs,en,dur,ance,endurance,target,r,,2,r,n,endunance,0,9,real,block3
genial,genial,rs,,géni,al,génial,target,r,,1,é,e,genial,2,6,real,block3
encorrect,incorrect,pr,in,correct,,incorrect,target,p,0.0,0,i,e,encorrect,3,9,real,block3
merserie,mercerie,r,,mercerie,,mercerie,control,r,,3,c,s,merserie,3,8,real,block3
ambassade,amtassade,r,,ambassade,,ambassade,control,r,,2,b,t,amtassade,1,9,real,block3
aissalle,aissalle,r,,aisselle,,aisselle,control,r,,4,e,a,aissalle,2,8,real,block3
sûrement,sûremejt,rs,,sûre,ment,sûrement,target,s,0.0,2,n,j,sûremejt,1,8,real,block3
elsuite,ensuite,pr,en,suite,,ensuite,target,p,0.0,1,n,l,elsuite,3,7,real,block3
incroyacle,incroyable,prs,in,croy,able,incroyable,target,s,0.0,1,b,c,incroyacle,3,10,real,block3
malignité,maliglité,rss,,mal,ign_ité,malignité,target,s,0.0,2,n,l,maliglité,1,9,real,block3
blague,bladue,r,,blague,,blague,control,r,,3,g,d,bladue,1,6,real,block3
ondulant,ondulant,rss,,ond,ul_ant,ondulant,target,r,,1,n,r,ordulant,0,8,real,block3
également,également,rs,,égale,ment,également,target,r,,2,a,e,égelement,0,9,real,block3
cmandestin,clandestin,r,,clandestin,,clandestin,control,r,,1,l,m,cmandestin,3,10,real,block3
salamandre,salanandre,r,,salamandre,,salamandre,control,r,,4,m,n,salanandre,1,10,real,block3
mousteche,moustache,r,,moustache,,moustache,control,r,,5,a,e,mousteche,3,9,real,block3
garagiste,garagiste,rss,,gar,ag_iste,garagiste,target,r,,2,r,n,ganagiste,0,9,real,block3
français,qrançais,rs,,franç,ais,français,target,r,,0,f,q,qrançais,1,8,real,block3
phase,phasi,r,,phase,,phase,control,r,,4,e,i,phasi,1,5,real,block3
guérillero,guérillero,r,,guérillero,,guérillero,control,r,,3,r,l,guélillero,0,10,real,block3
artistique,artistique,rss,,art,ist_ique,artistique,target,s,0.0,1,s,x,artixtique,0,10,real,block3
sexuamité,sexualité,rss,,sex,ual_ité,sexualité,target,s,0.0,2,l,m,sexuamité,3,9,real,block3
hurricane,hurrifane,r,,hurricane,,hurricane,control,r,,5,c,f,hurrifane,1,9,real,block3
réattion,réattion,prs,ré,act,ion,réaction,target,r,,1,c,t,réattion,2,8,real,block3
électrique,électrique,rs,,électr,ique,électrique,target,r,,5,r,n,électnique,0,10,real,block3
guenille,guenille,r,,guenille,,guenille,control,r,,3,n,m,guemille,0,8,real,block3
poursuit,poursuit,pr,pour,suit,,poursuit,target,p,0.0,1,o,e,peursuit,0,8,real,block3
cellophane,cellophame,r,,cellophane,,cellophane,control,r,,8,n,m,cellophame,1,10,real,block3
chambranne,chambranne,r,,chambranle,,chambranle,control,r,,8,l,n,chambranne,2,10,real,block3
angentin,argentin,r,,argentin,,argentin,control,r,,1,r,n,angentin,3,8,real,block3
frambaise,frambaise,r,,framboise,,framboise,control,r,,5,o,a,frambaise,2,9,real,block3
dévotion,dévotiom,prs,dé,vot,ion,dévotion,target,s,0.0,2,n,m,dévotiom,1,8,real,block3
clavucule,clavicule,r,,clavicule,,clavicule,control,r,,4,i,u,clavucule,3,9,real,block3
inoffensif,iloffensif,prs,in,offens,if,inoffensif,target,p,0.0,1,n,l,iloffensif,1,10,real,block3
sonorité,conorité,rss,,son,or_ité,sonorité,target,r,,0,s,c,conorité,1,8,real,block3
cathidrale,cathidrale,r,,cathédrale,,cathédrale,control,r,,4,é,i,cathidrale,2,10,real,block3
exactement,exactement,rs,,exacte,ment,exactement,target,r,,2,a,e,exectement,0,10,real,block3
cornichon,cornichon,r,,cornichon,,cornichon,control,r,,4,i,o,cornochon,0,9,real,block3
nenégat,nenégat,prs,re,nég,at,renégat,target,p,0.0,0,r,n,nenégat,2,7,real,block3
preuse,preuse,r,,preuve,,preuve,control,r,,4,v,s,preuse,2,6,real,block3
ircurable,ircurable,prs,in,cur,able,incurable,target,p,0.0,1,n,r,ircurable,2,9,real,block3
lecouvert,lecouvert,pr,re,couvert,,recouvert,target,p,0.0,0,r,l,lecouvert,2,9,real,block3
peêle,poêle,r,,poêle,,poêle,control,r,,1,o,e,peêle,3,5,real,block3
dangereuse,dangerease,rs,,danger,euse,dangereuse,target,s,0.0,1,u,a,dangerease,1,10,real,block3
agolité,agolité,rss,,ag,il_ité,agilité,target,s,0.0,0,i,o,agolité,2,7,real,block3
rhinocéros,mhinocéros,r,,rhinocéros,,rhinocéros,control,r,,0,r,m,mhinocéros,1,10,real,block3
incessant,incessant,prs,in,cess,ant,incessant,target,s,0.0,1,n,l,incessalt,0,9,real,block3
heure,heure,r,,heure,,heure,control,r,,0,h,t,teure,0,5,real,block3
irréel,irréel,pr,ir,réel,,irréel,target,r,,3,l,r,irréer,0,6,real,block3
impoli,inpoli,pr,im,poli,,impoli,target,p,0.0,1,m,n,inpoli,1,6,real,block3
conseil,conceil,r,,conseil,,conseil,control,r,,3,s,c,conceil,1,7,real,block3
lieutenalt,lieutenant,r,,lieutenant,,lieutenant,control,r,,8,n,l,lieutenalt,3,10,real,block3
cappuccino,cappuccine,r,,cappuccino,,cappuccino,control,r,,9,o,e,cappuccine,1,10,real,block3
hâtuf,hâtuf,rs,,hât,if,hâtif,target,s,0.0,0,i,u,hâtuf,2,5,real,block3
coyote,coyite,r,,coyote,,coyote,control,r,,3,o,i,coyite,1,6,real,block3
irruption,arruption,prs,ir,rupt,ion,irruption,target,p,0.0,0,i,a,arruption,1,9,real,block3
emmerdear,emmerdear,prs,em,merd,eur,emmerdeur,target,s,0.0,1,u,a,emmerdear,2,9,real,block3
rambarde,rambarde,r,,rambarde,,rambarde,control,r,,2,m,n,ranbarde,0,8,real,block3
idéarisme,idéarisme,rss,,idé,al_isme,idéalisme,target,s,0.0,1,l,r,idéarisme,2,9,real,block3
impurité,impureté,prs,im,pur,ité,impurité,target,s,0.0,0,i,e,impureté,1,8,real,block3
siège,siage,r,,siège,,siège,control,r,,2,è,a,siage,1,5,real,block3
douaille,douaille,r,,gouaille,,gouaille,control,r,,0,g,d,douaille,2,8,real,block3
cougcous,cougcous,r,,couscous,,couscous,control,r,,3,s,g,cougcous,2,8,real,block3
poliscon,polisson,r,,polisson,,polisson,control,r,,5,s,c,poliscon,3,8,real,block3
pizzemia,pizzemia,r,,pizzeria,,pizzeria,control,r,,5,r,m,pizzemia,2,8,real,block3
espérante,espéranto,r,,espéranto,,espéranto,control,r,,8,o,e,espérante,3,9,real,block3
désinfirer,désinfirer,pprs,dés_in,fil,er,désinfiler,target,r,,2,l,r,désinfirer,2,10,pseudo,block4
sédnilasre,sédninasre,pprs,séd_ni,las,re,sédnilasre,control,r,,0,l,n,sédninasre,1,10,pseudo,block4
trév,trév,r,,trév,,trév,target,r,,3,v,t,trét,0,4,pseudo,block4
recoih,recoit,pr,re,coit,,recoit,target,r,,3,t,h,recoih,3,6,pseudo,block4
corcivité,cortivité,rss,,cort,iv_ité,cortivité,target,r,,3,t,c,corcivité,3,9,pseudo,block4
jaisaliste,jaisaliske,rss,,jais,al_iste,jaisaliste,target,s,1.0,2,t,k,jaisaliske,1,10,pseudo,block4
sédnimélre,sédninélre,pprs,séd_ni,mél,re,sédnimélre,control,r,,0,m,n,sédninélre,1,10,pseudo,block4
erédnaveag,erédnaseag,pprs,er_éd,nas,eag,erédnaseag,control,r,,2,s,v,erédnaveag,3,10,pseudo,block4
bul,bul,r,,bul,,bul,target,r,,2,l,n,bun,0,3,pseudo,block4
roiflaeist,roiflaeist,rss,,roif,la_eist,roiflaeist,control,r,,3,f,p,roiplaeist,0,10,pseudo,block4
erétlifeag,erédlifeag,pprs,er_éd,lif,eag,erédlifeag,control,p,1.0,1,d,t,erétlifeag,3,10,pseudo,block4
noncoet,noncoit,pr,non,coit,,noncoit,target,r,,2,i,e,noncoet,3,7,pseudo,block4
pourjurant,pourjorant,prs,pour,jur,ant,pourjurant,target,r,,1,u,o,pourjorant,1,10,pseudo,block4
miloud,riloud,pr,mi,loud,,miloud,control,p,0.0,0,m,r,riloud,1,6,pseudo,block4
nimeclatié,nimaclatié,prss,ni,mac,la_tié,nimaclatié,control,r,,1,a,e,nimeclatié,3,10,pseudo,block4
belm,belm,r,,pelm,,pelm,control,r,,0,p,b,belm,2,4,pseudo,block4
laselanemt,laselanemt,rss,,las,ela_nemt,laselanemt,control,r,,0,l,n,naselanemt,0,10,pseudo,block4
redédicage,redédicage,pprs,re_dé,dic,age,redédicage,target,r,,0,d,s,redésicage,0,10,pseudo,block4
macla,macla,rs,,mac,la,macla,control,r,,0,m,n,nacla,0,5,pseudo,block4
certalité,certaligé,rss,,cert,al_ité,certalité,target,s,1.0,1,t,g,certaligé,1,9,pseudo,block4
soijlatié,soijlatié,rss,,saij,la_tié,saijlatié,control,r,,1,a,o,soijlatié,2,9,pseudo,block4
trocvisié,trocvisié,rss,,troc,vi_tié,trocvitié,control,s,1.0,0,t,s,trocvisié,2,9,pseudo,block4
cortal,cortal,rs,,cort,al,cortal,target,r,,2,r,n,contal,0,6,pseudo,block4
désensaler,désersaler,pprs,dés_en,sal,er,désensaler,target,p,1.0,1,n,r,désersaler,1,10,pseudo,block4
désendefer,désendofer,pprs,dés_en,dof,er,désendofer,target,r,,1,o,e,désendefer,3,10,pseudo,block4
rijuration,rejuration,prss,re,jur,at_ion,rejuration,target,p,0.0,1,e,i,rijuration,3,10,pseudo,block4
pelmraeist,pelmlaeist,rss,,pelm,la_eist,pelmlaeist,control,s,0.0,0,l,r,pelmraeist,3,10,pseudo,block4
pourlum,pourlum,pr,pour,lém,,pourlém,target,r,,1,é,u,pourlum,2,7,pseudo,block4
rusnecit,rusnecid,ppr,rus_ne,cid,,rusnecid,control,r,,2,d,t,rusnecit,3,8,pseudo,block4
doitionnel,doitionnel,rss,,coit,ionn_el,coitionnel,target,r,,0,c,d,doitionnel,2,10,pseudo,block4
redédanage,redédanage,pprs,re_dé,san,age,redésanage,target,r,,0,s,d,redédanage,2,10,pseudo,block4
tôlcnent,tôlcnemt,rs,,tôlc,nemt,tôlcnemt,control,s,0.0,2,m,n,tôlcnent,3,8,pseudo,block4
redofation,redofahion,prss,re,dof,at_ion,redofation,target,s,0.0,1,t,h,redofahion,1,10,pseudo,block4
détrév,sétrév,pr,dé,trév,,détrév,target,p,0.0,0,d,s,sétrév,1,6,pseudo,block4
léutesau,léutesau,rs,,léut,eseu,léuteseu,control,s,0.0,2,e,a,léutesau,2,8,pseudo,block4
préresal,préresel,ppr,pré_re,sal,,préresal,target,r,,1,a,e,préresel,1,8,pseudo,block4
trévalita,trévalité,rss,,trév,al_ité,trévalité,target,s,1.0,2,é,a,trévalita,3,9,pseudo,block4
camarisme,camarisme,rss,,cam,al_isme,camalisme,target,s,0.0,1,l,r,camarisme,2,9,pseudo,block4
reiglagié,reiglatié,rss,,reig,la_tié,reiglatié,control,s,1.0,0,t,g,reiglagié,3,9,pseudo,block4
danort,donort,pr,da,nort,,danort,control,p,0.0,1,a,o,donort,1,6,pseudo,block4
trévaire,trévaire,rs,,trév,aire,trévaire,target,r,,3,v,c,trécaire,0,8,pseudo,block4
nesalation,resalation,prss,re,sal,at_ion,resalation,target,p,0.0,0,r,n,nesalation,3,10,pseudo,block4
miérpnort,miérpnorv,ppr,mi_érp,nort,,miérpnort,control,r,,3,t,v,miérpnorv,1,9,pseudo,block4
préretron,proretron,ppr,pré_re,tron,,préretron,target,p,0.0,2,é,o,proretron,1,9,pseudo,block4
saoj,saij,r,,saij,,saij,control,r,,2,i,o,saoj,3,4,pseudo,block4
liérpléut,miérpléut,ppr,mi_érp,léut,,miérpléut,control,p,0.0,0,m,l,liérpléut,3,9,pseudo,block4
ernastaoin,ernastaein,prss,er,nas,ta_oin,ernastaoin,control,s,1.0,0,o,e,ernastaein,1,10,pseudo,block4
prédéjur,prédéjur,ppr,pré_dé,jur,,prédéjur,target,p,1.0,1,é,e,prédejur,0,8,pseudo,block4
répédtrec,répédtnec,ppr,rép_éd,trec,,répédtrec,control,r,,1,r,n,répédtnec,1,9,pseudo,block4
désendiber,désendicer,pprs,dés_en,dic,er,désendicer,target,r,,2,c,b,désendiber,3,10,pseudo,block4
rusrounle,rusrounle,prs,rus,roun,le,rusrounle,control,r,,1,o,i,rusriunle,0,9,pseudo,block4
injurelité,injurelité,prss,in,jur,al_ité,injuralité,target,s,0.0,0,a,e,injurelité,2,10,pseudo,block4
dic,duc,r,,dic,,dic,target,r,,1,i,u,duc,1,3,pseudo,block4
défoirant,défoiront,prs,dé,foir,ant,défoirant,target,s,0.0,0,a,o,défoiront,1,9,pseudo,block4
ensanelité,insanelité,prss,in,san,el_ité,insanelité,target,p,0.0,0,i,e,ensanelité,3,10,pseudo,block4
nelanq,nelans,pr,ne,lans,,nelans,control,r,,3,s,q,nelanq,3,6,pseudo,block4
inbulalité,inbulalité,prss,in,bul,al_ité,inbulalité,target,p,0.0,1,n,r,irbulalité,0,10,pseudo,block4
run,run,r,,ruj,,ruj,control,r,,2,j,n,run,2,3,pseudo,block4
foirion,foerion,rs,,foir,ion,foirion,target,r,,2,i,e,foerion,1,7,pseudo,block4
imsrégier,imsrégier,ppr,im_pré,gier,,imprégier,target,p,1.0,0,p,s,imsrégier,2,9,pseudo,block4
ban,san,r,,san,,san,target,r,,0,s,b,ban,3,3,pseudo,block4
norslatié,norslatié,rss,,nort,la_tié,nortlatié,control,r,,3,t,s,norslatié,2,9,pseudo,block4
erléut,erréut,pr,er,léut,,erléut,control,r,,0,l,r,erréut,1,6,pseudo,block4
foiraire,foiraire,rs,,foir,aire,foiraire,target,s,0.0,3,e,i,foirairi,0,8,pseudo,block4
mirujletié,mirujletié,prss,mi,ruj,le_tié,mirujletié,control,r,,1,u,i,mirijletié,0,10,pseudo,block4
miérpvént,miérpvért,ppr,mi_érp,vért,,miérpvért,control,r,,2,r,n,miérpvént,3,9,pseudo,block4
dofol,dofal,rs,,dof,al,dofal,target,s,0.0,0,a,o,dofol,3,5,pseudo,block4
milubvitié,milubvitié,prss,mi,lub,vi_tié,milubvitié,control,r,,0,l,r,mirubvitié,0,10,pseudo,block4
indirelisé,indirelisé,prss,in,dir,el_ité,indirelité,target,s,1.0,1,t,s,indirelisé,2,10,pseudo,block4
niriènfi,niriènfi,prs,ni,rièn,fi,niriènfi,control,r,,2,è,i,niriinfi,0,8,pseudo,block4
réproun,néproun,pr,rép,roun,,réproun,control,p,0.0,0,r,n,néproun,1,7,pseudo,block4
porunoun,poruroun,pr,poru,roun,,poruroun,control,r,,0,r,n,porunoun,3,8,pseudo,block4
nemélnemt,nemélnemt,prs,ne,mél,nemt,nemélnemt,control,p,0.0,1,e,a,namélnemt,0,9,pseudo,block4
redéjuraga,redéjurage,pprs,re_dé,jur,age,redéjurage,target,s,0.0,2,e,a,redéjuraga,3,10,pseudo,block4
salté,salté,rs,,sal,té,salté,target,r,,0,s,c,calté,0,5,pseudo,block4
léutvila,léutvila,rss,,léut,vi_la,léutvila,control,r,,2,u,é,léétvila,0,8,pseudo,block4
édluburu,édluberu,prs,éd,lub,eru,édluberu,control,s,0.0,0,e,u,édluburu,3,8,pseudo,block4
miérpluj,miérpluj,ppr,mi_érp,ruj,,miérpruj,control,r,,0,r,l,miérpluj,2,8,pseudo,block4
sédnefodre,sédnafodre,pprs,séd_ne,fod,re,sédnefodre,control,p,1.0,1,e,a,sédnafodre,1,10,pseudo,block4
sédneridre,sédnelidre,pprs,séd_ne,rid,re,sédneridre,control,r,,0,r,l,sédnelidre,1,10,pseudo,block4
erlubtaoin,erlubtaoin,prss,er,lub,ta_oin,erlubtaoin,control,p,0.0,0,e,u,urlubtaoin,0,10,pseudo,block4
rotuvitié,roquvitié,rss,,roqu,vi_tié,roquvitié,control,r,,2,q,t,rotuvitié,3,9,pseudo,block4
redélur,redélur,ppr,re_dé,jur,,redéjur,target,r,,0,j,l,redélur,2,7,pseudo,block4
inburif,inbulif,prs,in,bul,if,inbulif,target,r,,2,l,r,inburif,3,7,pseudo,block4
désinbulor,désinbuler,pprs,dés_in,bul,er,désinbuler,target,s,0.0,0,e,o,désinbulor,3,10,pseudo,block4
nas,nap,r,,nas,,nas,control,r,,2,s,p,nap,1,3,pseudo,block4
sédnelifre,sédnelifre,pprs,séd_ne,lif,re,sédnelifre,control,r,,0,l,m,sédnemifre,0,10,pseudo,block4
vért,vért,r,,vért,,vért,control,r,,2,r,l,vélt,0,4,pseudo,block4
infilaleté,infilalité,prss,in,fil,al_ité,infilalité,target,s,1.0,0,i,e,infilaleté,3,10,pseudo,block4
erédlaseag,erédlaseag,pprs,er_éd,las,eag,erédlaseag,control,p,0.0,1,r,l,elédlaseag,0,10,pseudo,block4
injurelité,injurelité,prss,in,jur,el_ité,injurelité,target,p,0.0,1,n,r,irjurelité,0,10,pseudo,block4
maclaicem,maclaisem,rss,,mac,la_isem,maclaisem,control,s,1.0,1,s,c,maclaicem,3,9,pseudo,block4
netôlc,netôlc,pr,ne,tôlc,,netôlc,control,p,0.0,1,e,à,nàtôlc,0,6,pseudo,block4
reruj,reruj,pr,ne,ruj,,neruj,control,p,0.0,0,n,r,reruj,2,5,pseudo,block4
coitiur,coiteur,rs,,coit,eur,coiteur,target,s,0.0,0,e,i,coitiur,3,7,pseudo,block4
anticoit,articoit,pr,anti,coit,,anticoit,target,p,0.0,1,n,r,articoit,1,8,pseudo,block4
tôlcfu,tôlcfu,rs,,tôlc,fi,tôlcfi,control,s,0.0,1,i,u,tôlcfu,2,6,pseudo,block4
quom,quor,r,,quor,,quor,target,r,,3,r,m,quom,3,4,pseudo,block4
indoulaire,indoulairé,prs,in,doul,aire,indoulaire,target,s,0.0,3,e,é,indoulairé,1,10,pseudo,block4
désenbulem,désenbuler,pprs,dés_en,bul,er,désenbuler,target,s,0.0,1,r,m,désenbulem,3,10,pseudo,block4
lasevinemt,lasevinemt,rss,,las,evi_nemt,lasevinemt,control,r,,0,l,r,rasevinemt,0,10,pseudo,block4
inbuliveté,inbulivité,prss,in,bul,iv_ité,inbulivité,target,s,1.0,0,i,e,inbuliveté,3,10,pseudo,block4
enclôtade,erclôtade,prs,en,clôt,ade,enclôtade,target,p,0.0,1,n,r,erclôtade,1,9,pseudo,block4
déterteur,déterteul,prs,dé,tert,eur,déterteur,target,s,0.0,2,r,l,déterteul,1,9,pseudo,block4
limélletié,mimélletié,prss,mi,mél,le_tié,mimélletié,control,p,0.0,0,m,l,limélletié,3,10,pseudo,block4
netiocle,netiocle,prs,ni,tioc,le,nitiocle,control,p,0.0,1,i,e,netiocle,2,8,pseudo,block4
rujinnole,rujinnole,rss,,ruj,inno_le,rujinnole,control,r,,1,u,é,réjinnole,0,9,pseudo,block4
surdoul,surdoum,pr,sur,doul,,surdoul,target,r,,3,l,m,surdoum,1,7,pseudo,block4
dool,dool,r,,doul,,doul,target,r,,2,u,o,dool,2,4,pseudo,block4
prérenour,prérerour,ppr,pré_re,nour,,prérenour,target,r,,0,n,r,prérerour,1,9,pseudo,block4
précoit,précoit,pr,pré,coit,,précoit,target,p,0.0,1,r,l,plécoit,0,7,pseudo,block4
coitalisde,coitaliste,rss,,coit,al_iste,coitaliste,target,s,1.0,2,t,d,coitalisde,3,10,pseudo,block4
cid,cis,r,,cid,,cid,control,r,,2,d,s,cis,1,3,pseudo,block4
énpertrec,érpertrec,ppr,érp_er,trec,,érpertrec,control,p,0.0,1,r,n,énpertrec,3,9,pseudo,block4
nontlaeist,nortlaeist,rss,,nort,la_eist,nortlaeist,control,r,,2,r,n,nontlaeist,3,10,pseudo,block4
ledénièr,ledénièr,ppr,re_dé,nièr,,redénièr,target,p,0.0,0,r,l,ledénièr,2,8,pseudo,block4
dofalement,dofelement,rss,,dof,ale_ment,dofalement,target,s,0.0,0,a,e,dofelement,1,10,pseudo,block4
onntrec,onndrec,pr,onn,trec,,onntrec,control,r,,0,t,d,onndrec,1,7,pseudo,block4
recorteur,recorteur,prs,re,cort,eur,recorteur,target,r,,2,r,n,reconteur,0,9,pseudo,block4
leigla,leigla,rs,,reig,la,reigla,control,r,,0,r,l,leigla,2,6,pseudo,block4
