first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
emcidtaoin,ercidtaoin,prss,cid,er,ta_oin,ercidtaoin,control,p,0.0,1,r,m,emcidtaoin,3,10,pseudo,block3
cort,cort,r,cort,,,cort,target,r,,2,r,m,comt,0,4,pseudo,block3
désercamer,désercamer,pprs,cam,dés_en,er,désencamer,target,p,1.0,1,n,r,désercamer,2,10,pseudo,block3
nicidlatié,nicidlatié,prss,cid,ni,la_tié,nicidlatié,control,p,0.0,0,n,l,licidlatié,0,10,pseudo,block3
ermeltaoin,erméltaoin,prss,mél,er,ta_oin,erméltaoin,control,r,,1,é,e,ermeltaoin,3,10,pseudo,block3
insanalité,insanalité,prss,san,in,al_ité,insanalité,target,r,,2,n,l,insalalité,0,10,pseudo,block3
rentiroun,rentimoun,pr,roun,renti,,rentiroun,control,r,,0,r,m,rentimoun,1,9,pseudo,block3
sanaire,sanaire,rs,san,,aire,sanaire,target,r,,1,a,e,senaire,0,7,pseudo,block3
roquvutié,roquvitié,rss,roqu,,vi_tié,roquvitié,control,s,0.0,1,i,u,roquvutié,3,9,pseudo,block3
erfedtaoin,erfedtaoin,prss,fod,er,ta_oin,erfodtaoin,control,r,,1,o,e,erfedtaoin,2,10,pseudo,block3
erédrujeag,erédrujeag,pprs,ruj,er_éd,eag,erédrujeag,control,p,0.0,1,r,n,enédrujeag,0,10,pseudo,block3
erédroqu,erédroqu,ppr,roqu,er_éd,,erédroqu,control,r,,1,o,e,erédrequ,0,8,pseudo,block3
miérplif,miértlif,ppr,lif,mi_érp,,miérplif,control,p,1.0,2,p,t,miértlif,1,8,pseudo,block3
minasleteé,minasleteé,prss,nas,mi,le_tié,minasletié,control,s,1.0,1,i,e,minasleteé,2,10,pseudo,block3
larsni,lansni,rs,lans,,ni,lansni,control,r,,2,n,r,larsni,3,6,pseudo,block3
lub,lub,r,lub,,,lub,control,r,,1,u,i,lib,0,3,pseudo,block3
tron,tron,r,tron,,,tron,target,r,,3,n,r,tror,0,4,pseudo,block3
erroifoin,erroifoin,prs,roif,er,oin,erroifoin,control,s,0.0,2,n,l,erroifoil,0,9,pseudo,block3
indofisme,indefisme,prs,dof,in,isme,indofisme,target,r,,1,o,e,indefisme,1,9,pseudo,block3
contredoul,contredoul,pr,doul,contre,,contredoul,target,r,,1,o,e,contredeul,0,10,pseudo,block3
imtiot,imtiot,pr,diot,im,,imdiot,target,r,,0,d,t,imtiot,2,6,pseudo,block3
dicaliti,dicaliti,rss,dic,,al_ité,dicalité,target,s,1.0,2,é,i,dicaliti,2,8,pseudo,block3
mitidvitié,mitidvitié,prss,cid,mi,vi_tié,micidvitié,control,r,,0,c,t,mitidvitié,2,10,pseudo,block3
mirasvitié,mirasvitié,prss,las,mi,vi_tié,milasvitié,control,r,,0,l,r,mirasvitié,2,10,pseudo,block3
cid,sid,r,cid,,,cid,control,r,,0,c,s,sid,1,3,pseudo,block3
redécamaga,redécamage,pprs,cam,re_dé,age,redécamage,target,s,0.0,2,e,a,redécamaga,3,10,pseudo,block3
jauniqui,jauniqui,rs,jaun,,ique,jaunique,target,s,0.0,3,e,i,jauniqui,2,8,pseudo,block3
inprétert,imprétert,ppr,tert,im_pré,,imprétert,target,p,0.0,1,m,n,inprétert,3,9,pseudo,block3
dis,dis,r,dic,,,dic,target,r,,2,c,s,dis,2,3,pseudo,block3
surcume,surcume,rs,surc,,ure,surcure,control,s,0.0,1,r,m,surcume,2,7,pseudo,block3
arnauj,ernauj,pr,nauj,er,,ernauj,control,p,0.0,0,e,a,arnauj,3,6,pseudo,block3
resan,risan,pr,san,re,,resan,target,p,0.0,1,e,i,risan,1,5,pseudo,block3
mour,nour,r,nour,,,nour,target,r,,0,n,m,mour,3,4,pseudo,block3
erédruj,orédruj,ppr,ruj,er_éd,,erédruj,control,p,0.0,0,e,o,orédruj,1,7,pseudo,block3
nimacvitié,nimacvitié,prss,mac,mi,vi_tié,mimacvitié,control,p,0.0,0,m,n,nimacvitié,2,10,pseudo,block3
erédlaseag,eridlaseag,pprs,las,er_éd,eag,erédlaseag,control,p,1.0,0,é,i,eridlaseag,1,10,pseudo,block3
désindefer,désindofer,pprs,dof,dés_in,er,désindofer,target,r,,1,o,e,désindefer,3,10,pseudo,block3
rentilif,rentilif,pr,lif,renti,,rentilif,control,r,,0,l,j,rentijif,0,8,pseudo,block3
lem,lem,r,lém,,,lém,target,r,,1,é,e,lem,2,3,pseudo,block3
redélélage,redélélage,pprs,lém,re_dé,age,redélémage,target,r,,2,m,l,redélélage,2,10,pseudo,block3
ocroif,ocroif,pr,roif,oc,,ocroif,control,p,0.0,0,o,a,acroif,0,6,pseudo,block3
injurivité,iljurivité,prss,jur,in,iv_ité,injurivité,target,p,0.0,1,n,l,iljurivité,1,10,pseudo,block3
surenclôt,surenclôt,ppr,clôt,sur_en,,surenclôt,target,r,,0,c,s,surenslôt,0,9,pseudo,block3
désinlémer,désinlémer,pprs,lém,dés_in,er,désinlémer,target,p,0.0,2,s,t,détinlémer,0,10,pseudo,block3
bel,bel,r,bul,,,bul,target,r,,1,u,e,bel,2,3,pseudo,block3
tronion,tronion,rs,tron,,ion,tronion,target,r,,0,t,g,gronion,0,7,pseudo,block3
prédécort,prédécort,ppr,cert,pré_dé,,prédécert,target,r,,1,e,o,prédécort,2,9,pseudo,block3
sédnimacru,sédnimacru,pprs,mac,séd_ni,re,sédnimacre,control,s,0.0,1,e,u,sédnimacru,2,10,pseudo,block3
inlémalité,inlémalité,prss,lém,in,al_ité,inlémalité,target,r,,0,l,m,inmémalité,0,10,pseudo,block3
tretvila,sretvila,rss,tret,,vi_la,tretvila,control,r,,0,t,s,sretvila,1,8,pseudo,block3
tôlcta,tôlcta,rs,tôlc,,ta,tôlcta,control,s,0.0,1,a,i,tôlcti,0,6,pseudo,block3
érpernah,érpernas,ppr,nas,érp_er,,érpernas,control,r,,2,s,h,érpernah,3,8,pseudo,block3
redédiot,redédiot,ppr,diot,re_dé,,redédiot,target,p,0.0,0,r,j,jedédiot,0,8,pseudo,block3
turenjais,turenjais,ppr,jais,sur_en,,surenjais,target,p,0.0,0,s,t,turenjais,2,9,pseudo,block3
unjuralité,injuralité,prss,jur,in,al_ité,injuralité,target,p,0.0,0,i,u,unjuralité,3,10,pseudo,block3
méllatié,méllatié,rss,mél,,la_tié,méllatié,control,s,1.0,1,i,u,méllatué,0,8,pseudo,block3
renièret,renièret,prs,nièr,re,at,renièrat,target,s,0.0,0,a,e,renièret,2,8,pseudo,block3
irdiotion,indiotion,prs,diot,in,ion,indiotion,target,p,0.0,1,n,r,irdiotion,3,9,pseudo,block3
trot,trot,r,troc,,,troc,control,r,,3,c,t,trot,2,4,pseudo,block3
ninosisem,ninasisem,prs,nas,ni,isem,ninasisem,control,r,,1,a,o,ninosisem,3,9,pseudo,block3
tretarie,tretariu,rs,tret,,arie,tretarie,control,s,0.0,3,e,u,tretariu,1,8,pseudo,block3
mifequi,mifequi,rs,lif,,equi,lifequi,control,r,,0,l,m,mifequi,2,7,pseudo,block3
surenbert,surentert,ppr,tert,sur_en,,surentert,target,r,,0,t,b,surenbert,3,9,pseudo,block3
redéjur,redéjur,ppr,jur,re_dé,,redéjur,target,p,1.0,0,d,s,reséjur,0,7,pseudo,block3
octoid,octoid,pr,toid,oc,,octoid,control,r,,3,d,c,octoic,0,6,pseudo,block3
endoulace,endoulace,prs,doul,en,age,endoulage,target,s,0.0,1,g,c,endoulace,2,9,pseudo,block3
indicalité,indicalité,prss,dic,in,al_ité,indicalité,target,r,,0,d,t,inticalité,0,10,pseudo,block3
saner,saner,rs,san,,er,saner,target,s,0.0,1,r,n,sanen,0,5,pseudo,block3
cédniridre,cédniridre,pprs,rid,séd_ni,re,sédniridre,control,p,0.0,0,s,c,cédniridre,2,10,pseudo,block3
jaisal,jaisal,rs,jais,,al,jaisal,target,r,,2,i,e,jaesal,0,6,pseudo,block3
corteval,corteval,rss,cort,,iv_al,cortival,target,s,0.0,0,i,e,corteval,2,8,pseudo,block3
préredoul,préredoul,ppr,doul,pré_re,,préredoul,target,r,,1,o,e,préredeul,0,9,pseudo,block3
antedir,antidir,pr,dir,anti,,antidir,target,p,0.0,3,i,e,antedir,3,7,pseudo,block3
nireigle,nireigle,prs,reig,ni,le,nireigle,control,p,0.0,0,n,m,mireigle,0,8,pseudo,block3
pelmnat,pilmnat,rs,pelm,,nat,pelmnat,control,r,,1,e,i,pilmnat,1,7,pseudo,block3
dédnenasre,dédnenasre,pprs,nas,séd_ne,re,sédnenasre,control,p,0.0,0,s,d,dédnenasre,2,10,pseudo,block3
cotrév,cotrév,pr,trév,co,,cotrév,target,p,0.0,1,o,e,cetrév,0,6,pseudo,block3
snal,snal,r,snal,,,snal,target,r,,0,s,d,dnal,0,4,pseudo,block3
tuélat,tuélat,rs,tuél,,at,tuélat,target,r,,3,l,r,tuérat,0,6,pseudo,block3
clôt,clôt,r,clôt,,,clôt,target,r,,1,l,n,cnôt,0,4,pseudo,block3
surtranant,surtranant,prs,tron,sur,ant,surtronant,target,r,,2,o,a,surtranant,2,10,pseudo,block3
désindider,désindicer,pprs,dic,dés_in,er,désindicer,target,r,,2,c,d,désindider,3,10,pseudo,block3
mavért,mavért,pr,vért,mi,,mivért,control,p,0.0,1,i,a,mavért,2,6,pseudo,block3
vértcila,vértcila,rss,vért,,vi_la,vértvila,control,s,0.0,0,v,c,vértcila,2,8,pseudo,block3
diotidité,diotidité,rss,diot,,iv_ité,diotivité,target,s,0.0,1,v,d,diotidité,2,9,pseudo,block3
sédnemélre,sédnemélre,pprs,mél,séd_ne,re,sédnemélre,control,r,,0,m,n,sédnenélre,0,10,pseudo,block3
lémamment,lémamment,rss,lém,,am_ment,lémamment,target,r,,2,m,n,lénamment,0,9,pseudo,block3
rusnetioc,rusnetioc,ppr,tioc,rus_ne,,rusnetioc,control,p,1.0,1,e,a,rusnatioc,0,9,pseudo,block3
norttié,norttié,rs,nort,,tié,norttié,control,s,0.0,0,t,s,nortsié,0,7,pseudo,block3
prévalion,prévalion,prs,sal,pré,ion,présalion,target,r,,0,s,v,prévalion,2,9,pseudo,block3
indosalité,indofalité,prss,dof,in,al_ité,indofalité,target,r,,2,f,s,indosalité,3,10,pseudo,block3
sétnicidre,sétnicidre,pprs,cid,séd_ni,re,sédnicidre,control,p,0.0,2,d,t,sétnicidre,2,10,pseudo,block3
trécat,trévat,rs,trév,,at,trévat,target,r,,3,v,c,trécat,3,6,pseudo,block3
irjurelité,irjurelité,prss,jur,in,el_ité,injurelité,target,p,0.0,1,n,r,irjurelité,2,10,pseudo,block3
répédleut,répédleut,ppr,léut,rép_éd,,répédléut,control,r,,1,é,e,répédleut,2,9,pseudo,block3
érparruj,érperruj,ppr,ruj,érp_er,,érperruj,control,p,1.0,0,e,a,érparruj,3,8,pseudo,block3
rusmeltan,rusméltan,prs,mél,rus,tan,rusméltan,control,r,,1,é,e,rusmeltan,3,9,pseudo,block3
nilaslatié,nilaflatié,prss,las,ni,la_tié,nilaslatié,control,r,,2,s,f,nilaflatié,1,10,pseudo,block3
sédnolubre,sédnelubre,pprs,lub,séd_ne,re,sédnelubre,control,p,1.0,1,e,o,sédnolubre,3,10,pseudo,block3
saijlatia,saijlatié,rss,saij,,la_tié,saijlatié,control,s,1.0,2,é,a,saijlatia,3,9,pseudo,block3
infortone,infortone,pr,fortune,in,,infortune,target,r,,4,u,o,infortone,2,9,real,block4
inhabituel,inhabituel,prs,habitu,in,el,inhabituel,target,s,0.0,0,e,a,inhabitual,0,10,real,block4
amabilité,emabilité,rss,am,,abil_ité,amabilité,target,r,,0,a,e,emabilité,1,9,real,block4
grilmon,grilmon,r,grillon,,,grillon,control,r,,4,l,m,grilmon,2,7,real,block4
infinité,irfinité,prs,fin,in,ité,infinité,target,p,0.0,1,n,r,irfinité,1,8,real,block4
totalement,totalement,rs,totale,,ment,totalement,target,r,,3,a,i,totilement,0,10,real,block4
améthyste,amathyste,r,améthyste,,,améthyste,control,r,,2,é,a,amathyste,1,9,real,block4
massacri,massacre,r,massacre,,,massacre,control,r,,7,e,i,massacri,3,8,real,block4
tierté,tierté,rs,fier,,té,fierté,target,r,,0,f,t,tierté,2,6,real,block4
ctatue,ctatue,r,statue,,,statue,control,r,,0,s,c,ctatue,2,6,real,block4
biyau,boyau,r,boyau,,,boyau,control,r,,1,o,i,biyau,3,5,real,block4
ertrejambe,ertrejambe,pr,jambe,entre,,entrejambe,target,p,0.0,1,n,r,ertrejambe,2,10,real,block4
marmotte,marmotte,r,marmotte,,,marmotte,control,r,,1,a,i,mirmotte,0,8,real,block4
asticot,asticot,r,asticot,,,asticot,control,r,,6,t,c,asticoc,0,7,real,block4
utelisable,utilisable,rss,util,,is_able,utilisable,target,r,,2,i,e,utelisable,3,10,real,block4
xrenouille,grenouille,r,grenouille,,,grenouille,control,r,,0,g,x,xrenouille,3,10,real,block4
mirabelle,minabelle,r,mirabelle,,,mirabelle,control,r,,2,r,n,minabelle,1,9,real,block4
péralité,pénalité,rss,pén,,al_ité,pénalité,target,r,,2,n,r,péralité,3,8,real,block4
immeuble,immeuble,r,immeuble,,,immeuble,control,r,,3,e,i,immiuble,0,8,real,block4
puchet,puchet,r,pichet,,,pichet,control,r,,1,i,u,puchet,2,6,real,block4
mortel,mortel,rs,mort,,el,mortel,target,s,0.0,0,e,u,mortul,0,6,real,block4
tourbillom,tourbillon,r,tourbillon,,,tourbillon,control,r,,9,n,m,tourbillom,3,10,real,block4
malin,malin,rs,mal,,in,malin,target,s,0.0,1,n,m,malim,0,5,real,block4
traisement,traisement,rs,traite,,ment,traitement,target,r,,4,t,s,traisement,2,10,real,block4
sinalité,finalité,rss,fin,,al_ité,finalité,target,r,,0,f,s,sinalité,3,8,real,block4
serviloté,servilité,rss,serv,,il_ité,servilité,target,s,1.0,0,i,o,serviloté,3,9,real,block4
inaction,inaction,prs,act,in,ion,inaction,target,s,0.0,2,n,r,inactior,0,8,real,block4
pendentis,pendentis,rss,pend,,ent_if,pendentif,target,s,1.0,1,f,s,pendentis,2,9,real,block4
ponlen,pollen,r,pollen,,,pollen,control,r,,2,l,n,ponlen,3,6,real,block4
étranger,étrangur,rs,étrang,,er,étranger,target,s,0.0,0,e,u,étrangur,1,8,real,block4
acteur,acteur,rs,act,,eur,acteur,target,r,,2,t,s,acseur,0,6,real,block4
découverte,découserte,pr,couverte,dé,,découverte,target,r,,3,v,s,découserte,1,10,real,block4
piquetige,piquetige,rss,piqu,,et_age,piquetage,target,s,1.0,0,a,i,piquetige,2,9,real,block4
confréree,confrérie,prs,frér,con,ie,confrérie,target,s,0.0,0,i,e,confréree,3,9,real,block4
solcan,solcan,r,volcan,,,volcan,control,r,,0,v,s,solcan,2,6,real,block4
crocodile,crocudile,r,crocodile,,,crocodile,control,r,,4,o,u,crocudile,1,9,real,block4
synagotue,synagotue,r,synagogue,,,synagogue,control,r,,6,g,t,synagotue,2,9,real,block4
tintamarre,tintamarre,r,tintamarre,,,tintamarre,control,r,,0,t,s,sintamarre,0,10,real,block4
prévoir,prévoir,pr,voir,pré,,prévoir,target,r,,1,o,i,préviir,0,7,real,block4
diaphrafme,diaphragme,r,diaphragme,,,diaphragme,control,r,,7,g,f,diaphrafme,3,10,real,block4
vivacité,vevacité,rss,viv,,ac_ité,vivacité,target,r,,1,i,e,vevacité,1,8,real,block4
hibascus,hibascus,r,hibiscus,,,hibiscus,control,r,,3,i,a,hibascus,2,8,real,block4
cramoisi,cremoisi,r,cramoisi,,,cramoisi,control,r,,2,a,e,cremoisi,1,8,real,block4
primevèle,primevèle,r,primevère,,,primevère,control,r,,7,r,l,primevèle,2,9,real,block4
acquiesça,acquiosça,r,acquiesça,,,acquiesça,control,r,,5,e,o,acquiosça,1,9,real,block4
prénom,prénom,pr,nom,pré,,prénom,target,p,0.0,1,r,n,pnénom,0,6,real,block4
invalade,invalade,pr,valide,in,,invalide,target,r,,3,i,a,invalade,2,8,real,block4
grappa,grappe,r,grappe,,,grappe,control,r,,5,e,a,grappa,3,6,real,block4
sourvu,sourvu,pr,vu,pour,,pourvu,target,p,0.0,0,p,s,sourvu,2,6,real,block4
escugriffe,escogriffe,r,escogriffe,,,escogriffe,control,r,,3,o,u,escugriffe,3,10,real,block4
plastron,plastron,r,plastron,,,plastron,control,r,,5,r,n,plastnon,0,8,real,block4
reacteur,roacteur,prs,act,re,eur,reacteur,target,p,0.0,1,e,o,roacteur,1,8,real,block4
vesibilité,vesibilité,rss,vis,,ibil_ité,visibilité,target,r,,1,i,e,vesibilité,2,10,real,block4
choutroute,choucroute,r,choucroute,,,choucroute,control,r,,4,c,t,choutroute,3,10,real,block4
dérisuon,dérisuon,prs,ris,dé,ion,dérision,target,s,0.0,0,i,u,dérisuon,2,8,real,block4
confitti,confetti,r,confetti,,,confetti,control,r,,4,e,i,confitti,3,8,real,block4
tabitacle,tabitacle,r,habitacle,,,habitacle,control,r,,0,h,t,tabitacle,2,9,real,block4
injustice,injustice,prs,just,in,ice,injustice,target,p,0.0,0,i,a,anjustice,0,9,real,block4
leitmotiv,laitmotiv,r,leitmotiv,,,leitmotiv,control,r,,1,e,a,laitmotiv,1,9,real,block4
corbeau,corbeau,r,corbeau,,,corbeau,control,r,,6,u,e,corbeae,0,7,real,block4
cérémonie,cérélonie,r,cérémonie,,,cérémonie,control,r,,4,m,l,cérélonie,1,9,real,block4
prévu,prévu,pr,vu,pré,,prévu,target,r,,0,v,p,prépu,0,5,real,block4
simplemert,simplement,rs,simple,,ment,simplement,target,s,0.0,2,n,r,simplemert,3,10,real,block4
dégoûtamt,dégoûtant,prs,goût,dé,ant,dégoûtant,target,s,0.0,1,n,m,dégoûtamt,3,9,real,block4
sportivisé,sportivité,rss,sport,,iv_ité,sportivité,target,s,1.0,1,t,s,sportivisé,3,10,real,block4
ràlit,ràlit,pr,lit,re,,relit,target,p,0.0,1,e,à,ràlit,2,5,real,block4
bombardier,bombarcier,rss,bomb,,ard_ier,bombardier,target,s,0.0,2,d,c,bombarcier,1,10,real,block4
eucalnptus,eucalyptus,r,eucalyptus,,,eucalyptus,control,r,,5,y,n,eucalnptus,3,10,real,block4
bourbon,bourben,r,bourbon,,,bourbon,control,r,,5,o,e,bourben,1,7,real,block4
enfui,enfui,pr,fui,en,,enfui,target,p,0.0,1,n,m,emfui,0,5,real,block4
ingénieup,ingénieux,prs,géni,in,eux,ingénieux,target,s,0.0,2,x,p,ingénieup,3,9,real,block4
parccemin,parchemin,r,parchemin,,,parchemin,control,r,,4,h,c,parccemin,3,9,real,block4
entourage,éntourage,prs,tour,en,age,entourage,target,p,0.0,0,e,é,éntourage,1,9,real,block4
poeliche,pouliche,r,pouliche,,,pouliche,control,r,,2,u,e,poeliche,3,8,real,block4
captivité,captivivé,rss,capt,,iv_ité,captivité,target,s,1.0,1,t,v,captivivé,1,9,real,block4
socialisme,socialisme,rss,soci,,al_isme,socialisme,target,r,,1,o,a,sacialisme,0,10,real,block4
prévision,prévision,prs,vis,pré,ion,prévision,target,p,0.0,0,p,d,drévision,0,9,real,block4
amalvame,amalvame,r,amalgame,,,amalgame,control,r,,4,g,v,amalvame,2,8,real,block4
inaedible,inaedible,prs,aud,in,ible,inaudible,target,r,,1,u,e,inaedible,2,9,real,block4
praiment,praiment,rs,vrai,,ment,vraiment,target,r,,0,v,p,praiment,2,8,real,block4
indagne,indagne,pr,digne,in,,indigne,target,r,,1,i,a,indagne,2,7,real,block4
custaud,costaud,r,costaud,,,costaud,control,r,,1,o,u,custaud,3,7,real,block4
sortie,sortoe,rs,sort,,ie,sortie,target,s,0.0,0,i,o,sortoe,1,6,real,block4
guirlande,guirlande,r,guirlande,,,guirlande,control,r,,0,g,p,puirlande,0,9,real,block4
chimpagne,champagne,r,champagne,,,champagne,control,r,,2,a,i,chimpagne,3,9,real,block4
eniquement,eniquement,rss,un,,ique_ment,uniquement,target,r,,0,u,e,eniquement,2,10,real,block4
cicatrice,cicatrice,r,cicatrice,,,cicatrice,control,r,,0,c,h,hicatrice,0,9,real,block4
puberté,pubarté,r,puberté,,,puberté,control,r,,3,e,a,pubarté,1,7,real,block4
ramet,ramet,pr,met,re,,remet,target,p,0.0,1,e,a,ramet,2,5,real,block4
entêtant,eltêtant,prs,têt,en,ant,entêtant,target,p,0.0,1,n,l,eltêtant,1,8,real,block4
zombae,zombie,r,zombie,,,zombie,control,r,,4,i,a,zombae,3,6,real,block4
éditorial,éditorial,rss,édit,,or_ial,éditorial,target,s,0.0,0,o,e,éditerial,0,9,real,block4
perron,perron,r,perron,,,perron,control,r,,5,n,l,perrol,0,6,real,block4
tonalité,tonalité,rss,ton,,al_ité,tonalité,target,s,0.0,0,a,u,tonulité,0,8,real,block4
capharnaüm,capharnaüm,r,capharnaüm,,,capharnaüm,control,r,,6,n,m,capharmaüm,0,10,real,block4
ribambelle,ribamberle,r,ribambelle,,,ribambelle,control,r,,7,l,r,ribamberle,1,10,real,block4
agricole,agricole,r,agricole,,,agricole,control,r,,1,g,t,atricole,0,8,real,block4
inpulsif,impulsif,prs,puls,im,if,impulsif,target,p,0.0,1,m,n,inpulsif,3,8,real,block4
idéal,idéal,rs,idé,,al,idéal,target,s,0.0,0,a,u,idéul,0,5,real,block4
plant,plant,r,plant,,,plant,control,r,,2,a,i,plint,0,5,real,block4
argent,argent,r,argent,,,argent,control,r,,4,n,m,argemt,0,6,real,block4
céracité,céracité,rss,cér,,ac_ité,céracité,target,s,1.0,0,i,e,céraceté,0,8,real,block4
holocauste,holocauste,r,holocauste,,,holocauste,control,r,,7,s,b,holocaubte,0,10,real,block4
charmant,charmant,rs,charm,,ant,charmant,target,r,,0,c,s,sharmant,0,8,real,block4
impulseon,impulseon,prs,puls,im,ion,impulsion,target,s,0.0,0,i,e,impulseon,2,9,real,block4
crevette,drevette,r,crevette,,,crevette,control,r,,0,c,d,drevette,1,8,real,block4
racaille,recaille,r,racaille,,,racaille,control,r,,1,a,e,recaille,1,8,real,block4
banquise,sanquise,r,banquise,,,banquise,control,r,,0,b,s,sanquise,1,8,real,block4
interphone,interphone,pr,phone,inter,,interphone,target,r,,3,n,r,interphore,0,10,real,block4
acsivité,activité,rss,act,,iv_ité,activité,target,r,,2,t,s,acsivité,3,8,real,block4
munal,munal,rs,mur,,al,mural,target,r,,2,r,n,munal,2,5,real,block4
spectacle,spectagle,r,spectacle,,,spectacle,control,r,,6,c,g,spectagle,1,9,real,block4
inefficace,anefficace,pr,efficace,in,,inefficace,target,p,0.0,0,i,a,anefficace,1,10,real,block4
kéfonce,kéfonce,pr,fonce,dé,,défonce,target,p,0.0,0,d,k,kéfonce,2,7,real,block4
bunldozer,bulldozer,r,bulldozer,,,bulldozer,control,r,,2,l,n,bunldozer,3,9,real,block4
troisième,troisiume,rs,trois,,ième,troisième,target,s,0.0,1,è,u,troisiume,1,9,real,block4
pesamment,pesamment,rss,pes,,am_ment,pesamment,target,s,1.0,0,m,r,pesamrent,0,9,real,block4
immoltel,immortel,prs,mort,im,el,immortel,target,r,,2,r,l,immoltel,3,8,real,block4
festivité,festivité,rss,fest,,iv_ité,festivité,target,r,,2,s,t,fettivité,0,9,real,block4
certain,certain,rs,cert,,ain,certain,target,s,0.0,1,i,e,certaen,0,7,real,block4
