first,second,condition,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
dosespoir,désespoir,pr,dés,espoir,,désespoir,target,p,0.0,1,é,o,dosespoir,3,9,real,block3
coqueluche,coqueluche,r,,coqueluche,,coqueluche,control,r,,4,e,o,coquoluche,0,10,real,block3
grenase,grenade,r,,grenade,,grenade,control,r,,5,d,s,grenase,3,7,real,block3
brouhaha,broehaha,r,,brouhaha,,brouhaha,control,r,,3,u,e,broehaha,1,8,real,block3
juspice,juspice,rs,,just,ice,justice,target,r,,3,t,p,juspice,2,7,real,block3
relire,relire,pr,re,lire,,relire,target,r,,3,e,i,reliri,0,6,real,block3
dénudo,dénudo,prs,dé,nu,dé,dénudé,target,s,0.0,1,é,o,dénudo,2,6,real,block3
liturgie,liturtie,r,,liturgie,,liturgie,control,r,,5,g,t,liturtie,1,8,real,block3
ruliure,reliure,prs,re,li,ure,reliure,target,p,0.0,1,e,u,ruliure,3,7,real,block3
sarabande,sarabande,r,,sarabande,,sarabande,control,r,,7,d,q,sarabanqe,0,9,real,block3
recouterte,recouverte,pr,re,couverte,,recouverte,target,r,,3,v,t,recouterte,3,10,real,block3
préalable,préalahle,r,,préalable,,préalable,control,r,,6,b,h,préalahle,1,9,real,block3
mergarine,margarine,r,,margarine,,margarine,control,r,,1,a,e,mergarine,3,9,real,block3
puartier,puartier,rs,,quart,ier,quartier,target,r,,0,q,p,puartier,2,8,real,block3
privilègi,privilègi,r,,privilège,,privilège,control,r,,8,e,i,privilègi,2,9,real,block3
déplaare,déplaare,pr,dé,plaire,,déplaire,target,r,,3,i,a,déplaare,2,8,real,block3
dégoût,dagoût,pr,dé,goût,,dégoût,target,p,0.0,1,é,a,dagoût,1,6,real,block3
cachumire,cachemire,r,,cachemire,,cachemire,control,r,,4,e,u,cachumire,3,9,real,block3
piscenlit,piscenlit,r,,pissenlit,,pissenlit,control,r,,3,s,c,piscenlit,2,9,real,block3
urgense,urgense,rs,,urg,ence,urgence,target,s,0.0,2,c,s,urgense,2,7,real,block3
carrosse,carlosse,r,,carrosse,,carrosse,control,r,,3,r,l,carlosse,1,8,real,block3
bravo,bravo,r,,bravo,,bravo,control,r,,0,b,x,xravo,0,5,real,block3
pingouin,pingouén,r,,pingouin,,pingouin,control,r,,6,i,é,pingouén,1,8,real,block3
jamais,jamais,r,,jamais,,jamais,control,r,,4,i,à,jamaàs,0,6,real,block3
spaghesti,spaghetti,r,,spaghetti,,spaghetti,control,r,,6,t,s,spaghesti,3,9,real,block3
concombre,concombre,r,,concombre,,concombre,control,r,,8,e,i,concombri,0,9,real,block3
gremier,grenier,r,,grenier,,grenier,control,r,,3,n,m,gremier,3,7,real,block3
accessoire,iccessoire,r,,accessoire,,accessoire,control,r,,0,a,i,iccessoire,1,10,real,block3
joueer,joueur,rs,,jou,eur,joueur,target,s,0.0,1,u,e,joueer,3,6,real,block3
prouesse,srouesse,r,,prouesse,,prouesse,control,r,,0,p,s,srouesse,1,8,real,block3
contrah,contrat,r,,contrat,,contrat,control,r,,6,t,h,contrah,3,7,real,block3
coltex,cortex,r,,cortex,,cortex,control,r,,2,r,l,coltex,3,6,real,block3
puinteur,puanteur,rss,,pu,ant_eur,puanteur,target,s,0.0,0,a,i,puinteur,3,8,real,block3
local,losal,r,,local,,local,control,r,,2,c,s,losal,1,5,real,block3
gourmand,gourmand,r,,gourmand,,gourmand,control,r,,7,d,p,gourmanp,0,8,real,block3
vitalité,vitalité,rss,,vit,al_ité,vitalité,target,s,1.0,0,i,e,vitaleté,0,8,real,block3
endurance,endurance,prs,en,dur,ance,endurance,target,r,,2,r,n,endunance,0,9,real,block3
genial,genial,rs,,géni,al,génial,target,r,,1,é,e,genial,2,6,real,block3
encorrect,incorrect,pr,in,correct,,incorrect,target,p,0.0,0,i,e,encorrect,3,9,real,block3
merserie,mercerie,r,,mercerie,,mercerie,control,r,,3,c,s,merserie,3,8,real,block3
ambassade,amtassade,r,,ambassade,,ambassade,control,r,,2,b,t,amtassade,1,9,real,block3
aissalle,aissalle,r,,aisselle,,aisselle,control,r,,4,e,a,aissalle,2,8,real,block3
sûrement,sûremejt,rs,,sûre,ment,sûrement,target,s,0.0,2,n,j,sûremejt,1,8,real,block3
elsuite,ensuite,pr,en,suite,,ensuite,target,p,0.0,1,n,l,elsuite,3,7,real,block3
incroyacle,incroyable,prs,in,croy,able,incroyable,target,s,0.0,1,b,c,incroyacle,3,10,real,block3
malignité,maliglité,rss,,mal,ign_ité,malignité,target,s,0.0,2,n,l,maliglité,1,9,real,block3
blague,bladue,r,,blague,,blague,control,r,,3,g,d,bladue,1,6,real,block3
ondulant,ondulant,rss,,ond,ul_ant,ondulant,target,r,,1,n,r,ordulant,0,8,real,block3
également,également,rs,,égale,ment,également,target,r,,2,a,e,égelement,0,9,real,block3
cmandestin,clandestin,r,,clandestin,,clandestin,control,r,,1,l,m,cmandestin,3,10,real,block3
salamandre,salanandre,r,,salamandre,,salamandre,control,r,,4,m,n,salanandre,1,10,real,block3
mousteche,moustache,r,,moustache,,moustache,control,r,,5,a,e,mousteche,3,9,real,block3
garagiste,garagiste,rss,,gar,ag_iste,garagiste,target,r,,2,r,n,ganagiste,0,9,real,block3
français,qrançais,rs,,franç,ais,français,target,r,,0,f,q,qrançais,1,8,real,block3
phase,phasi,r,,phase,,phase,control,r,,4,e,i,phasi,1,5,real,block3
guérillero,guérillero,r,,guérillero,,guérillero,control,r,,3,r,l,guélillero,0,10,real,block3
artistique,artistique,rss,,art,ist_ique,artistique,target,s,0.0,1,s,x,artixtique,0,10,real,block3
sexuamité,sexualité,rss,,sex,ual_ité,sexualité,target,s,0.0,2,l,m,sexuamité,3,9,real,block3
hurricane,hurrifane,r,,hurricane,,hurricane,control,r,,5,c,f,hurrifane,1,9,real,block3
réattion,réattion,prs,ré,act,ion,réaction,target,r,,1,c,t,réattion,2,8,real,block3
électrique,électrique,rs,,électr,ique,électrique,target,r,,5,r,n,électnique,0,10,real,block3
guenille,guenille,r,,guenille,,guenille,control,r,,3,n,m,guemille,0,8,real,block3
poursuit,poursuit,pr,pour,suit,,poursuit,target,p,0.0,1,o,e,peursuit,0,8,real,block3
cellophane,cellophame,r,,cellophane,,cellophane,control,r,,8,n,m,cellophame,1,10,real,block3
chambranne,chambranne,r,,chambranle,,chambranle,control,r,,8,l,n,chambranne,2,10,real,block3
angentin,argentin,r,,argentin,,argentin,control,r,,1,r,n,angentin,3,8,real,block3
frambaise,frambaise,r,,framboise,,framboise,control,r,,5,o,a,frambaise,2,9,real,block3
dévotion,dévotiom,prs,dé,vot,ion,dévotion,target,s,0.0,2,n,m,dévotiom,1,8,real,block3
clavucule,clavicule,r,,clavicule,,clavicule,control,r,,4,i,u,clavucule,3,9,real,block3
inoffensif,iloffensif,prs,in,offens,if,inoffensif,target,p,0.0,1,n,l,iloffensif,1,10,real,block3
sonorité,conorité,rss,,son,or_ité,sonorité,target,r,,0,s,c,conorité,1,8,real,block3
cathidrale,cathidrale,r,,cathédrale,,cathédrale,control,r,,4,é,i,cathidrale,2,10,real,block3
exactement,exactement,rs,,exacte,ment,exactement,target,r,,2,a,e,exectement,0,10,real,block3
cornichon,cornichon,r,,cornichon,,cornichon,control,r,,4,i,o,cornochon,0,9,real,block3
nenégat,nenégat,prs,re,nég,at,renégat,target,p,0.0,0,r,n,nenégat,2,7,real,block3
preuse,preuse,r,,preuve,,preuve,control,r,,4,v,s,preuse,2,6,real,block3
ircurable,ircurable,prs,in,cur,able,incurable,target,p,0.0,1,n,r,ircurable,2,9,real,block3
lecouvert,lecouvert,pr,re,couvert,,recouvert,target,p,0.0,0,r,l,lecouvert,2,9,real,block3
peêle,poêle,r,,poêle,,poêle,control,r,,1,o,e,peêle,3,5,real,block3
dangereuse,dangerease,rs,,danger,euse,dangereuse,target,s,0.0,1,u,a,dangerease,1,10,real,block3
agolité,agolité,rss,,ag,il_ité,agilité,target,s,0.0,0,i,o,agolité,2,7,real,block3
rhinocéros,mhinocéros,r,,rhinocéros,,rhinocéros,control,r,,0,r,m,mhinocéros,1,10,real,block3
incessant,incessant,prs,in,cess,ant,incessant,target,s,0.0,1,n,l,incessalt,0,9,real,block3
heure,heure,r,,heure,,heure,control,r,,0,h,t,teure,0,5,real,block3
irréel,irréel,pr,ir,réel,,irréel,target,r,,3,l,r,irréer,0,6,real,block3
impoli,inpoli,pr,im,poli,,impoli,target,p,0.0,1,m,n,inpoli,1,6,real,block3
conseil,conceil,r,,conseil,,conseil,control,r,,3,s,c,conceil,1,7,real,block3
lieutenalt,lieutenant,r,,lieutenant,,lieutenant,control,r,,8,n,l,lieutenalt,3,10,real,block3
cappuccino,cappuccine,r,,cappuccino,,cappuccino,control,r,,9,o,e,cappuccine,1,10,real,block3
hâtuf,hâtuf,rs,,hât,if,hâtif,target,s,0.0,0,i,u,hâtuf,2,5,real,block3
coyote,coyite,r,,coyote,,coyote,control,r,,3,o,i,coyite,1,6,real,block3
irruption,arruption,prs,ir,rupt,ion,irruption,target,p,0.0,0,i,a,arruption,1,9,real,block3
emmerdear,emmerdear,prs,em,merd,eur,emmerdeur,target,s,0.0,1,u,a,emmerdear,2,9,real,block3
rambarde,rambarde,r,,rambarde,,rambarde,control,r,,2,m,n,ranbarde,0,8,real,block3
idéarisme,idéarisme,rss,,idé,al_isme,idéalisme,target,s,0.0,1,l,r,idéarisme,2,9,real,block3
impurité,impureté,prs,im,pur,ité,impurité,target,s,0.0,0,i,e,impureté,1,8,real,block3
siège,siage,r,,siège,,siège,control,r,,2,è,a,siage,1,5,real,block3
douaille,douaille,r,,gouaille,,gouaille,control,r,,0,g,d,douaille,2,8,real,block3
cougcous,cougcous,r,,couscous,,couscous,control,r,,3,s,g,cougcous,2,8,real,block3
poliscon,polisson,r,,polisson,,polisson,control,r,,5,s,c,poliscon,3,8,real,block3
pizzemia,pizzemia,r,,pizzeria,,pizzeria,control,r,,5,r,m,pizzemia,2,8,real,block3
espérante,espéranto,r,,espéranto,,espéranto,control,r,,8,o,e,espérante,3,9,real,block3
senivité,senivité,rss,,san,iv_ité,sanivité,target,r,,1,a,e,senivité,2,8,pseudo,block4
sal,sal,r,,sal,,sal,target,r,,1,a,o,sol,0,3,pseudo,block4
nièn,nièn,r,,rièn,,rièn,control,r,,0,r,n,nièn,2,4,pseudo,block4
tres,tres,r,,trec,,trec,control,r,,3,c,s,tres,2,4,pseudo,block4
jaunité,jaanité,rs,,jaun,ité,jaunité,target,r,,2,u,a,jaanité,1,7,pseudo,block4
nevértéti,nevértéti,prs,ni,vért,éti,nivértéti,control,p,0.0,1,i,e,nevértéti,2,9,pseudo,block4
redofation,redofation,prss,re,dof,at_ion,redofation,target,r,,0,d,b,rebofation,0,10,pseudo,block4
dacion,dacion,rs,,dic,ion,dicion,target,r,,1,i,a,dacion,2,6,pseudo,block4
répédtoid,répédgoid,ppr,rép_éd,toid,,répédtoid,control,r,,0,t,g,répédgoid,1,9,pseudo,block4
surenfil,surenfin,ppr,sur_en,fil,,surenfil,target,r,,2,l,n,surenfin,1,8,pseudo,block4
détendicer,désendicer,pprs,dés_en,dic,er,désendicer,target,p,0.0,2,s,t,détendicer,3,10,pseudo,block4
duc,dic,r,,dic,,dic,target,r,,1,i,u,duc,3,3,pseudo,block4
dysjaib,dysjais,pr,dys,jais,,dysjais,target,r,,3,s,b,dysjaib,3,7,pseudo,block4
masoin,masoin,rs,,nas,oin,nasoin,control,r,,0,n,m,masoin,2,6,pseudo,block4
nemélalbe,nimélalbe,prs,ni,mél,albe,nimélalbe,control,p,0.0,1,i,e,nemélalbe,3,9,pseudo,block4
insalivité,insalivité,prss,in,sal,iv_ité,insalivité,target,r,,0,s,c,incalivité,0,10,pseudo,block4
injurable,injurable,prs,in,jur,able,injurable,target,p,0.0,1,n,m,imjurable,0,9,pseudo,block4
pelm,polm,r,,pelm,,pelm,control,r,,1,e,o,polm,1,4,pseudo,block4
loudgi,loudfi,rs,,loud,fi,loudfi,control,s,0.0,0,f,g,loudgi,3,6,pseudo,block4
loudni,loudri,rs,,loud,ni,loudni,control,s,0.0,0,n,r,loudri,1,6,pseudo,block4
sydtoad,sydtoad,pr,syd,toid,,sydtoid,control,r,,2,i,a,sydtoad,2,7,pseudo,block4
pnédéclôt,prédéclôt,ppr,pré_dé,clôt,,prédéclôt,target,p,0.0,1,r,n,pnédéclôt,3,9,pseudo,block4
tert,sert,r,,tert,,tert,target,r,,0,t,s,sert,1,4,pseudo,block4
lub,rub,r,,lub,,lub,control,r,,0,l,r,rub,1,3,pseudo,block4
soucoit,soucoit,pr,sou,coit,,soucoit,target,p,0.0,1,o,i,siucoit,0,7,pseudo,block4
désilsaner,désinsaner,pprs,dés_in,san,er,désinsaner,target,p,1.0,1,n,l,désilsaner,3,10,pseudo,block4
sert,sert,r,,cert,,cert,target,r,,0,c,s,sert,2,4,pseudo,block4
miridletié,riridletié,prss,mi,rid,le_tié,miridletié,control,p,0.0,0,m,r,riridletié,1,10,pseudo,block4
redasalage,redésalage,pprs,re_dé,sal,age,redésalage,target,p,1.0,1,é,a,redasalage,3,10,pseudo,block4
ertiocnemt,artiocnemt,prs,er,tioc,nemt,ertiocnemt,control,p,0.0,0,e,a,artiocnemt,1,10,pseudo,block4
encoitité,incoitité,prs,in,coit,ité,incoitité,target,p,0.0,0,i,e,encoitité,3,9,pseudo,block4
roulure,roulure,rs,,roun,ure,rounure,control,r,,3,n,l,roulure,2,7,pseudo,block4
milifletié,minifletié,prss,mi,lif,le_tié,milifletié,control,r,,0,l,n,minifletié,1,10,pseudo,block4
injurévité,injurivité,prss,in,jur,iv_ité,injurivité,target,s,0.0,0,i,é,injurévité,3,10,pseudo,block4
désinsiler,désinsiler,pprs,dés_in,sal,er,désinsaler,target,r,,1,a,i,désinsiler,2,10,pseudo,block4
doulel,dourel,rs,,doul,el,doulel,target,r,,3,l,r,dourel,1,6,pseudo,block4
roquisem,roquisem,rs,,roqu,isem,roquisem,control,s,0.0,2,e,o,roquisom,0,8,pseudo,block4
inbulivité,inbulivité,prss,in,bul,iv_ité,inbulivité,target,p,0.0,1,n,l,ilbulivité,0,10,pseudo,block4
sédnilifre,sédnilifre,pprs,séd_ni,lif,re,sédnilifre,control,r,,0,l,n,sédninifre,0,10,pseudo,block4
erédnaseeg,erédnaseag,pprs,er_éd,nas,eag,erédnaseag,control,s,0.0,1,a,e,erédnaseeg,3,10,pseudo,block4
répébtôlc,répébtôlc,ppr,rép_éd,tôlc,,répédtôlc,control,p,1.0,1,d,b,répébtôlc,2,9,pseudo,block4
frévivité,frévivité,rss,,trév,iv_ité,trévivité,target,r,,0,t,f,frévivité,2,9,pseudo,block4
lasisem,lusisem,rs,,las,isem,lasisem,control,r,,1,a,u,lusisem,1,7,pseudo,block4
porurièn,porurièn,pr,poru,rièn,,porurièn,control,p,0.0,0,p,s,sorurièn,0,8,pseudo,block4
rasnesaij,rusnesaij,ppr,rus_ne,saij,,rusnesaij,control,p,0.0,1,u,a,rasnesaij,3,9,pseudo,block4
erédmaceag,erédnaceag,pprs,er_éd,mac,eag,erédmaceag,control,r,,0,m,n,erédnaceag,1,10,pseudo,block4
rujle,rujle,rs,,ruj,le,rujle,control,r,,2,j,m,rumle,0,5,pseudo,block4
fair,fair,r,,foir,,foir,target,r,,1,o,a,fair,2,4,pseudo,block4
nac,nac,r,,mac,,mac,control,r,,0,m,n,nac,2,3,pseudo,block4
trencopelm,srencopelm,pr,trenco,pelm,,trencopelm,control,p,0.0,0,t,s,srencopelm,1,10,pseudo,block4
sédnemacré,sédnemacre,pprs,séd_ne,mac,re,sédnemacre,control,s,0.0,1,e,é,sédnemacré,3,10,pseudo,block4
bulac,bulac,rs,,bul,at,bulat,target,s,0.0,1,t,c,bulac,2,5,pseudo,block4
lérté,lérté,rs,,lém,té,lémté,target,r,,2,m,r,lérté,2,5,pseudo,block4
jarivité,jurivité,rss,,jur,iv_ité,jurivité,target,r,,1,u,a,jarivité,3,8,pseudo,block4
tôlvvila,tôlcvila,rss,,tôlc,vi_la,tôlcvila,control,r,,3,c,v,tôlvvila,3,8,pseudo,block4
défiliste,défiliste,prs,dé,fil,iste,défiliste,target,r,,0,f,d,dédiliste,0,9,pseudo,block4
rusnelas,rusnulas,ppr,rus_ne,las,,rusnelas,control,p,1.0,1,e,u,rusnulas,1,8,pseudo,block4
édsurceag,édsurceag,prs,éd,surc,eag,édsurceag,control,r,,3,c,h,édsurheag,0,9,pseudo,block4
riènés,riènét,rs,,rièn,ét,riènét,control,s,0.0,1,t,s,riènés,3,6,pseudo,block4
resanment,resénment,prs,re,san,ment,resanment,target,r,,1,a,é,resénment,1,9,pseudo,block4
édtroceist,édtroceitt,prs,éd,troc,eist,édtroceist,control,s,0.0,2,s,t,édtroceitt,1,10,pseudo,block4
goul,goul,r,,doul,,doul,target,r,,0,d,g,goul,2,4,pseudo,block4
sunclaeist,sunclaeist,rss,,surc,la_eist,surclaeist,control,r,,2,r,n,sunclaeist,2,10,pseudo,block4
troh,troh,r,,troc,,troc,control,r,,3,c,h,troh,2,4,pseudo,block4
lémisme,lémisme,rs,,lém,isme,lémisme,target,r,,2,m,n,lénisme,0,7,pseudo,block4
erédnoud,erédnoud,ppr,er_éd,loud,,erédloud,control,r,,0,l,n,erédnoud,2,8,pseudo,block4
dlscort,dyscort,pr,dys,cort,,dyscort,target,p,0.0,1,y,l,dlscort,3,7,pseudo,block4
erfotoin,erfotoin,prs,er,fod,oin,erfodoin,control,r,,2,d,t,erfotoin,2,8,pseudo,block4
erroqu,enroqu,pr,er,roqu,,erroqu,control,p,0.0,1,r,n,enroqu,1,6,pseudo,block4
porupelm,porupelm,pr,poru,pelm,,porupelm,control,p,0.0,2,r,n,ponupelm,0,8,pseudo,block4
sédnimacre,sédnimacre,pprs,séd_ni,mac,re,sédnimacre,control,p,0.0,1,é,e,sednimacre,0,10,pseudo,block4
tretlaisem,tretraisem,rss,,tret,la_isem,tretlaisem,control,s,0.0,0,l,r,tretraisem,1,10,pseudo,block4
édlansacne,édlansacna,prs,éd,lans,acne,édlansacne,control,s,0.0,3,e,a,édlansacna,1,10,pseudo,block4
ürtoideag,ürtoideag,prs,er,toid,eag,ertoideag,control,p,0.0,0,e,ü,ürtoideag,2,9,pseudo,block4
sécnifodre,sécnifodre,pprs,séd_ni,fod,re,sédnifodre,control,p,0.0,2,d,c,sécnifodre,2,10,pseudo,block4
minubvitié,milubvitié,prss,mi,lub,vi_tié,milubvitié,control,r,,0,l,n,minubvitié,3,10,pseudo,block4
prédécim,prédécam,ppr,pré_dé,cam,,prédécam,target,r,,1,a,i,prédécim,3,8,pseudo,block4
érperrif,érperlif,ppr,érp_er,lif,,érperlif,control,r,,0,l,r,érperrif,3,8,pseudo,block4
replemut,replemat,prs,re,plem,at,replemat,target,s,0.0,0,a,u,replemut,3,8,pseudo,block4
dédofage,dédofage,prs,dé,dof,age,dédofage,target,r,,2,f,v,dédovage,0,8,pseudo,block4
tésinfiler,désinfiler,pprs,dés_in,fil,er,désinfiler,target,p,0.0,0,d,t,tésinfiler,3,10,pseudo,block4
dios,dios,r,,diot,,diot,target,r,,3,t,s,dios,2,4,pseudo,block4
désinbuler,désinbuler,pprs,dés_in,bul,er,désinbuler,target,r,,2,l,m,désinbumer,0,10,pseudo,block4
pelmeqoi,pelmeqoi,rs,,pelm,equi,pelmequi,control,s,0.0,2,u,o,pelmeqoi,2,8,pseudo,block4
roptioc,noptioc,pr,rop,tioc,,roptioc,control,p,0.0,0,r,n,noptioc,1,7,pseudo,block4
prérecrus,prérecrus,ppr,pré_re,crus,,prérecrus,target,r,,0,c,t,préretrus,0,9,pseudo,block4
déjaisamce,déjaisance,prs,dé,jais,ance,déjaisance,target,s,0.0,1,n,m,déjaisamce,3,10,pseudo,block4
osutret,osutret,pr,osu,tret,,osutret,control,r,,3,t,s,osutres,0,7,pseudo,block4
requorage,requorate,prs,re,quor,age,requorage,target,s,0.0,1,g,t,requorate,1,9,pseudo,block4
juj,juj,r,,jur,,jur,target,r,,2,r,j,juj,2,3,pseudo,block4
eltrocta,ertrocta,prs,er,troc,ta,ertrocta,control,p,0.0,1,r,l,eltrocta,3,8,pseudo,block4
pourtron,pourtron,pr,pour,tron,,pourtron,target,p,0.0,1,o,a,paurtron,0,8,pseudo,block4
désindirer,désindirer,pprs,dés_in,dir,er,désindirer,target,r,,2,r,l,désindiler,0,10,pseudo,block4
redélémage,redélimage,pprs,re_dé,lém,age,redélémage,target,r,,1,é,i,redélimage,1,10,pseudo,block4
crusamment,crusammenh,rss,,crus,am_ment,crusamment,target,s,1.0,3,t,h,crusammenh,1,10,pseudo,block4
incamivité,incanivité,prss,in,cam,iv_ité,incamivité,target,r,,2,m,n,incanivité,1,10,pseudo,block4
surc,surt,r,,surc,,surc,control,r,,3,c,t,surt,1,4,pseudo,block4
redédicège,redédicège,pprs,re_dé,dic,age,redédicage,target,s,0.0,0,a,è,redédicège,2,10,pseudo,block4
pourbul,poerbul,pr,pour,bul,,pourbul,target,p,0.0,2,u,e,poerbul,1,7,pseudo,block4
reiginnole,leiginnole,rss,,reig,inno_le,reiginnole,control,r,,0,r,l,leiginnole,1,10,pseudo,block4
regieriol,regieriol,prs,re,gier,ion,regierion,target,s,0.0,2,n,l,regieriol,2,9,pseudo,block4
vért,vért,r,,vért,,vért,control,r,,2,r,j,véjt,0,4,pseudo,block4
srédénour,prédénour,ppr,pré_dé,nour,,prédénour,target,p,0.0,0,p,s,srédénour,3,9,pseudo,block4
peurcort,peurcort,pr,pour,cort,,pourcort,target,p,0.0,1,o,e,peurcort,2,8,pseudo,block4
trocmanemt,trovmanemt,rss,,troc,ma_nemt,trocmanemt,control,r,,3,c,v,trovmanemt,1,10,pseudo,block4
désincamer,désincamer,pprs,dés_in,cam,er,désincamer,target,r,,0,c,s,désinsamer,0,10,pseudo,block4
gieromment,gieromment,rss,,gier,am_ment,gieramment,target,s,0.0,0,a,o,gieromment,2,10,pseudo,block4
jaun,jaan,r,,jaun,,jaun,target,r,,2,u,a,jaan,1,4,pseudo,block4
jouneuse,jouneuse,rs,,jaun,euse,jauneuse,target,r,,1,a,o,jouneuse,2,8,pseudo,block4
miérplas,miérpnas,ppr,mi_érp,las,,miérplas,control,r,,0,l,n,miérpnas,1,8,pseudo,block4
erédnéleag,erédméleag,pprs,er_éd,mél,eag,erédméleag,control,r,,0,m,n,erédnéleag,3,10,pseudo,block4
salionaire,salionaire,rss,,sal,ion_aire,salionaire,target,s,0.0,1,o,e,salienaire,0,10,pseudo,block4
naujlaeist,naujlaeist,rss,,nauj,la_eist,naujlaeist,control,s,1.0,2,s,q,naujlaeiqt,0,10,pseudo,block4
doulammenp,doulamment,rss,,doul,am_ment,doulamment,target,s,1.0,3,t,p,doulammenp,3,10,pseudo,block4
reagmanemt,reagmanemt,rss,,reig,ma_nemt,reigmanemt,control,r,,2,i,a,reagmanemt,2,10,pseudo,block4
roquume,roquume,rs,,roqu,ure,roquure,control,s,0.0,1,r,m,roquume,2,7,pseudo,block4
nas,nas,r,,nas,,nas,control,r,,2,s,v,nav,0,3,pseudo,block4
clôtif,clôtif,rs,,clôt,if,clôtif,target,s,0.0,0,i,é,clôtéf,0,6,pseudo,block4
rusnetret,rusnetret,ppr,rus_ne,tret,,rusnetret,control,p,1.0,1,e,a,rusnatret,0,9,pseudo,block4
mesnal,resnal,pr,re,snal,,resnal,target,p,0.0,0,r,m,mesnal,3,6,pseudo,block4
