first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
doul,doul,r,doul,,,doul,target,r,,0,d,s,soul,0,4,pseudo,block3
surdiotel,surdiotel,prs,diot,sur,el,surdiotel,target,s,0.0,1,l,r,surdioter,0,9,pseudo,block3
indaralité,indiralité,prss,dir,in,al_ité,indiralité,target,r,,1,i,a,indaralité,3,10,pseudo,block3
niladlatié,niladlatié,prss,las,ni,la_tié,nilaslatié,control,r,,2,s,d,niladlatié,2,10,pseudo,block3
foiramment,foêramment,rss,foir,,am_ment,foiramment,target,r,,2,i,ê,foêramment,1,10,pseudo,block3
nimaclatié,nimaclatié,prss,mac,ni,la_tié,nimaclatié,control,r,,0,m,n,ninaclatié,0,10,pseudo,block3
telt,tert,r,tert,,,tert,target,r,,2,r,l,telt,3,4,pseudo,block3
trit,tret,r,tret,,,tret,control,r,,2,e,i,trit,3,4,pseudo,block3
nupelmnemt,nupelmnemt,prs,pelm,ni,nemt,nipelmnemt,control,p,0.0,1,i,u,nupelmnemt,2,10,pseudo,block3
onnmél,onnmél,pr,mél,onn,,onnmél,control,p,0.0,0,o,à,ànnmél,0,6,pseudo,block3
saij,sair,r,saij,,,saij,control,r,,3,j,r,sair,1,4,pseudo,block3
lémroif,lamroif,pr,roif,lam,,lamroif,control,p,0.0,1,a,é,lémroif,3,7,pseudo,block3
manas,minas,pr,nas,mi,,minas,control,p,0.0,1,i,a,manas,3,5,pseudo,block3
tios,tios,r,tioc,,,tioc,control,r,,3,c,s,tios,2,4,pseudo,block3
miérpsaij,miérpsaoj,ppr,saij,mi_érp,,miérpsaij,control,r,,2,i,o,miérpsaoj,1,9,pseudo,block3
surgarie,surgarie,rs,surc,,arie,surcarie,control,r,,3,c,g,surgarie,2,8,pseudo,block3
méloin,ménoin,rs,mél,,oin,méloin,control,r,,2,l,n,ménoin,1,6,pseudo,block3
cert,cert,r,cert,,,cert,target,r,,1,e,i,cirt,0,4,pseudo,block3
édridtan,étridtan,prs,rid,éd,tan,édridtan,control,p,0.0,1,d,t,étridtan,1,8,pseudo,block3
dif,dof,r,dof,,,dof,target,r,,1,o,i,dif,3,3,pseudo,block3
prédécert,prédécert,ppr,cert,pré_dé,,prédécert,target,r,,0,c,b,prédébert,0,9,pseudo,block3
sédnelasro,sédnelasre,pprs,las,séd_ne,re,sédnelasre,control,s,0.0,1,e,o,sédnelasro,3,10,pseudo,block3
délémance,délémance,prs,lém,dé,ance,délémance,target,s,0.0,1,n,r,délémarce,0,9,pseudo,block3
liriènedu,liriènedu,prs,rièn,ni,edu,niriènedu,control,p,0.0,0,n,l,liriènedu,2,9,pseudo,block3
dypcert,dypcert,pr,cert,dys,,dyscert,target,p,0.0,2,s,p,dypcert,2,7,pseudo,block3
érperload,érperloud,ppr,loud,érp_er,,érperloud,control,r,,2,u,a,érperload,3,9,pseudo,block3
ropvart,ropvért,pr,vért,rop,,ropvért,control,r,,1,é,a,ropvart,3,7,pseudo,block3
milifvitié,milifvitié,prss,lif,mi,vi_tié,milifvitié,control,s,0.0,0,v,c,milifcitié,0,10,pseudo,block3
inprétert,inprétert,ppr,tert,im_pré,,imprétert,target,p,0.0,1,m,n,inprétert,2,9,pseudo,block3
cidnep,cidnet,rs,cid,,net,cidnet,control,s,0.0,2,t,p,cidnep,3,6,pseudo,block3
préceltion,précertion,prs,cert,pré,ion,précertion,target,r,,2,r,l,préceltion,3,10,pseudo,block3
porunub,porunub,pr,lub,poru,,porulub,control,r,,0,l,n,porunub,2,7,pseudo,block3
insanelité,insalelité,prss,sal,in,el_ité,insalelité,target,r,,2,l,n,insanelité,3,10,pseudo,block3
désinjurel,désinjurer,pprs,jur,dés_in,er,désinjurer,target,s,0.0,1,r,l,désinjurel,3,10,pseudo,block3
trec,tres,r,trec,,,trec,control,r,,3,c,s,tres,1,4,pseudo,block3
neèrer,nièrer,rs,nièr,,er,nièrer,target,r,,1,i,e,neèrer,3,6,pseudo,block3
nenort,nenirt,pr,nort,ne,,nenort,control,r,,1,o,i,nenirt,1,6,pseudo,block3
enfil,anfil,pr,fil,en,,enfil,target,p,0.0,0,e,a,anfil,1,5,pseudo,block3
indofelt,indofelt,prs,dof,in,ent,indofent,target,s,0.0,1,n,l,indofelt,2,8,pseudo,block3
filion,filiun,rs,fil,,ion,filion,target,s,0.0,1,o,u,filiun,1,6,pseudo,block3
geer,geer,r,gier,,,gier,target,r,,1,i,e,geer,2,4,pseudo,block3
sédnecidre,sédnecidre,pprs,cid,séd_ne,re,sédnecidre,control,p,0.0,2,d,v,sévnecidre,0,10,pseudo,block3
édrounisem,édrounisem,prs,roun,éd,isem,édrounisem,control,s,0.0,0,i,a,édrounasem,0,10,pseudo,block3
sédnilasre,sédnilasre,pprs,las,séd_ni,re,sédnilasre,control,r,,1,a,è,sédnilèsre,0,10,pseudo,block3
nimif,nilif,pr,lif,ni,,nilif,control,r,,0,l,m,nimif,3,5,pseudo,block3
indicence,inditence,prs,dic,in,ence,indicence,target,r,,2,c,t,inditence,1,9,pseudo,block3
édlifisem,udlifisem,prs,lif,éd,isem,édlifisem,control,p,0.0,0,é,u,udlifisem,1,9,pseudo,block3
urliftaoin,urliftaoin,prss,lif,er,ta_oin,erliftaoin,control,p,0.0,0,e,u,urliftaoin,2,10,pseudo,block3
redécojt,redécojt,ppr,cort,re_dé,,redécort,target,r,,2,r,j,redécojt,2,8,pseudo,block3
fod,fod,r,fod,,,fod,control,r,,1,o,é,féd,0,3,pseudo,block3
loudvitié,loudvitié,rss,loud,,vi_tié,loudvitié,control,r,,2,u,e,loedvitié,0,9,pseudo,block3
désnar,désnal,pr,snal,dé,,désnal,target,r,,3,l,r,désnar,3,6,pseudo,block3
dourgier,pourgier,pr,gier,pour,,pourgier,target,p,0.0,0,p,d,dourgier,3,8,pseudo,block3
édlasibem,édlasibem,prs,las,éd,isem,édlasisem,control,s,0.0,1,s,b,édlasibem,2,9,pseudo,block3
imprénour,imprénour,ppr,nour,im_pré,,imprénour,target,p,0.0,1,m,n,inprénour,0,9,pseudo,block3
macnaeist,maclaeist,rss,mac,,la_eist,maclaeist,control,s,0.0,0,l,n,macnaeist,3,9,pseudo,block3
direnp,direnp,rs,dir,,ent,dirent,target,s,0.0,2,t,p,direnp,2,6,pseudo,block3
erléut,erléut,pr,léut,er,,erléut,control,r,,0,l,m,erméut,0,6,pseudo,block3
milasleteé,milasletié,prss,las,mi,le_tié,milasletié,control,s,1.0,1,i,e,milasleteé,3,10,pseudo,block3
edruj,edruj,pr,ruj,éd,,édruj,control,p,0.0,0,é,e,edruj,2,5,pseudo,block3
rejureul,rejureur,prs,jur,re,eur,rejureur,target,s,0.0,2,r,l,rejureul,3,8,pseudo,block3
niir,nièr,r,nièr,,,nièr,target,r,,2,è,i,niir,3,4,pseudo,block3
rusnecod,rusnecod,ppr,cid,rus_ne,,rusnecid,control,r,,1,i,o,rusnecod,2,8,pseudo,block3
corteliste,corteliste,rss,cort,,al_iste,cortaliste,target,s,0.0,0,a,e,corteliste,2,10,pseudo,block3
saijlaeist,saijlaeist,rss,saij,,la_eist,saijlaeist,control,s,0.0,1,a,e,saijleeist,0,10,pseudo,block3
erédciteag,erédcideag,pprs,cid,er_éd,eag,erédcideag,control,r,,2,d,t,erédciteag,3,10,pseudo,block3
foin,foir,r,foir,,,foir,target,r,,3,r,n,foin,3,4,pseudo,block3
malsul,malbul,pr,bul,mal,,malbul,target,r,,0,b,s,malsul,3,6,pseudo,block3
préredan,préresan,ppr,san,pré_re,,préresan,target,r,,0,s,d,préredan,3,8,pseudo,block3
trocvitié,trocvitié,rss,troc,,vi_tié,trocvitié,control,s,0.0,0,v,s,trocsitié,0,9,pseudo,block3
hédninasre,hédninasre,pprs,nas,séd_ni,re,sédninasre,control,p,0.0,0,s,h,hédninasre,2,10,pseudo,block3
porutrec,porutrec,pr,trec,poru,,porutrec,control,r,,1,r,n,porutnec,0,8,pseudo,block3
désinsalor,désinsalor,pprs,sal,dés_in,er,désinsaler,target,s,0.0,0,e,o,désinsalor,2,10,pseudo,block3
buler,bulel,rs,bul,,el,bulel,target,s,0.0,1,l,r,buler,3,5,pseudo,block3
nedéjurage,nedéjurage,pprs,jur,re_dé,age,redéjurage,target,p,0.0,0,r,n,nedéjurage,2,10,pseudo,block3
reivmanemt,reivmanemt,rss,reig,,ma_nemt,reigmanemt,control,r,,3,g,v,reivmanemt,2,10,pseudo,block3
edvértacne,édvértacne,prs,vért,éd,acne,édvértacne,control,p,0.0,0,é,e,edvértacne,3,10,pseudo,block3
insalivité,insalivité,prss,sal,in,iv_ité,insalivité,target,s,1.0,1,t,v,insalivivé,0,10,pseudo,block3
incamalité,incamalité,prss,cam,in,al_ité,incamalité,target,s,0.0,0,a,o,incamolité,0,10,pseudo,block3
erédroqu,erédroqu,ppr,roqu,er_éd,,erédroqu,control,r,,0,r,j,erédjoqu,0,8,pseudo,block3
quolaire,quoraire,rs,quor,,aire,quoraire,target,r,,3,r,l,quolaire,3,8,pseudo,block3
quortè,quorté,rs,quor,,té,quorté,target,s,0.0,1,é,è,quortè,3,6,pseudo,block3
erédsain,erédsain,ppr,saij,er_éd,,erédsaij,control,r,,3,j,n,erédsain,2,8,pseudo,block3
refil,rifil,pr,fil,re,,refil,target,p,0.0,1,e,i,rifil,1,5,pseudo,block3
anquor,enquor,pr,quor,en,,enquor,target,p,0.0,0,e,a,anquor,3,6,pseudo,block3
nosla,nosla,rs,nas,,la,nasla,control,r,,1,a,o,nosla,2,5,pseudo,block3
imprédin,imprédin,ppr,dir,im_pré,,imprédir,target,r,,2,r,n,imprédin,2,8,pseudo,block3
lans,lans,r,lans,,,lans,control,r,,1,a,i,lins,0,4,pseudo,block3
rouramment,nouramment,rss,nour,,am_ment,nouramment,target,r,,0,n,r,rouramment,3,10,pseudo,block3
erédtres,erédtret,ppr,tret,er_éd,,erédtret,control,r,,3,t,s,erédtres,3,8,pseudo,block3
reig,reig,r,reig,,,reig,control,r,,0,r,n,neig,0,4,pseudo,block3
ilcrus,incrus,pr,crus,in,,incrus,target,p,0.0,1,n,l,ilcrus,3,6,pseudo,block3
mirasvitié,mirasvitié,prss,nas,mi,vi_tié,minasvitié,control,r,,0,n,r,mirasvitié,2,10,pseudo,block3
clôtent,clôtent,rs,clôt,,ent,clôtent,target,r,,1,l,n,cnôtent,0,7,pseudo,block3
nifodlatié,rifodlatié,prss,fod,ni,la_tié,nifodlatié,control,p,0.0,0,n,r,rifodlatié,1,10,pseudo,block3
redatert,redétert,ppr,tert,re_dé,,redétert,target,p,1.0,1,é,a,redatert,3,8,pseudo,block3
dic,dic,r,dic,,,dic,target,r,,2,c,b,dib,0,3,pseudo,block3
désindicer,désindicer,pprs,dic,dés_in,er,désindicer,target,r,,0,d,p,désinpicer,0,10,pseudo,block3
indirivité,indirivité,prss,dir,in,iv_ité,indirivité,target,s,1.0,1,t,v,indirivivé,0,10,pseudo,block3
tran,tron,r,tron,,,tron,target,r,,2,o,a,tran,3,4,pseudo,block3
désenjurer,désenjurer,pprs,jur,dés_en,er,désenjurer,target,p,0.0,1,é,e,desenjurer,0,10,pseudo,block3
nerid,nerid,pr,rid,ne,,nerid,control,r,,1,i,o,nerod,0,5,pseudo,block3
camel,camal,rs,cam,,el,camel,target,s,0.0,0,e,a,camal,1,5,pseudo,block3
infortone,infortone,pr,fortune,in,,infortune,target,r,,4,u,o,infortone,2,9,real,block4
inhabituel,inhabituel,prs,habitu,in,el,inhabituel,target,s,0.0,0,e,a,inhabitual,0,10,real,block4
amabilité,emabilité,rss,am,,abil_ité,amabilité,target,r,,0,a,e,emabilité,1,9,real,block4
grilmon,grilmon,r,grillon,,,grillon,control,r,,4,l,m,grilmon,2,7,real,block4
infinité,irfinité,prs,fin,in,ité,infinité,target,p,0.0,1,n,r,irfinité,1,8,real,block4
totalement,totalement,rs,totale,,ment,totalement,target,r,,3,a,i,totilement,0,10,real,block4
améthyste,amathyste,r,améthyste,,,améthyste,control,r,,2,é,a,amathyste,1,9,real,block4
massacri,massacre,r,massacre,,,massacre,control,r,,7,e,i,massacri,3,8,real,block4
tierté,tierté,rs,fier,,té,fierté,target,r,,0,f,t,tierté,2,6,real,block4
ctatue,ctatue,r,statue,,,statue,control,r,,0,s,c,ctatue,2,6,real,block4
biyau,boyau,r,boyau,,,boyau,control,r,,1,o,i,biyau,3,5,real,block4
ertrejambe,ertrejambe,pr,jambe,entre,,entrejambe,target,p,0.0,1,n,r,ertrejambe,2,10,real,block4
marmotte,marmotte,r,marmotte,,,marmotte,control,r,,1,a,i,mirmotte,0,8,real,block4
asticot,asticot,r,asticot,,,asticot,control,r,,6,t,c,asticoc,0,7,real,block4
utelisable,utilisable,rss,util,,is_able,utilisable,target,r,,2,i,e,utelisable,3,10,real,block4
xrenouille,grenouille,r,grenouille,,,grenouille,control,r,,0,g,x,xrenouille,3,10,real,block4
mirabelle,minabelle,r,mirabelle,,,mirabelle,control,r,,2,r,n,minabelle,1,9,real,block4
péralité,pénalité,rss,pén,,al_ité,pénalité,target,r,,2,n,r,péralité,3,8,real,block4
immeuble,immeuble,r,immeuble,,,immeuble,control,r,,3,e,i,immiuble,0,8,real,block4
puchet,puchet,r,pichet,,,pichet,control,r,,1,i,u,puchet,2,6,real,block4
mortel,mortel,rs,mort,,el,mortel,target,s,0.0,0,e,u,mortul,0,6,real,block4
tourbillom,tourbillon,r,tourbillon,,,tourbillon,control,r,,9,n,m,tourbillom,3,10,real,block4
malin,malin,rs,mal,,in,malin,target,s,0.0,1,n,m,malim,0,5,real,block4
traisement,traisement,rs,traite,,ment,traitement,target,r,,4,t,s,traisement,2,10,real,block4
sinalité,finalité,rss,fin,,al_ité,finalité,target,r,,0,f,s,sinalité,3,8,real,block4
serviloté,servilité,rss,serv,,il_ité,servilité,target,s,1.0,0,i,o,serviloté,3,9,real,block4
inaction,inaction,prs,act,in,ion,inaction,target,s,0.0,2,n,r,inactior,0,8,real,block4
pendentis,pendentis,rss,pend,,ent_if,pendentif,target,s,1.0,1,f,s,pendentis,2,9,real,block4
ponlen,pollen,r,pollen,,,pollen,control,r,,2,l,n,ponlen,3,6,real,block4
étranger,étrangur,rs,étrang,,er,étranger,target,s,0.0,0,e,u,étrangur,1,8,real,block4
acteur,acteur,rs,act,,eur,acteur,target,r,,2,t,s,acseur,0,6,real,block4
découverte,découserte,pr,couverte,dé,,découverte,target,r,,3,v,s,découserte,1,10,real,block4
piquetige,piquetige,rss,piqu,,et_age,piquetage,target,s,1.0,0,a,i,piquetige,2,9,real,block4
confréree,confrérie,prs,frér,con,ie,confrérie,target,s,0.0,0,i,e,confréree,3,9,real,block4
solcan,solcan,r,volcan,,,volcan,control,r,,0,v,s,solcan,2,6,real,block4
crocodile,crocudile,r,crocodile,,,crocodile,control,r,,4,o,u,crocudile,1,9,real,block4
synagotue,synagotue,r,synagogue,,,synagogue,control,r,,6,g,t,synagotue,2,9,real,block4
tintamarre,tintamarre,r,tintamarre,,,tintamarre,control,r,,0,t,s,sintamarre,0,10,real,block4
prévoir,prévoir,pr,voir,pré,,prévoir,target,r,,1,o,i,préviir,0,7,real,block4
diaphrafme,diaphragme,r,diaphragme,,,diaphragme,control,r,,7,g,f,diaphrafme,3,10,real,block4
vivacité,vevacité,rss,viv,,ac_ité,vivacité,target,r,,1,i,e,vevacité,1,8,real,block4
hibascus,hibascus,r,hibiscus,,,hibiscus,control,r,,3,i,a,hibascus,2,8,real,block4
cramoisi,cremoisi,r,cramoisi,,,cramoisi,control,r,,2,a,e,cremoisi,1,8,real,block4
primevèle,primevèle,r,primevère,,,primevère,control,r,,7,r,l,primevèle,2,9,real,block4
acquiesça,acquiosça,r,acquiesça,,,acquiesça,control,r,,5,e,o,acquiosça,1,9,real,block4
prénom,prénom,pr,nom,pré,,prénom,target,p,0.0,1,r,n,pnénom,0,6,real,block4
invalade,invalade,pr,valide,in,,invalide,target,r,,3,i,a,invalade,2,8,real,block4
grappa,grappe,r,grappe,,,grappe,control,r,,5,e,a,grappa,3,6,real,block4
sourvu,sourvu,pr,vu,pour,,pourvu,target,p,0.0,0,p,s,sourvu,2,6,real,block4
escugriffe,escogriffe,r,escogriffe,,,escogriffe,control,r,,3,o,u,escugriffe,3,10,real,block4
plastron,plastron,r,plastron,,,plastron,control,r,,5,r,n,plastnon,0,8,real,block4
reacteur,roacteur,prs,act,re,eur,reacteur,target,p,0.0,1,e,o,roacteur,1,8,real,block4
vesibilité,vesibilité,rss,vis,,ibil_ité,visibilité,target,r,,1,i,e,vesibilité,2,10,real,block4
choutroute,choucroute,r,choucroute,,,choucroute,control,r,,4,c,t,choutroute,3,10,real,block4
dérisuon,dérisuon,prs,ris,dé,ion,dérision,target,s,0.0,0,i,u,dérisuon,2,8,real,block4
confitti,confetti,r,confetti,,,confetti,control,r,,4,e,i,confitti,3,8,real,block4
tabitacle,tabitacle,r,habitacle,,,habitacle,control,r,,0,h,t,tabitacle,2,9,real,block4
injustice,injustice,prs,just,in,ice,injustice,target,p,0.0,0,i,a,anjustice,0,9,real,block4
leitmotiv,laitmotiv,r,leitmotiv,,,leitmotiv,control,r,,1,e,a,laitmotiv,1,9,real,block4
corbeau,corbeau,r,corbeau,,,corbeau,control,r,,6,u,e,corbeae,0,7,real,block4
cérémonie,cérélonie,r,cérémonie,,,cérémonie,control,r,,4,m,l,cérélonie,1,9,real,block4
prévu,prévu,pr,vu,pré,,prévu,target,r,,0,v,p,prépu,0,5,real,block4
simplemert,simplement,rs,simple,,ment,simplement,target,s,0.0,2,n,r,simplemert,3,10,real,block4
dégoûtamt,dégoûtant,prs,goût,dé,ant,dégoûtant,target,s,0.0,1,n,m,dégoûtamt,3,9,real,block4
sportivisé,sportivité,rss,sport,,iv_ité,sportivité,target,s,1.0,1,t,s,sportivisé,3,10,real,block4
ràlit,ràlit,pr,lit,re,,relit,target,p,0.0,1,e,à,ràlit,2,5,real,block4
bombardier,bombarcier,rss,bomb,,ard_ier,bombardier,target,s,0.0,2,d,c,bombarcier,1,10,real,block4
eucalnptus,eucalyptus,r,eucalyptus,,,eucalyptus,control,r,,5,y,n,eucalnptus,3,10,real,block4
bourbon,bourben,r,bourbon,,,bourbon,control,r,,5,o,e,bourben,1,7,real,block4
enfui,enfui,pr,fui,en,,enfui,target,p,0.0,1,n,m,emfui,0,5,real,block4
ingénieup,ingénieux,prs,géni,in,eux,ingénieux,target,s,0.0,2,x,p,ingénieup,3,9,real,block4
parccemin,parchemin,r,parchemin,,,parchemin,control,r,,4,h,c,parccemin,3,9,real,block4
entourage,éntourage,prs,tour,en,age,entourage,target,p,0.0,0,e,é,éntourage,1,9,real,block4
poeliche,pouliche,r,pouliche,,,pouliche,control,r,,2,u,e,poeliche,3,8,real,block4
captivité,captivivé,rss,capt,,iv_ité,captivité,target,s,1.0,1,t,v,captivivé,1,9,real,block4
socialisme,socialisme,rss,soci,,al_isme,socialisme,target,r,,1,o,a,sacialisme,0,10,real,block4
prévision,prévision,prs,vis,pré,ion,prévision,target,p,0.0,0,p,d,drévision,0,9,real,block4
amalvame,amalvame,r,amalgame,,,amalgame,control,r,,4,g,v,amalvame,2,8,real,block4
inaedible,inaedible,prs,aud,in,ible,inaudible,target,r,,1,u,e,inaedible,2,9,real,block4
praiment,praiment,rs,vrai,,ment,vraiment,target,r,,0,v,p,praiment,2,8,real,block4
indagne,indagne,pr,digne,in,,indigne,target,r,,1,i,a,indagne,2,7,real,block4
custaud,costaud,r,costaud,,,costaud,control,r,,1,o,u,custaud,3,7,real,block4
sortie,sortoe,rs,sort,,ie,sortie,target,s,0.0,0,i,o,sortoe,1,6,real,block4
guirlande,guirlande,r,guirlande,,,guirlande,control,r,,0,g,p,puirlande,0,9,real,block4
chimpagne,champagne,r,champagne,,,champagne,control,r,,2,a,i,chimpagne,3,9,real,block4
eniquement,eniquement,rss,un,,ique_ment,uniquement,target,r,,0,u,e,eniquement,2,10,real,block4
cicatrice,cicatrice,r,cicatrice,,,cicatrice,control,r,,0,c,h,hicatrice,0,9,real,block4
puberté,pubarté,r,puberté,,,puberté,control,r,,3,e,a,pubarté,1,7,real,block4
ramet,ramet,pr,met,re,,remet,target,p,0.0,1,e,a,ramet,2,5,real,block4
entêtant,eltêtant,prs,têt,en,ant,entêtant,target,p,0.0,1,n,l,eltêtant,1,8,real,block4
zombae,zombie,r,zombie,,,zombie,control,r,,4,i,a,zombae,3,6,real,block4
éditorial,éditorial,rss,édit,,or_ial,éditorial,target,s,0.0,0,o,e,éditerial,0,9,real,block4
perron,perron,r,perron,,,perron,control,r,,5,n,l,perrol,0,6,real,block4
tonalité,tonalité,rss,ton,,al_ité,tonalité,target,s,0.0,0,a,u,tonulité,0,8,real,block4
capharnaüm,capharnaüm,r,capharnaüm,,,capharnaüm,control,r,,6,n,m,capharmaüm,0,10,real,block4
ribambelle,ribamberle,r,ribambelle,,,ribambelle,control,r,,7,l,r,ribamberle,1,10,real,block4
agricole,agricole,r,agricole,,,agricole,control,r,,1,g,t,atricole,0,8,real,block4
inpulsif,impulsif,prs,puls,im,if,impulsif,target,p,0.0,1,m,n,inpulsif,3,8,real,block4
idéal,idéal,rs,idé,,al,idéal,target,s,0.0,0,a,u,idéul,0,5,real,block4
plant,plant,r,plant,,,plant,control,r,,2,a,i,plint,0,5,real,block4
argent,argent,r,argent,,,argent,control,r,,4,n,m,argemt,0,6,real,block4
céracité,céracité,rss,cér,,ac_ité,céracité,target,s,1.0,0,i,e,céraceté,0,8,real,block4
holocauste,holocauste,r,holocauste,,,holocauste,control,r,,7,s,b,holocaubte,0,10,real,block4
charmant,charmant,rs,charm,,ant,charmant,target,r,,0,c,s,sharmant,0,8,real,block4
impulseon,impulseon,prs,puls,im,ion,impulsion,target,s,0.0,0,i,e,impulseon,2,9,real,block4
crevette,drevette,r,crevette,,,crevette,control,r,,0,c,d,drevette,1,8,real,block4
racaille,recaille,r,racaille,,,racaille,control,r,,1,a,e,recaille,1,8,real,block4
banquise,sanquise,r,banquise,,,banquise,control,r,,0,b,s,sanquise,1,8,real,block4
interphone,interphone,pr,phone,inter,,interphone,target,r,,3,n,r,interphore,0,10,real,block4
acsivité,activité,rss,act,,iv_ité,activité,target,r,,2,t,s,acsivité,3,8,real,block4
munal,munal,rs,mur,,al,mural,target,r,,2,r,n,munal,2,5,real,block4
spectacle,spectagle,r,spectacle,,,spectacle,control,r,,6,c,g,spectagle,1,9,real,block4
inefficace,anefficace,pr,efficace,in,,inefficace,target,p,0.0,0,i,a,anefficace,1,10,real,block4
kéfonce,kéfonce,pr,fonce,dé,,défonce,target,p,0.0,0,d,k,kéfonce,2,7,real,block4
bunldozer,bulldozer,r,bulldozer,,,bulldozer,control,r,,2,l,n,bunldozer,3,9,real,block4
troisième,troisiume,rs,trois,,ième,troisième,target,s,0.0,1,è,u,troisiume,1,9,real,block4
pesamment,pesamment,rss,pes,,am_ment,pesamment,target,s,1.0,0,m,r,pesamrent,0,9,real,block4
immoltel,immortel,prs,mort,im,el,immortel,target,r,,2,r,l,immoltel,3,8,real,block4
festivité,festivité,rss,fest,,iv_ité,festivité,target,r,,2,s,t,fettivité,0,9,real,block4
certain,certain,rs,cert,,ain,certain,target,s,0.0,1,i,e,certaen,0,7,real,block4
