first,second,condition,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
dosespoir,désespoir,pr,dés,espoir,,désespoir,target,p,0.0,1,é,o,dosespoir,3,9,real,block3
coqueluche,coqueluche,r,,coqueluche,,coqueluche,control,r,,4,e,o,coquoluche,0,10,real,block3
grenase,grenade,r,,grenade,,grenade,control,r,,5,d,s,grenase,3,7,real,block3
brouhaha,broehaha,r,,brouhaha,,brouhaha,control,r,,3,u,e,broehaha,1,8,real,block3
juspice,juspice,rs,,just,ice,justice,target,r,,3,t,p,juspice,2,7,real,block3
relire,relire,pr,re,lire,,relire,target,r,,3,e,i,reliri,0,6,real,block3
dénudo,dénudo,prs,dé,nu,dé,dénudé,target,s,0.0,1,é,o,dénudo,2,6,real,block3
liturgie,liturtie,r,,liturgie,,liturgie,control,r,,5,g,t,liturtie,1,8,real,block3
ruliure,reliure,prs,re,li,ure,reliure,target,p,0.0,1,e,u,ruliure,3,7,real,block3
sarabande,sarabande,r,,sarabande,,sarabande,control,r,,7,d,q,sarabanqe,0,9,real,block3
recouterte,recouverte,pr,re,couverte,,recouverte,target,r,,3,v,t,recouterte,3,10,real,block3
préalable,préalahle,r,,préalable,,préalable,control,r,,6,b,h,préalahle,1,9,real,block3
mergarine,margarine,r,,margarine,,margarine,control,r,,1,a,e,mergarine,3,9,real,block3
puartier,puartier,rs,,quart,ier,quartier,target,r,,0,q,p,puartier,2,8,real,block3
privilègi,privilègi,r,,privilège,,privilège,control,r,,8,e,i,privilègi,2,9,real,block3
déplaare,déplaare,pr,dé,plaire,,déplaire,target,r,,3,i,a,déplaare,2,8,real,block3
dégoût,dagoût,pr,dé,goût,,dégoût,target,p,0.0,1,é,a,dagoût,1,6,real,block3
cachumire,cachemire,r,,cachemire,,cachemire,control,r,,4,e,u,cachumire,3,9,real,block3
piscenlit,piscenlit,r,,pissenlit,,pissenlit,control,r,,3,s,c,piscenlit,2,9,real,block3
urgense,urgense,rs,,urg,ence,urgence,target,s,0.0,2,c,s,urgense,2,7,real,block3
carrosse,carlosse,r,,carrosse,,carrosse,control,r,,3,r,l,carlosse,1,8,real,block3
bravo,bravo,r,,bravo,,bravo,control,r,,0,b,x,xravo,0,5,real,block3
pingouin,pingouén,r,,pingouin,,pingouin,control,r,,6,i,é,pingouén,1,8,real,block3
jamais,jamais,r,,jamais,,jamais,control,r,,4,i,à,jamaàs,0,6,real,block3
spaghesti,spaghetti,r,,spaghetti,,spaghetti,control,r,,6,t,s,spaghesti,3,9,real,block3
concombre,concombre,r,,concombre,,concombre,control,r,,8,e,i,concombri,0,9,real,block3
gremier,grenier,r,,grenier,,grenier,control,r,,3,n,m,gremier,3,7,real,block3
accessoire,iccessoire,r,,accessoire,,accessoire,control,r,,0,a,i,iccessoire,1,10,real,block3
joueer,joueur,rs,,jou,eur,joueur,target,s,0.0,1,u,e,joueer,3,6,real,block3
prouesse,srouesse,r,,prouesse,,prouesse,control,r,,0,p,s,srouesse,1,8,real,block3
contrah,contrat,r,,contrat,,contrat,control,r,,6,t,h,contrah,3,7,real,block3
coltex,cortex,r,,cortex,,cortex,control,r,,2,r,l,coltex,3,6,real,block3
puinteur,puanteur,rss,,pu,ant_eur,puanteur,target,s,0.0,0,a,i,puinteur,3,8,real,block3
local,losal,r,,local,,local,control,r,,2,c,s,losal,1,5,real,block3
gourmand,gourmand,r,,gourmand,,gourmand,control,r,,7,d,p,gourmanp,0,8,real,block3
vitalité,vitalité,rss,,vit,al_ité,vitalité,target,s,1.0,0,i,e,vitaleté,0,8,real,block3
endurance,endurance,prs,en,dur,ance,endurance,target,r,,2,r,n,endunance,0,9,real,block3
genial,genial,rs,,géni,al,génial,target,r,,1,é,e,genial,2,6,real,block3
encorrect,incorrect,pr,in,correct,,incorrect,target,p,0.0,0,i,e,encorrect,3,9,real,block3
merserie,mercerie,r,,mercerie,,mercerie,control,r,,3,c,s,merserie,3,8,real,block3
ambassade,amtassade,r,,ambassade,,ambassade,control,r,,2,b,t,amtassade,1,9,real,block3
aissalle,aissalle,r,,aisselle,,aisselle,control,r,,4,e,a,aissalle,2,8,real,block3
sûrement,sûremejt,rs,,sûre,ment,sûrement,target,s,0.0,2,n,j,sûremejt,1,8,real,block3
elsuite,ensuite,pr,en,suite,,ensuite,target,p,0.0,1,n,l,elsuite,3,7,real,block3
incroyacle,incroyable,prs,in,croy,able,incroyable,target,s,0.0,1,b,c,incroyacle,3,10,real,block3
malignité,maliglité,rss,,mal,ign_ité,malignité,target,s,0.0,2,n,l,maliglité,1,9,real,block3
blague,bladue,r,,blague,,blague,control,r,,3,g,d,bladue,1,6,real,block3
ondulant,ondulant,rss,,ond,ul_ant,ondulant,target,r,,1,n,r,ordulant,0,8,real,block3
également,également,rs,,égale,ment,également,target,r,,2,a,e,égelement,0,9,real,block3
cmandestin,clandestin,r,,clandestin,,clandestin,control,r,,1,l,m,cmandestin,3,10,real,block3
salamandre,salanandre,r,,salamandre,,salamandre,control,r,,4,m,n,salanandre,1,10,real,block3
mousteche,moustache,r,,moustache,,moustache,control,r,,5,a,e,mousteche,3,9,real,block3
garagiste,garagiste,rss,,gar,ag_iste,garagiste,target,r,,2,r,n,ganagiste,0,9,real,block3
français,qrançais,rs,,franç,ais,français,target,r,,0,f,q,qrançais,1,8,real,block3
phase,phasi,r,,phase,,phase,control,r,,4,e,i,phasi,1,5,real,block3
guérillero,guérillero,r,,guérillero,,guérillero,control,r,,3,r,l,guélillero,0,10,real,block3
artistique,artistique,rss,,art,ist_ique,artistique,target,s,0.0,1,s,x,artixtique,0,10,real,block3
sexuamité,sexualité,rss,,sex,ual_ité,sexualité,target,s,0.0,2,l,m,sexuamité,3,9,real,block3
hurricane,hurrifane,r,,hurricane,,hurricane,control,r,,5,c,f,hurrifane,1,9,real,block3
réattion,réattion,prs,ré,act,ion,réaction,target,r,,1,c,t,réattion,2,8,real,block3
électrique,électrique,rs,,électr,ique,électrique,target,r,,5,r,n,électnique,0,10,real,block3
guenille,guenille,r,,guenille,,guenille,control,r,,3,n,m,guemille,0,8,real,block3
poursuit,poursuit,pr,pour,suit,,poursuit,target,p,0.0,1,o,e,peursuit,0,8,real,block3
cellophane,cellophame,r,,cellophane,,cellophane,control,r,,8,n,m,cellophame,1,10,real,block3
chambranne,chambranne,r,,chambranle,,chambranle,control,r,,8,l,n,chambranne,2,10,real,block3
angentin,argentin,r,,argentin,,argentin,control,r,,1,r,n,angentin,3,8,real,block3
frambaise,frambaise,r,,framboise,,framboise,control,r,,5,o,a,frambaise,2,9,real,block3
dévotion,dévotiom,prs,dé,vot,ion,dévotion,target,s,0.0,2,n,m,dévotiom,1,8,real,block3
clavucule,clavicule,r,,clavicule,,clavicule,control,r,,4,i,u,clavucule,3,9,real,block3
inoffensif,iloffensif,prs,in,offens,if,inoffensif,target,p,0.0,1,n,l,iloffensif,1,10,real,block3
sonorité,conorité,rss,,son,or_ité,sonorité,target,r,,0,s,c,conorité,1,8,real,block3
cathidrale,cathidrale,r,,cathédrale,,cathédrale,control,r,,4,é,i,cathidrale,2,10,real,block3
exactement,exactement,rs,,exacte,ment,exactement,target,r,,2,a,e,exectement,0,10,real,block3
cornichon,cornichon,r,,cornichon,,cornichon,control,r,,4,i,o,cornochon,0,9,real,block3
nenégat,nenégat,prs,re,nég,at,renégat,target,p,0.0,0,r,n,nenégat,2,7,real,block3
preuse,preuse,r,,preuve,,preuve,control,r,,4,v,s,preuse,2,6,real,block3
ircurable,ircurable,prs,in,cur,able,incurable,target,p,0.0,1,n,r,ircurable,2,9,real,block3
lecouvert,lecouvert,pr,re,couvert,,recouvert,target,p,0.0,0,r,l,lecouvert,2,9,real,block3
peêle,poêle,r,,poêle,,poêle,control,r,,1,o,e,peêle,3,5,real,block3
dangereuse,dangerease,rs,,danger,euse,dangereuse,target,s,0.0,1,u,a,dangerease,1,10,real,block3
agolité,agolité,rss,,ag,il_ité,agilité,target,s,0.0,0,i,o,agolité,2,7,real,block3
rhinocéros,mhinocéros,r,,rhinocéros,,rhinocéros,control,r,,0,r,m,mhinocéros,1,10,real,block3
incessant,incessant,prs,in,cess,ant,incessant,target,s,0.0,1,n,l,incessalt,0,9,real,block3
heure,heure,r,,heure,,heure,control,r,,0,h,t,teure,0,5,real,block3
irréel,irréel,pr,ir,réel,,irréel,target,r,,3,l,r,irréer,0,6,real,block3
impoli,inpoli,pr,im,poli,,impoli,target,p,0.0,1,m,n,inpoli,1,6,real,block3
conseil,conceil,r,,conseil,,conseil,control,r,,3,s,c,conceil,1,7,real,block3
lieutenalt,lieutenant,r,,lieutenant,,lieutenant,control,r,,8,n,l,lieutenalt,3,10,real,block3
cappuccino,cappuccine,r,,cappuccino,,cappuccino,control,r,,9,o,e,cappuccine,1,10,real,block3
hâtuf,hâtuf,rs,,hât,if,hâtif,target,s,0.0,0,i,u,hâtuf,2,5,real,block3
coyote,coyite,r,,coyote,,coyote,control,r,,3,o,i,coyite,1,6,real,block3
irruption,arruption,prs,ir,rupt,ion,irruption,target,p,0.0,0,i,a,arruption,1,9,real,block3
emmerdear,emmerdear,prs,em,merd,eur,emmerdeur,target,s,0.0,1,u,a,emmerdear,2,9,real,block3
rambarde,rambarde,r,,rambarde,,rambarde,control,r,,2,m,n,ranbarde,0,8,real,block3
idéarisme,idéarisme,rss,,idé,al_isme,idéalisme,target,s,0.0,1,l,r,idéarisme,2,9,real,block3
impurité,impureté,prs,im,pur,ité,impurité,target,s,0.0,0,i,e,impureté,1,8,real,block3
siège,siage,r,,siège,,siège,control,r,,2,è,a,siage,1,5,real,block3
douaille,douaille,r,,gouaille,,gouaille,control,r,,0,g,d,douaille,2,8,real,block3
cougcous,cougcous,r,,couscous,,couscous,control,r,,3,s,g,cougcous,2,8,real,block3
poliscon,polisson,r,,polisson,,polisson,control,r,,5,s,c,poliscon,3,8,real,block3
pizzemia,pizzemia,r,,pizzeria,,pizzeria,control,r,,5,r,m,pizzemia,2,8,real,block3
espérante,espéranto,r,,espéranto,,espéranto,control,r,,8,o,e,espérante,3,9,real,block3
endoulant,ondoulant,prs,en,doul,ant,endoulant,target,p,0.0,0,e,o,ondoulant,1,9,pseudo,block4
tômc,tôlc,r,,tôlc,,tôlc,control,r,,2,l,m,tômc,3,4,pseudo,block4
erédcideag,erédcideap,pprs,er_éd,cid,eag,erédcideag,control,s,0.0,2,g,p,erédcideap,1,10,pseudo,block4
miribletié,miribletié,prss,mi,rid,le_tié,miridletié,control,r,,2,d,b,miribletié,2,10,pseudo,block4
camat,camat,rs,,cam,at,camat,target,s,0.0,1,t,s,camas,0,5,pseudo,block4
niroqu,niroqu,pr,ni,roqu,,niroqu,control,r,,2,q,s,nirosu,0,6,pseudo,block4
saijvila,saujvila,rss,,saij,vi_la,saijvila,control,r,,2,i,u,saujvila,1,8,pseudo,block4
douluble,doulable,rs,,doul,able,doulable,target,s,0.0,0,a,u,douluble,3,8,pseudo,block4
pelmlaisem,pulmlaisem,rss,,pelm,la_isem,pelmlaisem,control,r,,1,e,u,pulmlaisem,1,10,pseudo,block4
surfoirant,surfoirans,prs,sur,foir,ant,surfoirant,target,s,0.0,2,t,s,surfoirans,1,10,pseudo,block4
léplans,léplans,pr,rép,lans,,réplans,control,p,0.0,0,r,l,léplans,2,7,pseudo,block4
sanivité,sanivité,rss,,san,iv_ité,sanivité,target,s,0.0,1,v,d,sanidité,0,8,pseudo,block4
mél,mél,r,,mél,,mél,control,r,,1,é,a,mal,0,3,pseudo,block4
dod,dof,r,,dof,,dof,target,r,,2,f,d,dod,3,3,pseudo,block4
fil,til,r,,fil,,fil,target,r,,0,f,t,til,1,3,pseudo,block4
répétruj,répédruj,ppr,rép_éd,ruj,,répédruj,control,p,1.0,1,d,t,répétruj,3,8,pseudo,block4
lefinnole,lifinnole,rss,,lif,inno_le,lifinnole,control,r,,1,i,e,lefinnole,3,9,pseudo,block4
mifoin,mifoin,rs,,lif,oin,lifoin,control,r,,0,l,m,mifoin,2,6,pseudo,block4
jeisalisme,jeisalisme,rss,,jais,al_isme,jaisalisme,target,r,,1,a,e,jeisalisme,2,10,pseudo,block4
onnvért,onnvért,pr,onn,vért,,onnvért,control,r,,2,r,n,onnvént,0,7,pseudo,block4
nicidlatié,nicidlatié,prss,ni,cid,la_tié,nicidlatié,control,r,,0,c,g,nigidlatié,0,10,pseudo,block4
irgierif,irgierif,prs,in,gier,if,ingierif,target,p,0.0,1,n,r,irgierif,2,8,pseudo,block4
osutroc,osatroc,pr,osu,troc,,osutroc,control,p,0.0,2,u,a,osatroc,1,7,pseudo,block4
trocinnore,trocinnole,rss,,troc,inno_le,trocinnole,control,s,1.0,0,l,r,trocinnore,3,10,pseudo,block4
insalelité,insalelité,prss,in,san,el_ité,insanelité,target,r,,2,n,l,insalelité,2,10,pseudo,block4
soiraire,soiraire,rs,,foir,aire,foiraire,target,r,,0,f,s,soiraire,2,8,pseudo,block4
nonsal,nonsal,pr,non,sal,,nonsal,target,r,,0,s,t,nontal,0,6,pseudo,block4
ruslif,ruslif,pr,rus,lif,,ruslif,control,r,,0,l,n,rusnif,0,6,pseudo,block4
denourisme,dénourisme,prs,dé,nour,isme,dénourisme,target,p,0.0,1,é,e,denourisme,3,10,pseudo,block4
redirment,redirment,prs,re,dir,ment,redirment,target,p,0.0,0,r,m,medirment,0,9,pseudo,block4
rounlatié,rounlatié,rss,,roun,la_tié,rounlatié,control,r,,1,o,i,riunlatié,0,9,pseudo,block4
nat,nas,r,,nas,,nas,control,r,,2,s,t,nat,3,3,pseudo,block4
osusurc,osusunc,pr,osu,surc,,osusurc,control,r,,2,r,n,osusunc,1,7,pseudo,block4
imprédef,imprédef,ppr,im_pré,dof,,imprédof,target,r,,1,o,e,imprédef,2,8,pseudo,block4
désindofer,désindofor,pprs,dés_in,dof,er,désindofer,target,s,0.0,0,e,o,désindofor,1,10,pseudo,block4
trévionnil,trévionnel,rss,,trév,ionn_el,trévionnel,target,s,1.0,0,e,i,trévionnil,3,10,pseudo,block4
lub,leb,r,,lub,,lub,control,r,,1,u,e,leb,1,3,pseudo,block4
gier,gier,r,,gier,,gier,target,r,,3,r,m,giem,0,4,pseudo,block4
filaire,filaire,rs,,fil,aire,filaire,target,s,0.0,2,r,m,filaime,0,7,pseudo,block4
rirujletié,rirujletié,prss,mi,ruj,le_tié,mirujletié,control,p,0.0,0,m,r,rirujletié,2,10,pseudo,block4
ruscidtan,ruscidtaj,prs,rus,cid,tan,ruscidtan,control,s,0.0,2,n,j,ruscidtaj,1,9,pseudo,block4
surdofant,surdofans,prs,sur,dof,ant,surdofant,target,s,0.0,2,t,s,surdofans,1,9,pseudo,block4
sédmilasre,sédmilasre,pprs,séd_ni,las,re,sédnilasre,control,p,1.0,0,n,m,sédmilasre,2,10,pseudo,block4
troc,tloc,r,,troc,,troc,control,r,,1,r,l,tloc,1,4,pseudo,block4
désendofir,désendofer,pprs,dés_en,dof,er,désendofer,target,s,0.0,0,e,i,désendofir,3,10,pseudo,block4
reidvila,reigvila,rss,,reig,vi_la,reigvila,control,r,,3,g,d,reidvila,3,8,pseudo,block4
noroqunemt,noroqunemt,prs,ne,roqu,nemt,neroqunemt,control,p,0.0,1,e,o,noroqunemt,2,10,pseudo,block4
désencamer,désemcamer,pprs,dés_en,cam,er,désencamer,target,p,1.0,1,n,m,désemcamer,1,10,pseudo,block4
désinfimer,désinfiler,pprs,dés_in,fil,er,désinfiler,target,r,,2,l,m,désinfimer,3,10,pseudo,block4
redécrus,redécrus,ppr,re_dé,crus,,redécrus,target,r,,2,u,e,redécres,0,8,pseudo,block4
foirip,foirif,rs,,foir,if,foirif,target,s,0.0,1,f,p,foirip,3,6,pseudo,block4
nitretle,nitretle,prs,ni,tret,le,nitretle,control,s,0.0,0,l,n,nitretne,0,8,pseudo,block4
ropfod,ropfod,pr,rop,fod,,ropfod,control,r,,2,d,t,ropfot,0,6,pseudo,block4
pelmeost,pelmeost,rs,,pelm,eist,pelmeist,control,s,0.0,1,i,o,pelmeost,2,8,pseudo,block4
lans,lanb,r,,lans,,lans,control,r,,3,s,b,lanb,1,4,pseudo,block4
incamalité,incamanité,prss,in,cam,al_ité,incamalité,target,s,0.0,1,l,n,incamanité,1,10,pseudo,block4
relémation,relimation,prss,re,lém,at_ion,relémation,target,r,,1,é,i,relimation,1,10,pseudo,block4
snamamment,snamamment,rss,,snal,am_ment,snalamment,target,r,,3,l,m,snamamment,2,10,pseudo,block4
neridtan,reridtan,prs,ne,rid,tan,neridtan,control,p,0.0,0,n,r,reridtan,1,8,pseudo,block4
lonplem,nonplem,pr,non,plem,,nonplem,target,p,0.0,0,n,l,lonplem,3,7,pseudo,block4
désendiner,désendirer,pprs,dés_en,dir,er,désendirer,target,r,,2,r,n,désendiner,3,10,pseudo,block4
édmoudacne,édmoudacne,prs,éd,loud,acne,édloudacne,control,r,,0,l,m,édmoudacne,2,10,pseudo,block4
loudmanemt,loudmanemt,rss,,loud,ma_nemt,loudmanemt,control,r,,0,l,m,moudmanemt,0,10,pseudo,block4
prénenièr,prérenièr,ppr,pré_re,nièr,,prérenièr,target,p,1.0,0,r,n,prénenièr,3,9,pseudo,block4
jaision,jaiseon,rs,,jais,ion,jaision,target,s,0.0,0,i,e,jaiseon,1,7,pseudo,block4
erédméleag,erédmuleag,pprs,er_éd,mél,eag,erédméleag,control,r,,1,é,u,erédmuleag,1,10,pseudo,block4
pronaun,projaun,pr,pro,jaun,,projaun,target,r,,0,j,n,pronaun,3,7,pseudo,block4
dofiur,dofeur,rs,,dof,eur,dofeur,target,s,0.0,0,e,i,dofiur,3,6,pseudo,block4
rejuration,rejuration,prss,re,jur,at_ion,rejuration,target,s,1.0,1,o,e,rejuratien,0,10,pseudo,block4
noerique,noerique,rs,,nour,ique,nourique,target,r,,2,u,e,noerique,2,8,pseudo,block4
quorin,quorin,rs,,quor,in,quorin,target,s,0.0,0,i,o,quoron,0,6,pseudo,block4
gierival,gierival,rss,,gier,iv_al,gierival,target,s,0.0,1,v,g,gierigal,0,8,pseudo,block4
antrével,intrével,prs,in,trév,el,intrével,target,p,0.0,0,i,a,antrével,3,8,pseudo,block4
jurité,junité,rs,,jur,ité,jurité,target,r,,2,r,n,junité,1,6,pseudo,block4
désinjurer,désinmurer,pprs,dés_in,jur,er,désinjurer,target,r,,0,j,m,désinmurer,1,10,pseudo,block4
ingofelité,ingofelité,prss,in,dof,el_ité,indofelité,target,r,,0,d,g,ingofelité,2,10,pseudo,block4
nort,nort,r,,nort,,nort,control,r,,3,t,v,norv,0,4,pseudo,block4
san,san,r,,san,,san,target,r,,0,s,t,tan,0,3,pseudo,block4
redésalage,redésalagé,pprs,re_dé,sal,age,redésalage,target,s,0.0,2,e,é,redésalagé,1,10,pseudo,block4
sédninasre,sédninasre,pprs,séd_ni,nas,re,sédninasre,control,r,,1,a,i,sédninisre,0,10,pseudo,block4
naujlaeist,raujlaeist,rss,,nauj,la_eist,naujlaeist,control,r,,0,n,r,raujlaeist,1,10,pseudo,block4
recrusagè,recrusagè,prs,re,crus,age,recrusage,target,s,0.0,2,e,è,recrusagè,2,9,pseudo,block4
ninortfi,ninortfe,prs,ni,nort,fi,ninortfi,control,s,0.0,1,i,e,ninortfe,1,8,pseudo,block4
encumment,encumment,prs,en,cam,ment,encamment,target,r,,1,a,u,encumment,2,9,pseudo,block4
tertent,tertent,rs,,tert,ent,tertent,target,r,,3,t,v,tervent,0,7,pseudo,block4
erépruj,erépruj,ppr,er_éd,ruj,,erédruj,control,p,1.0,1,d,p,erépruj,2,7,pseudo,block4
deotaire,deotaire,rs,,diot,aire,diotaire,target,r,,1,i,e,deotaire,2,8,pseudo,block4
lelubeag,lelubeag,prs,ne,lub,eag,nelubeag,control,p,0.0,0,n,l,lelubeag,2,8,pseudo,block4
insalelité,insalelité,prss,in,sal,el_ité,insalelité,target,s,1.0,2,é,i,insaleliti,0,10,pseudo,block4
édmacisem,édmacisem,prs,éd,mac,isem,édmacisem,control,s,0.0,1,s,t,édmacitem,0,9,pseudo,block4
soujais,soujais,pr,sou,jais,,soujais,target,p,0.0,2,u,o,soojais,0,7,pseudo,block4
redésanage,redésanage,pprs,re_dé,san,age,redésanage,target,r,,0,s,t,redétanage,0,10,pseudo,block4
diralivé,diralité,rss,,dir,al_ité,diralité,target,s,1.0,1,t,v,diralivé,3,8,pseudo,block4
prédétron,prédétron,ppr,pré_dé,tron,,prédétron,target,p,0.0,2,é,a,pradétron,0,9,pseudo,block4
nièr,nuèr,r,,nièr,,nièr,target,r,,1,i,u,nuèr,1,4,pseudo,block4
désinbuler,désinbuler,pprs,dés_in,bul,er,désinbuler,target,s,0.0,1,r,n,désinbulen,0,10,pseudo,block4
roppôlc,roppôlc,pr,rop,tôlc,,roptôlc,control,r,,0,t,p,roppôlc,2,7,pseudo,block4
prérecomt,prérecort,ppr,pré_re,cort,,prérecort,target,r,,2,r,m,prérecomt,3,9,pseudo,block4
roun,rour,r,,roun,,roun,control,r,,3,n,r,rour,1,4,pseudo,block4
inlémalité,inlamalité,prss,in,lém,al_ité,inlémalité,target,r,,1,é,a,inlamalité,1,10,pseudo,block4
crus,crus,r,,crus,,crus,target,r,,3,s,t,crut,0,4,pseudo,block4
dépnal,désnal,pr,dé,snal,,désnal,target,r,,0,s,p,dépnal,3,6,pseudo,block4
surenbul,qurenbul,ppr,sur_en,bul,,surenbul,target,p,0.0,0,s,q,qurenbul,1,8,pseudo,block4
gieralisse,gieralisse,rss,,gier,al_iste,gieraliste,target,s,1.0,2,t,s,gieralisse,2,10,pseudo,block4
pelmfi,pelrfi,rs,,pelm,fi,pelmfi,control,r,,3,m,r,pelrfi,1,6,pseudo,block4
pronuur,pronour,pr,pro,nour,,pronour,target,r,,1,o,u,pronuur,3,7,pseudo,block4
rièn,reèn,r,,rièn,,rièn,control,r,,1,i,e,reèn,1,4,pseudo,block4
juremment,juremment,rss,,jur,am_ment,juramment,target,s,0.0,0,a,e,juremment,2,9,pseudo,block4
répédmél,répédmél,ppr,rép_éd,mél,,répédmél,control,r,,2,l,n,répédmén,0,8,pseudo,block4
tôlclaisem,tôlclaisem,rss,,tôlc,la_isem,tôlclaisem,control,r,,2,l,r,tôrclaisem,0,10,pseudo,block4
nascitié,nasvitié,rss,,nas,vi_tié,nasvitié,control,s,0.0,0,v,c,nascitié,3,8,pseudo,block4
enfilagu,enfilage,prs,en,fil,age,enfilage,target,s,0.0,2,e,u,enfilagu,3,8,pseudo,block4
juliste,juliste,rs,,jur,iste,juriste,target,r,,2,r,l,juliste,2,7,pseudo,block4
errideag,enrideag,prs,er,rid,eag,errideag,control,p,0.0,1,r,n,enrideag,1,8,pseudo,block4
toedla,toedla,rs,,toid,la,toidla,control,r,,2,i,e,toedla,2,6,pseudo,block4
roifequi,roifequi,rs,,roif,equi,roifequi,control,s,0.0,2,u,a,roifeqai,0,8,pseudo,block4
mimifletié,milifletié,prss,mi,lif,le_tié,milifletié,control,r,,0,l,m,mimifletié,3,10,pseudo,block4
prédédlôt,prédéclôt,ppr,pré_dé,clôt,,prédéclôt,target,r,,0,c,d,prédédlôt,3,9,pseudo,block4
norttié,norttié,rs,,nort,tié,norttié,control,r,,0,n,r,rorttié,0,7,pseudo,block4
apdiot,addiot,pr,ad,diot,,addiot,target,p,0.0,1,d,p,apdiot,3,6,pseudo,block4
