first,second,condition,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
brouhaha,broehaha,r,,brouhaha,,brouhaha,control,r,,3,u,e,broehaha,1,8,real,block3
juspice,juspice,rs,,just,ice,justice,target,r,,3,t,p,juspice,2,7,real,block3
relire,relire,pr,re,lire,,relire,target,r,,3,e,i,reliri,0,6,real,block3
dénudo,dénudo,prs,dé,nu,dé,dénudé,target,s,0.0,1,é,o,dénudo,2,6,real,block3
liturgie,liturtie,r,,liturgie,,liturgie,control,r,,5,g,t,liturtie,1,8,real,block3
ruliure,reliure,prs,re,li,ure,reliure,target,p,0.0,1,e,u,ruliure,3,7,real,block3
sarabande,sarabande,r,,sarabande,,sarabande,control,r,,7,d,q,sarabanqe,0,9,real,block3
recouterte,recouverte,pr,re,couverte,,recouverte,target,r,,3,v,t,recouterte,3,10,real,block3
préalable,préalahle,r,,préalable,,préalable,control,r,,6,b,h,préalahle,1,9,real,block3
mergarine,margarine,r,,margarine,,margarine,control,r,,1,a,e,mergarine,3,9,real,block3
puartier,puartier,rs,,quart,ier,quartier,target,r,,0,q,p,puartier,2,8,real,block3
privilègi,privilègi,r,,privilège,,privilège,control,r,,8,e,i,privilègi,2,9,real,block3
déplaare,déplaare,pr,dé,plaire,,déplaire,target,r,,3,i,a,déplaare,2,8,real,block3
dégoût,dagoût,pr,dé,goût,,dégoût,target,p,0.0,1,é,a,dagoût,1,6,real,block3
cachumire,cachemire,r,,cachemire,,cachemire,control,r,,4,e,u,cachumire,3,9,real,block3
piscenlit,piscenlit,r,,pissenlit,,pissenlit,control,r,,3,s,c,piscenlit,2,9,real,block3
urgense,urgense,rs,,urg,ence,urgence,target,s,0.0,2,c,s,urgense,2,7,real,block3
carrosse,carlosse,r,,carrosse,,carrosse,control,r,,3,r,l,carlosse,1,8,real,block3
bravo,bravo,r,,bravo,,bravo,control,r,,0,b,x,xravo,0,5,real,block3
pingouin,pingouén,r,,pingouin,,pingouin,control,r,,6,i,é,pingouén,1,8,real,block3
jamais,jamais,r,,jamais,,jamais,control,r,,4,i,à,jamaàs,0,6,real,block3
spaghesti,spaghetti,r,,spaghetti,,spaghetti,control,r,,6,t,s,spaghesti,3,9,real,block3
concombre,concombre,r,,concombre,,concombre,control,r,,8,e,i,concombri,0,9,real,block3
gremier,grenier,r,,grenier,,grenier,control,r,,3,n,m,gremier,3,7,real,block3
accessoire,iccessoire,r,,accessoire,,accessoire,control,r,,0,a,i,iccessoire,1,10,real,block3
joueer,joueur,rs,,jou,eur,joueur,target,s,0.0,1,u,e,joueer,3,6,real,block3
prouesse,srouesse,r,,prouesse,,prouesse,control,r,,0,p,s,srouesse,1,8,real,block3
contrah,contrat,r,,contrat,,contrat,control,r,,6,t,h,contrah,3,7,real,block3
coltex,cortex,r,,cortex,,cortex,control,r,,2,r,l,coltex,3,6,real,block3
puinteur,puanteur,rss,,pu,ant_eur,puanteur,target,s,0.0,0,a,i,puinteur,3,8,real,block3
local,losal,r,,local,,local,control,r,,2,c,s,losal,1,5,real,block3
gourmand,gourmand,r,,gourmand,,gourmand,control,r,,7,d,p,gourmanp,0,8,real,block3
vitalité,vitalité,rss,,vit,al_ité,vitalité,target,s,1.0,0,i,e,vitaleté,0,8,real,block3
endurance,endurance,prs,en,dur,ance,endurance,target,r,,2,r,n,endunance,0,9,real,block3
genial,genial,rs,,géni,al,génial,target,r,,1,é,e,genial,2,6,real,block3
encorrect,incorrect,pr,in,correct,,incorrect,target,p,0.0,0,i,e,encorrect,3,9,real,block3
merserie,mercerie,r,,mercerie,,mercerie,control,r,,3,c,s,merserie,3,8,real,block3
ambassade,amtassade,r,,ambassade,,ambassade,control,r,,2,b,t,amtassade,1,9,real,block3
aissalle,aissalle,r,,aisselle,,aisselle,control,r,,4,e,a,aissalle,2,8,real,block3
sûrement,sûremejt,rs,,sûre,ment,sûrement,target,s,0.0,2,n,j,sûremejt,1,8,real,block3
elsuite,ensuite,pr,en,suite,,ensuite,target,p,0.0,1,n,l,elsuite,3,7,real,block3
incroyacle,incroyable,prs,in,croy,able,incroyable,target,s,0.0,1,b,c,incroyacle,3,10,real,block3
malignité,maliglité,rss,,mal,ign_ité,malignité,target,s,0.0,2,n,l,maliglité,1,9,real,block3
blague,bladue,r,,blague,,blague,control,r,,3,g,d,bladue,1,6,real,block3
ondulant,ondulant,rss,,ond,ul_ant,ondulant,target,r,,1,n,r,ordulant,0,8,real,block3
également,également,rs,,égale,ment,également,target,r,,2,a,e,égelement,0,9,real,block3
cmandestin,clandestin,r,,clandestin,,clandestin,control,r,,1,l,m,cmandestin,3,10,real,block3
salamandre,salanandre,r,,salamandre,,salamandre,control,r,,4,m,n,salanandre,1,10,real,block3
mousteche,moustache,r,,moustache,,moustache,control,r,,5,a,e,mousteche,3,9,real,block3
garagiste,garagiste,rss,,gar,ag_iste,garagiste,target,r,,2,r,n,ganagiste,0,9,real,block3
français,qrançais,rs,,franç,ais,français,target,r,,0,f,q,qrançais,1,8,real,block3
phase,phasi,r,,phase,,phase,control,r,,4,e,i,phasi,1,5,real,block3
guérillero,guérillero,r,,guérillero,,guérillero,control,r,,3,r,l,guélillero,0,10,real,block3
artistique,artistique,rss,,art,ist_ique,artistique,target,s,0.0,1,s,x,artixtique,0,10,real,block3
sexuamité,sexualité,rss,,sex,ual_ité,sexualité,target,s,0.0,2,l,m,sexuamité,3,9,real,block3
hurricane,hurrifane,r,,hurricane,,hurricane,control,r,,5,c,f,hurrifane,1,9,real,block3
réattion,réattion,prs,ré,act,ion,réaction,target,r,,1,c,t,réattion,2,8,real,block3
électrique,électrique,rs,,électr,ique,électrique,target,r,,5,r,n,électnique,0,10,real,block3
guenille,guenille,r,,guenille,,guenille,control,r,,3,n,m,guemille,0,8,real,block3
poursuit,poursuit,pr,pour,suit,,poursuit,target,p,0.0,1,o,e,peursuit,0,8,real,block3
cellophane,cellophame,r,,cellophane,,cellophane,control,r,,8,n,m,cellophame,1,10,real,block3
chambranne,chambranne,r,,chambranle,,chambranle,control,r,,8,l,n,chambranne,2,10,real,block3
angentin,argentin,r,,argentin,,argentin,control,r,,1,r,n,angentin,3,8,real,block3
frambaise,frambaise,r,,framboise,,framboise,control,r,,5,o,a,frambaise,2,9,real,block3
dévotion,dévotiom,prs,dé,vot,ion,dévotion,target,s,0.0,2,n,m,dévotiom,1,8,real,block3
clavucule,clavicule,r,,clavicule,,clavicule,control,r,,4,i,u,clavucule,3,9,real,block3
inoffensif,iloffensif,prs,in,offens,if,inoffensif,target,p,0.0,1,n,l,iloffensif,1,10,real,block3
sonorité,conorité,rss,,son,or_ité,sonorité,target,r,,0,s,c,conorité,1,8,real,block3
cathidrale,cathidrale,r,,cathédrale,,cathédrale,control,r,,4,é,i,cathidrale,2,10,real,block3
exactement,exactement,rs,,exacte,ment,exactement,target,r,,2,a,e,exectement,0,10,real,block3
cornichon,cornichon,r,,cornichon,,cornichon,control,r,,4,i,o,cornochon,0,9,real,block3
nenégat,nenégat,prs,re,nég,at,renégat,target,p,0.0,0,r,n,nenégat,2,7,real,block3
preuse,preuse,r,,preuve,,preuve,control,r,,4,v,s,preuse,2,6,real,block3
ircurable,ircurable,prs,in,cur,able,incurable,target,p,0.0,1,n,r,ircurable,2,9,real,block3
lecouvert,lecouvert,pr,re,couvert,,recouvert,target,p,0.0,0,r,l,lecouvert,2,9,real,block3
peêle,poêle,r,,poêle,,poêle,control,r,,1,o,e,peêle,3,5,real,block3
dangereuse,dangerease,rs,,danger,euse,dangereuse,target,s,0.0,1,u,a,dangerease,1,10,real,block3
agolité,agolité,rss,,ag,il_ité,agilité,target,s,0.0,0,i,o,agolité,2,7,real,block3
rhinocéros,mhinocéros,r,,rhinocéros,,rhinocéros,control,r,,0,r,m,mhinocéros,1,10,real,block3
incessant,incessant,prs,in,cess,ant,incessant,target,s,0.0,1,n,l,incessalt,0,9,real,block3
heure,heure,r,,heure,,heure,control,r,,0,h,t,teure,0,5,real,block3
irréel,irréel,pr,ir,réel,,irréel,target,r,,3,l,r,irréer,0,6,real,block3
impoli,inpoli,pr,im,poli,,impoli,target,p,0.0,1,m,n,inpoli,1,6,real,block3
conseil,conceil,r,,conseil,,conseil,control,r,,3,s,c,conceil,1,7,real,block3
lieutenalt,lieutenant,r,,lieutenant,,lieutenant,control,r,,8,n,l,lieutenalt,3,10,real,block3
cappuccino,cappuccine,r,,cappuccino,,cappuccino,control,r,,9,o,e,cappuccine,1,10,real,block3
hâtuf,hâtuf,rs,,hât,if,hâtif,target,s,0.0,0,i,u,hâtuf,2,5,real,block3
coyote,coyite,r,,coyote,,coyote,control,r,,3,o,i,coyite,1,6,real,block3
irruption,arruption,prs,ir,rupt,ion,irruption,target,p,0.0,0,i,a,arruption,1,9,real,block3
emmerdear,emmerdear,prs,em,merd,eur,emmerdeur,target,s,0.0,1,u,a,emmerdear,2,9,real,block3
rambarde,rambarde,r,,rambarde,,rambarde,control,r,,2,m,n,ranbarde,0,8,real,block3
idéarisme,idéarisme,rss,,idé,al_isme,idéalisme,target,s,0.0,1,l,r,idéarisme,2,9,real,block3
impurité,impureté,prs,im,pur,ité,impurité,target,s,0.0,0,i,e,impureté,1,8,real,block3
siège,siage,r,,siège,,siège,control,r,,2,è,a,siage,1,5,real,block3
douaille,douaille,r,,gouaille,,gouaille,control,r,,0,g,d,douaille,2,8,real,block3
cougcous,cougcous,r,,couscous,,couscous,control,r,,3,s,g,cougcous,2,8,real,block3
poliscon,polisson,r,,polisson,,polisson,control,r,,5,s,c,poliscon,3,8,real,block3
pizzemia,pizzemia,r,,pizzeria,,pizzeria,control,r,,5,r,m,pizzemia,2,8,real,block3
espérante,espéranto,r,,espéranto,,espéranto,control,r,,8,o,e,espérante,3,9,real,block3
trév,crév,r,,trév,,trév,target,r,,0,t,c,crév,1,4,pseudo,block4
méninnole,mélinnole,rss,,mél,inno_le,mélinnole,control,r,,2,l,n,méninnole,3,9,pseudo,block4
sédnifodre,sédnifodre,pprs,séd_ni,fod,re,sédnifodre,control,p,1.0,1,i,a,sédnafodre,0,10,pseudo,block4
san,san,r,,san,,san,target,r,,2,n,r,sar,0,3,pseudo,block4
jaèsalité,jaisalité,rss,,jais,al_ité,jaisalité,target,r,,2,i,è,jaèsalité,3,9,pseudo,block4
rusnort,resnort,pr,rus,nort,,rusnort,control,p,0.0,1,u,e,resnort,1,7,pseudo,block4
mulasvitié,milasvitié,prss,mi,las,vi_tié,milasvitié,control,p,0.0,1,i,u,mulasvitié,3,10,pseudo,block4
roqunat,roqunat,rs,,roqu,nat,roqunat,control,s,0.0,0,n,r,roqurat,0,7,pseudo,block4
rusnoroun,rusneroun,ppr,rus_ne,roun,,rusneroun,control,p,1.0,1,e,o,rusnoroun,3,9,pseudo,block4
jais,jait,r,,jais,,jais,target,r,,3,s,t,jait,1,4,pseudo,block4
osuroqu,oseroqu,pr,osu,roqu,,osuroqu,control,p,0.0,2,u,e,oseroqu,1,7,pseudo,block4
nortvilo,nortvilo,rss,,nort,vi_la,nortvila,control,s,1.0,1,a,o,nortvilo,2,8,pseudo,block4
prédéclôt,prédéclôc,ppr,pré_dé,clôt,,prédéclôt,target,r,,3,t,c,prédéclôc,1,9,pseudo,block4
lasni,lasni,rs,,las,ni,lasni,control,s,0.0,0,n,y,lasyi,0,5,pseudo,block4
adcam,adcem,pr,ad,cam,,adcam,target,r,,1,a,e,adcem,1,5,pseudo,block4
sainvila,sainvila,rss,,saij,vi_la,saijvila,control,r,,3,j,n,sainvila,2,8,pseudo,block4
erédmacuag,erédmaceag,pprs,er_éd,mac,eag,erédmaceag,control,s,0.0,0,e,u,erédmacuag,3,10,pseudo,block4
niloudiin,niloudoin,prs,ni,loud,oin,niloudoin,control,s,0.0,0,o,i,niloudiin,3,9,pseudo,block4
plem,pnem,r,,plem,,plem,target,r,,1,l,n,pnem,1,4,pseudo,block4
erléetnemt,erléutnemt,prs,er,léut,nemt,erléutnemt,control,r,,2,u,e,erléetnemt,3,10,pseudo,block4
tretvitié,trotvitié,rss,,tret,vi_tié,tretvitié,control,r,,2,e,o,trotvitié,1,9,pseudo,block4
rusneroif,rusneroif,ppr,rus_ne,roif,,rusneroif,control,p,0.0,1,u,e,resneroif,0,9,pseudo,block4
sédnilifre,sédnilifru,pprs,séd_ni,lif,re,sédnilifre,control,s,0.0,1,e,u,sédnilifru,1,10,pseudo,block4
tron,trin,r,,tron,,tron,target,r,,2,o,i,trin,1,4,pseudo,block4
sédneluble,sédneluble,pprs,séd_ne,lub,re,sédnelubre,control,s,0.0,0,r,l,sédneluble,2,10,pseudo,block4
mélne,mélne,rs,,mél,re,mélre,control,s,0.0,0,r,n,mélne,2,5,pseudo,block4
imprédoc,imprédof,ppr,im_pré,dof,,imprédof,target,r,,2,f,c,imprédoc,3,8,pseudo,block4
lifét,liféq,rs,,lif,ét,lifét,control,s,0.0,1,t,q,liféq,1,5,pseudo,block4
nesurcedu,nisurcedu,prs,ni,surc,edu,nisurcedu,control,p,0.0,1,i,e,nesurcedu,3,9,pseudo,block4
désendofej,désendofej,pprs,dés_en,dof,er,désendofer,target,s,0.0,1,r,j,désendofej,2,10,pseudo,block4
rejurure,rejurure,prs,re,jur,ure,rejurure,target,p,0.0,0,r,n,nejurure,0,8,pseudo,block4
julionnel,julionnel,rss,,jur,ionn_el,jurionnel,target,r,,2,r,l,julionnel,2,9,pseudo,block4
adroif,édroif,pr,éd,roif,,édroif,control,p,0.0,0,é,a,adroif,3,6,pseudo,block4
foar,foar,r,,foir,,foir,target,r,,2,i,a,foar,2,4,pseudo,block4
antibul,antibul,pr,anti,bul,,antibul,target,p,0.0,0,a,e,entibul,0,7,pseudo,block4
cid,cid,r,,cid,,cid,control,r,,2,d,c,cic,0,3,pseudo,block4
cocort,cocolt,pr,co,cort,,cocort,target,r,,2,r,l,cocolt,1,6,pseudo,block4
coit,coit,r,,coit,,coit,target,r,,3,t,s,cois,0,4,pseudo,block4
plenivité,plenivité,rss,,plem,iv_ité,plemivité,target,r,,3,m,n,plenivité,2,9,pseudo,block4
emédnauj,erédnauj,ppr,er_éd,nauj,,erédnauj,control,p,0.0,1,r,m,emédnauj,3,8,pseudo,block4
reterteir,reterteir,prs,re,tert,eur,reterteur,target,s,0.0,1,u,i,reterteir,2,9,pseudo,block4
ermabtaoin,ermabtaoin,prss,er,mac,ta_oin,ermactaoin,control,r,,2,c,b,ermabtaoin,2,10,pseudo,block4
sumenbul,sumenbul,ppr,sur_en,bul,,surenbul,target,p,0.0,2,r,m,sumenbul,2,8,pseudo,block4
nas,nas,r,,nas,,nas,control,r,,2,s,t,nat,0,3,pseudo,block4
rebàlment,rebulment,prs,re,bul,ment,rebulment,target,r,,1,u,à,rebàlment,3,9,pseudo,block4
diét,diot,r,,diot,,diot,target,r,,2,o,é,diét,3,4,pseudo,block4
désinsaler,désinsuler,pprs,dés_in,sal,er,désinsaler,target,r,,1,a,u,désinsuler,1,10,pseudo,block4
erroofnemt,erroofnemt,prs,er,roif,nemt,erroifnemt,control,r,,2,i,o,erroofnemt,2,10,pseudo,block4
cort,sort,r,,cort,,cort,target,r,,0,c,s,sort,1,4,pseudo,block4
treclatié,treclatié,rss,,trec,la_tié,treclatié,control,s,0.0,0,l,r,trecratié,0,9,pseudo,block4
redédirage,redédirage,pprs,re_dé,dir,age,redédirage,target,s,0.0,0,a,i,redédirige,0,10,pseudo,block4
érperroul,érperroul,ppr,érp_er,roun,,érperroun,control,r,,3,n,l,érperroul,2,9,pseudo,block4
erlubtaoin,erlubtaoin,prss,er,lub,ta_oin,erlubtaoin,control,s,1.0,2,n,m,erlubtaoim,0,10,pseudo,block4
désensaner,désensaner,pprs,dés_en,san,er,désensaner,target,p,1.0,0,e,u,désunsaner,0,10,pseudo,block4
tanurid,tanurid,pr,tani,rid,,tanirid,control,p,0.0,3,i,u,tanurid,2,7,pseudo,block4
robule,robule,rs,,roqu,le,roqule,control,r,,2,q,b,robule,2,6,pseudo,block4
ilsan,insan,pr,in,san,,insan,target,p,0.0,1,n,l,ilsan,3,5,pseudo,block4
undirude,undirude,prs,in,dir,ude,indirude,target,p,0.0,0,i,u,undirude,2,8,pseudo,block4
erédtroc,erédtroc,ppr,er_éd,troc,,erédtroc,control,p,0.0,0,e,u,urédtroc,0,8,pseudo,block4
bicer,dicer,rs,,dic,er,dicer,target,r,,0,d,b,bicer,3,5,pseudo,block4
teidisem,teidisem,rs,,toid,isem,toidisem,control,r,,1,o,e,teidisem,2,8,pseudo,block4
launable,jaunable,rs,,jaun,able,jaunable,target,r,,0,j,l,launable,3,8,pseudo,block4
miérpvért,miérpvért,ppr,mi_érp,vért,,miérpvért,control,r,,1,é,u,miérpvurt,0,9,pseudo,block4
cortisme,sortisme,rs,,cort,isme,cortisme,target,r,,0,c,s,sortisme,1,8,pseudo,block4
saijla,saijlu,rs,,saij,la,saijla,control,s,0.0,1,a,u,saijlu,1,6,pseudo,block4
insanelité,insarelité,prss,in,san,el_ité,insanelité,target,r,,2,n,r,insarelité,1,10,pseudo,block4
indiotion,indiotion,prs,in,diot,ion,indiotion,target,s,0.0,2,n,l,indiotiol,0,9,pseudo,block4
innloud,innloud,pr,onn,loud,,onnloud,control,p,0.0,0,o,i,innloud,2,7,pseudo,block4
indulelité,inbulelité,prss,in,bul,el_ité,inbulelité,target,r,,0,b,d,indulelité,3,10,pseudo,block4
cidalde,cidalde,rs,,cid,albe,cidalbe,control,s,0.0,2,b,d,cidalde,2,7,pseudo,block4
erédrubeag,erédlubeag,pprs,er_éd,lub,eag,erédlubeag,control,r,,0,l,r,erédrubeag,3,10,pseudo,block4
sédnenidre,sédnenidre,pprs,séd_ne,rid,re,sédneridre,control,r,,0,r,n,sédnenidre,2,10,pseudo,block4
nirenticig,nirenticid,ppr,ni_renti,cid,,nirenticid,control,r,,2,d,g,nirenticig,3,10,pseudo,block4
dénoumion,dénourion,prs,dé,nour,ion,dénourion,target,r,,3,r,m,dénoumion,3,9,pseudo,block4
insalelaté,insalelité,prss,in,sal,el_ité,insalelité,target,s,1.0,0,i,a,insalelaté,3,10,pseudo,block4
ernorteru,errorteru,prs,er,nort,eru,ernorteru,control,r,,0,n,r,errorteru,1,9,pseudo,block4
redéjur,redéjur,ppr,re_dé,jur,,redéjur,target,r,,0,j,n,redénur,0,7,pseudo,block4
sirc,surc,r,,surc,,surc,control,r,,1,u,i,sirc,3,4,pseudo,block4
rièn,lièn,r,,rièn,,rièn,control,r,,0,r,l,lièn,1,4,pseudo,block4
tiocla,tiocla,rs,,tioc,la,tiocla,control,r,,1,i,u,tuocla,0,6,pseudo,block4
pourclôs,pourclôs,pr,pour,clôt,,pourclôt,target,r,,3,t,s,pourclôs,2,8,pseudo,block4
méutlaisem,méutlaisem,rss,,léut,la_isem,léutlaisem,control,r,,0,l,m,méutlaisem,2,10,pseudo,block4
run,ruj,r,,ruj,,ruj,control,r,,2,j,n,run,3,3,pseudo,block4
ervért,emvért,pr,er,vért,,ervért,control,p,0.0,1,r,m,emvért,1,6,pseudo,block4
injaunent,injaonent,prs,in,jaun,ent,injaunent,target,r,,2,u,o,injaonent,1,9,pseudo,block4
jurin,jurin,rs,,jur,in,jurin,target,s,0.0,1,n,j,jurij,0,5,pseudo,block4
sédniridre,sédniridrê,pprs,séd_ni,rid,re,sédniridre,control,s,0.0,1,e,ê,sédniridrê,1,10,pseudo,block4
resalatien,resalatien,prss,re,sal,at_ion,resalation,target,s,1.0,1,o,e,resalatien,2,10,pseudo,block4
surencort,surencort,ppr,sur_en,cort,,surencort,target,p,0.0,1,u,o,sorencort,0,9,pseudo,block4
pourfolant,pourfolant,prs,pour,fil,ant,pourfilant,target,r,,1,i,o,pourfolant,2,10,pseudo,block4
tuém,tuél,r,,tuél,,tuél,target,r,,3,l,m,tuém,3,4,pseudo,block4
léut,léut,r,,léut,,léut,control,r,,2,u,o,léot,0,4,pseudo,block4
surbulant,surbulant,prs,sur,bul,ant,surbulant,target,p,0.0,2,r,l,sulbulant,0,9,pseudo,block4
erédrièn,erédrièn,ppr,er_éd,rièn,,erédrièn,control,r,,0,r,l,erédlièn,0,8,pseudo,block4
edtrocoin,edtrocoin,prs,éd,troc,oin,édtrocoin,control,p,0.0,0,é,e,edtrocoin,2,9,pseudo,block4
désenticer,désenticer,pprs,dés_en,dic,er,désendicer,target,r,,0,d,t,désenticer,2,10,pseudo,block4
redétron,redétron,ppr,re_dé,tron,,redétron,target,r,,1,r,l,redétlon,0,8,pseudo,block4
mimélletié,miméllatié,prss,mi,mél,le_tié,mimélletié,control,s,0.0,1,e,a,miméllatié,1,10,pseudo,block4
nivérttan,nivérttan,prs,ni,vért,tan,nivérttan,control,p,0.0,1,i,e,nevérttan,0,9,pseudo,block4
nasënnole,nasënnole,rss,,nas,inno_le,nasinnole,control,s,0.0,0,i,ë,nasënnole,2,9,pseudo,block4
léutènnole,léutinnole,rss,,léut,inno_le,léutinnole,control,s,0.0,0,i,è,léutènnole,3,10,pseudo,block4
redécarage,redécarage,pprs,re_dé,cam,age,redécamage,target,r,,2,m,r,redécarage,2,10,pseudo,block4
errujtaoin,errujtaoin,prss,er,ruj,ta_oin,errujtaoin,control,p,0.0,0,e,a,arrujtaoin,0,10,pseudo,block4
redédoul,redédoul,ppr,re_dé,doul,,redédoul,target,r,,3,l,r,redédour,0,8,pseudo,block4
trod,trod,r,,troc,,troc,control,r,,3,c,d,trod,2,4,pseudo,block4
nilaslatié,nilasmatié,prss,ni,las,la_tié,nilaslatié,control,s,0.0,0,l,m,nilasmatié,1,10,pseudo,block4
sédnemolre,sédnemélre,pprs,séd_ne,mél,re,sédnemélre,control,r,,1,é,o,sédnemolre,3,10,pseudo,block4
erédfod,erédfod,ppr,er_éd,fod,,erédfod,control,p,1.0,1,d,s,erésfod,0,7,pseudo,block4
tiocsié,tioctié,rs,,tioc,tié,tioctié,control,s,0.0,0,t,s,tiocsié,3,7,pseudo,block4
tôlcalbe,tôlcarbe,rs,,tôlc,albe,tôlcalbe,control,s,0.0,1,l,r,tôlcarbe,1,8,pseudo,block4
nilas,niles,pr,ni,las,,nilas,control,r,,1,a,e,niles,1,5,pseudo,block4
désenlémer,désellémer,pprs,dés_en,lém,er,désenlémer,target,p,1.0,1,n,l,désellémer,1,10,pseudo,block4
sorulubtan,sorulubtan,prs,poru,lub,tan,porulubtan,control,p,0.0,0,p,s,sorulubtan,2,10,pseudo,block4
prédégier,prédégiel,ppr,pré_dé,gier,,prédégier,target,r,,3,r,l,prédégiel,1,9,pseudo,block4
tésindicer,tésindicer,pprs,dés_in,dic,er,désindicer,target,p,0.0,0,d,t,tésindicer,2,10,pseudo,block4
ininterdéc,ininterdic,ppr,in_inter,dic,,ininterdic,target,r,,1,i,é,ininterdéc,3,10,pseudo,block4
insanalita,insanalité,prss,in,san,al_ité,insanalité,target,s,1.0,2,é,a,insanalita,3,10,pseudo,block4
rusnecid,rusnecid,ppr,rus_ne,cid,,rusnecid,control,p,0.0,1,u,e,resnecid,0,8,pseudo,block4
désindofen,désindofen,pprs,dés_in,dof,er,désindofer,target,s,0.0,1,r,n,désindofen,2,10,pseudo,block4
doun,doun,r,,doul,,doul,target,r,,3,l,n,doun,2,4,pseudo,block4
