first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
répédlif,répéslif,ppr,lif,rép_éd,,répédlif,control,p,1.0,1,d,s,répéslif,1,8,pseudo,block3
naujét,naujés,rs,nauj,,ét,naujét,control,s,0.0,1,t,s,naujés,1,6,pseudo,block3
clôs,clôs,r,clôt,,,clôt,target,r,,3,t,s,clôs,2,4,pseudo,block3
qésaleur,qésaleur,prs,sal,dé,eur,désaleur,target,p,0.0,0,d,q,qésaleur,2,8,pseudo,block3
érperpelm,énperpelm,ppr,pelm,érp_er,,érperpelm,control,p,0.0,1,r,n,énperpelm,1,9,pseudo,block3
manbul,malbul,pr,bul,mal,,malbul,target,p,0.0,2,l,n,manbul,3,6,pseudo,block3
disenfiler,disenfiler,pprs,fil,dés_en,er,désenfiler,target,p,0.0,1,é,i,disenfiler,2,10,pseudo,block3
remémation,remémation,prss,lém,re,at_ion,relémation,target,r,,0,l,m,remémation,2,10,pseudo,block3
erédméleag,irédméleag,pprs,mél,er_éd,eag,erédméleag,control,p,0.0,0,e,i,irédméleag,1,10,pseudo,block3
noncoib,noncoib,pr,coit,non,,noncoit,target,r,,3,t,b,noncoib,2,7,pseudo,block3
rièr,rièr,r,rièn,,,rièn,control,r,,3,n,r,rièr,2,4,pseudo,block3
désensaler,désensalor,pprs,sal,dés_en,er,désensaler,target,s,0.0,0,e,o,désensalor,1,10,pseudo,block3
lansne,lansni,rs,lans,,ni,lansni,control,s,0.0,1,i,e,lansne,3,6,pseudo,block3
préfétuél,prédétuél,ppr,tuél,pré_dé,,prédétuél,target,p,1.0,0,d,f,préfétuél,3,9,pseudo,block3
roifnatié,roifnatié,rss,roif,,la_tié,roiflatié,control,s,0.0,0,l,n,roifnatié,2,9,pseudo,block3
colt,cort,r,cort,,,cort,target,r,,2,r,l,colt,3,4,pseudo,block3
toidlatié,toidlatié,rss,toid,,la_tié,toidlatié,control,r,,0,t,c,coidlatié,0,9,pseudo,block3
jurivité,lurivité,rss,jur,,iv_ité,jurivité,target,r,,0,j,l,lurivité,1,8,pseudo,block3
indofelite,indofelite,prss,dof,in,el_ité,indofelité,target,s,1.0,2,é,e,indofelite,2,10,pseudo,block3
bulal,bulul,rs,bul,,al,bulal,target,s,0.0,0,a,u,bulul,1,5,pseudo,block3
snalal,snalar,rs,snal,,al,snalal,target,s,0.0,1,l,r,snalar,1,6,pseudo,block3
surdov,surdof,pr,dof,sur,,surdof,target,r,,2,f,v,surdov,3,6,pseudo,block3
désincemer,désincemer,pprs,cam,dés_in,er,désincamer,target,r,,1,a,e,désincemer,2,10,pseudo,block3
lém,lém,r,lém,,,lém,target,r,,0,l,n,ném,0,3,pseudo,block3
préresrus,préresrus,ppr,crus,pré_re,,prérecrus,target,r,,0,c,s,préresrus,2,9,pseudo,block3
diotalité,diotalité,rss,diot,,al_ité,diotalité,target,r,,2,o,u,diutalité,0,9,pseudo,block3
srévalité,srévalité,rss,trév,,al_ité,trévalité,target,r,,0,t,s,srévalité,2,9,pseudo,block3
nevérteag,nevérteag,prs,vért,ne,eag,nevérteag,control,r,,1,é,e,neverteag,0,9,pseudo,block3
necidtan,necidtan,prs,cid,ne,tan,necidtan,control,s,0.0,2,n,r,necidtar,0,8,pseudo,block3
onnroun,onnroun,pr,roun,onn,,onnroun,control,r,,1,o,à,onnràun,0,7,pseudo,block3
dot,dof,r,dof,,,dof,target,r,,2,f,t,dot,3,3,pseudo,block3
tédnefodre,tédnefodre,pprs,fod,séd_ne,re,sédnefodre,control,p,0.0,0,s,t,tédnefodre,2,10,pseudo,block3
russaij,russaij,pr,saij,rus,,russaij,control,p,0.0,2,s,t,rutsaij,0,7,pseudo,block3
encortage,encortage,prs,cort,en,age,encortage,target,s,0.0,1,g,t,encortate,0,9,pseudo,block3
insnalarce,insnalance,prs,snal,in,ance,insnalance,target,s,0.0,1,n,r,insnalarce,3,10,pseudo,block3
mirumvitié,mirumvitié,prss,ruj,mi,vi_tié,mirujvitié,control,r,,2,j,m,mirumvitié,2,10,pseudo,block3
infilivité,infilivité,prss,fil,in,iv_ité,infilivité,target,s,1.0,2,é,i,infiliviti,0,10,pseudo,block3
enbulalt,enbulalt,prs,bul,en,ant,enbulant,target,s,0.0,1,n,l,enbulalt,2,8,pseudo,block3
lusnevért,lusnevért,ppr,vért,rus_ne,,rusnevért,control,p,0.0,0,r,l,lusnevért,2,9,pseudo,block3
rit,rit,r,rid,,,rid,control,r,,2,d,t,rit,2,3,pseudo,block3
treclaeist,trecmaeist,rss,trec,,la_eist,treclaeist,control,s,0.0,0,l,m,trecmaeist,1,10,pseudo,block3
ininterlém,ininterléj,ppr,lém,in_inter,,ininterlém,target,r,,2,m,j,ininterléj,1,10,pseudo,block3
trec,trec,r,trec,,,trec,control,r,,2,e,i,tric,0,4,pseudo,block3
indofaire,indofaire,prs,dof,in,aire,indofaire,target,s,0.0,0,a,e,indofeire,0,9,pseudo,block3
riènda,riènda,rs,rièn,,ta,riènta,control,s,0.0,0,t,d,riènda,2,6,pseudo,block3
pourlémant,pourlémant,prs,lém,pour,ant,pourlémant,target,s,0.0,0,a,e,pourlément,0,10,pseudo,block3
nelanstan,nelanstan,prs,lans,ne,tan,nelanstan,control,p,0.0,1,e,i,nilanstan,0,9,pseudo,block3
radéjurage,redéjurage,pprs,jur,re_dé,age,redéjurage,target,p,0.0,1,e,a,radéjurage,3,10,pseudo,block3
fodelanemt,fudelanemt,rss,fod,,ela_nemt,fodelanemt,control,r,,1,o,u,fudelanemt,1,10,pseudo,block3
jaun,jaun,r,jaun,,,jaun,target,r,,1,a,e,jeun,0,4,pseudo,block3
trencotulc,trencotulc,pr,tôlc,trenco,,trencotôlc,control,r,,1,ô,u,trencotulc,2,10,pseudo,block3
mesanation,resanation,prss,san,re,at_ion,resanation,target,p,0.0,0,r,m,mesanation,3,10,pseudo,block3
resulation,rebulation,prss,bul,re,at_ion,rebulation,target,r,,0,b,s,resulation,3,10,pseudo,block3
répédmac,répédmac,ppr,mac,rép_éd,,répédmac,control,r,,1,a,i,répédmic,0,8,pseudo,block3
imprédiv,imprédiv,ppr,dic,im_pré,,imprédic,target,r,,2,c,v,imprédiv,2,8,pseudo,block3
désendicer,désendicer,pprs,dic,dés_en,er,désendicer,target,r,,2,c,t,désenditer,0,10,pseudo,block3
jar,jur,r,jur,,,jur,target,r,,1,u,a,jar,3,3,pseudo,block3
erédnaseag,enédnaseag,pprs,nas,er_éd,eag,erédnaseag,control,p,0.0,1,r,n,enédnaseag,1,10,pseudo,block3
relanseda,relanseda,prs,lans,ne,eda,nelanseda,control,p,0.0,0,n,r,relanseda,2,9,pseudo,block3
surclatié,surdlatié,rss,surc,,la_tié,surclatié,control,r,,3,c,d,surdlatié,1,9,pseudo,block3
daij,daij,r,saij,,,saij,control,r,,0,s,d,daij,2,4,pseudo,block3
rusnefed,rusnefod,ppr,fod,rus_ne,,rusnefod,control,r,,1,o,e,rusnefed,3,8,pseudo,block3
tiralement,diralement,rss,dir,,ale_ment,diralement,target,r,,0,d,t,tiralement,3,10,pseudo,block3
nitôlcedu,nitôlcedu,prs,tôlc,ni,edu,nitôlcedu,control,r,,3,c,b,nitôlbedu,0,9,pseudo,block3
redétrév,redétrav,ppr,trév,re_dé,,redétrév,target,r,,2,é,a,redétrav,1,8,pseudo,block3
doulique,dounique,rs,doul,,ique,doulique,target,r,,3,l,n,dounique,1,8,pseudo,block3
endofant,endufant,prs,dof,en,ant,endofant,target,r,,1,o,u,endufant,1,8,pseudo,block3
neèralité,nièralité,rss,nièr,,al_ité,nièralité,target,r,,1,i,e,neèralité,3,9,pseudo,block3
nortmanemt,nortmanemt,rss,nort,,ma_nemt,nortmanemt,control,s,0.0,1,a,é,nortménemt,0,10,pseudo,block3
roif,roif,r,roif,,,roif,control,r,,1,o,é,réif,0,4,pseudo,block3
sil,fil,r,fil,,,fil,target,r,,0,f,s,sil,3,3,pseudo,block3
redésalage,redésalage,pprs,sal,re_dé,age,redésalage,target,p,1.0,1,é,à,redàsalage,0,10,pseudo,block3
erfodtaoin,irfodtaoin,prss,fod,er,ta_oin,erfodtaoin,control,p,0.0,0,e,i,irfodtaoin,1,10,pseudo,block3
macarie,macerie,rs,mac,,arie,macarie,control,s,0.0,0,a,e,macerie,1,7,pseudo,block3
érpurlas,érpurlas,ppr,las,érp_er,,érperlas,control,p,1.0,0,e,u,érpurlas,2,8,pseudo,block3
imdicelité,imdicelité,prss,dic,in,el_ité,indicelité,target,p,0.0,1,n,m,imdicelité,2,10,pseudo,block3
cidelanemt,pidelanemt,rss,cid,,ela_nemt,cidelanemt,control,r,,0,c,p,pidelanemt,1,10,pseudo,block3
erédlifeag,erédlifeag,pprs,lif,er_éd,eag,erédlifeag,control,p,1.0,1,d,s,eréslifeag,0,10,pseudo,block3
jais,jais,r,jais,,,jais,target,r,,3,s,g,jaig,0,4,pseudo,block3
maclu,macla,rs,mac,,la,macla,control,s,0.0,1,a,u,maclu,3,5,pseudo,block3
tuéliviti,tuéliviti,rss,tuél,,iv_ité,tuélivité,target,s,1.0,2,é,i,tuéliviti,2,9,pseudo,block3
tanitrec,tanitlec,pr,trec,tani,,tanitrec,control,r,,1,r,l,tanitlec,1,8,pseudo,block3
antipler,antipler,pr,plem,anti,,antiplem,target,r,,3,m,r,antipler,2,8,pseudo,block3
bal,sal,r,sal,,,sal,target,r,,0,s,b,bal,3,3,pseudo,block3
répédtrec,rapédtrec,ppr,trec,rép_éd,,répédtrec,control,p,0.0,1,é,a,rapédtrec,1,9,pseudo,block3
gier,fier,r,gier,,,gier,target,r,,0,g,f,fier,1,4,pseudo,block3
durlém,durlém,pr,lém,sur,,surlém,target,p,0.0,0,s,d,durlém,2,6,pseudo,block3
injuralité,injuralité,prss,jur,in,al_ité,injuralité,target,s,0.0,1,l,r,injurarité,0,10,pseudo,block3
sanamment,sanamment,rss,san,,am_ment,sanamment,target,r,,0,s,d,danamment,0,9,pseudo,block3
désendofer,désendofer,pprs,dof,dés_en,er,désendofer,target,s,0.0,1,r,j,désendofej,0,10,pseudo,block3
roquleisem,roqulaisem,rss,roqu,,la_isem,roqulaisem,control,s,0.0,1,a,e,roquleisem,3,10,pseudo,block3
minasvitié,minasvitié,prss,nas,mi,vi_tié,minasvitié,control,s,0.0,0,v,s,minassitié,0,10,pseudo,block3
rujlaeost,rujlaeost,rss,ruj,,la_eist,rujlaeist,control,s,1.0,1,i,o,rujlaeost,2,9,pseudo,block3
norsequi,norsequi,rs,nort,,equi,nortequi,control,r,,3,t,s,norsequi,2,8,pseudo,block3
plemiste,tlemiste,rs,plem,,iste,plemiste,target,r,,0,p,t,tlemiste,1,8,pseudo,block3
indertel,indertel,prs,cert,in,el,incertel,target,r,,0,c,d,indertel,2,8,pseudo,block3
salaliste,salaliste,rss,sal,,al_iste,salaliste,target,r,,1,a,e,selaliste,0,9,pseudo,block3
doulil,doulil,rs,doul,,in,doulin,target,s,0.0,1,n,l,doulil,2,6,pseudo,block3
milifletié,miliflatié,prss,lif,mi,le_tié,milifletié,control,s,0.0,1,e,a,miliflatié,1,10,pseudo,block3
loud,loud,r,loud,,,loud,control,r,,0,l,m,moud,0,4,pseudo,block3
tuélent,tuélens,rs,tuél,,ent,tuélent,target,s,0.0,2,t,s,tuélens,1,7,pseudo,block3
erédlubeag,erédlubeag,pprs,lub,er_éd,eag,erédlubeag,control,p,0.0,0,e,u,urédlubeag,0,10,pseudo,block3
infortone,infortone,pr,fortune,in,,infortune,target,r,,4,u,o,infortone,2,9,real,block4
inhabituel,inhabituel,prs,habitu,in,el,inhabituel,target,s,0.0,0,e,a,inhabitual,0,10,real,block4
amabilité,emabilité,rss,am,,abil_ité,amabilité,target,r,,0,a,e,emabilité,1,9,real,block4
grilmon,grilmon,r,grillon,,,grillon,control,r,,4,l,m,grilmon,2,7,real,block4
infinité,irfinité,prs,fin,in,ité,infinité,target,p,0.0,1,n,r,irfinité,1,8,real,block4
totalement,totalement,rs,totale,,ment,totalement,target,r,,3,a,i,totilement,0,10,real,block4
améthyste,amathyste,r,améthyste,,,améthyste,control,r,,2,é,a,amathyste,1,9,real,block4
massacri,massacre,r,massacre,,,massacre,control,r,,7,e,i,massacri,3,8,real,block4
tierté,tierté,rs,fier,,té,fierté,target,r,,0,f,t,tierté,2,6,real,block4
ctatue,ctatue,r,statue,,,statue,control,r,,0,s,c,ctatue,2,6,real,block4
biyau,boyau,r,boyau,,,boyau,control,r,,1,o,i,biyau,3,5,real,block4
ertrejambe,ertrejambe,pr,jambe,entre,,entrejambe,target,p,0.0,1,n,r,ertrejambe,2,10,real,block4
marmotte,marmotte,r,marmotte,,,marmotte,control,r,,1,a,i,mirmotte,0,8,real,block4
asticot,asticot,r,asticot,,,asticot,control,r,,6,t,c,asticoc,0,7,real,block4
utelisable,utilisable,rss,util,,is_able,utilisable,target,r,,2,i,e,utelisable,3,10,real,block4
xrenouille,grenouille,r,grenouille,,,grenouille,control,r,,0,g,x,xrenouille,3,10,real,block4
mirabelle,minabelle,r,mirabelle,,,mirabelle,control,r,,2,r,n,minabelle,1,9,real,block4
péralité,pénalité,rss,pén,,al_ité,pénalité,target,r,,2,n,r,péralité,3,8,real,block4
immeuble,immeuble,r,immeuble,,,immeuble,control,r,,3,e,i,immiuble,0,8,real,block4
puchet,puchet,r,pichet,,,pichet,control,r,,1,i,u,puchet,2,6,real,block4
mortel,mortel,rs,mort,,el,mortel,target,s,0.0,0,e,u,mortul,0,6,real,block4
tourbillom,tourbillon,r,tourbillon,,,tourbillon,control,r,,9,n,m,tourbillom,3,10,real,block4
malin,malin,rs,mal,,in,malin,target,s,0.0,1,n,m,malim,0,5,real,block4
traisement,traisement,rs,traite,,ment,traitement,target,r,,4,t,s,traisement,2,10,real,block4
sinalité,finalité,rss,fin,,al_ité,finalité,target,r,,0,f,s,sinalité,3,8,real,block4
serviloté,servilité,rss,serv,,il_ité,servilité,target,s,1.0,0,i,o,serviloté,3,9,real,block4
inaction,inaction,prs,act,in,ion,inaction,target,s,0.0,2,n,r,inactior,0,8,real,block4
pendentis,pendentis,rss,pend,,ent_if,pendentif,target,s,1.0,1,f,s,pendentis,2,9,real,block4
ponlen,pollen,r,pollen,,,pollen,control,r,,2,l,n,ponlen,3,6,real,block4
étranger,étrangur,rs,étrang,,er,étranger,target,s,0.0,0,e,u,étrangur,1,8,real,block4
acteur,acteur,rs,act,,eur,acteur,target,r,,2,t,s,acseur,0,6,real,block4
découverte,découserte,pr,couverte,dé,,découverte,target,r,,3,v,s,découserte,1,10,real,block4
piquetige,piquetige,rss,piqu,,et_age,piquetage,target,s,1.0,0,a,i,piquetige,2,9,real,block4
confréree,confrérie,prs,frér,con,ie,confrérie,target,s,0.0,0,i,e,confréree,3,9,real,block4
solcan,solcan,r,volcan,,,volcan,control,r,,0,v,s,solcan,2,6,real,block4
crocodile,crocudile,r,crocodile,,,crocodile,control,r,,4,o,u,crocudile,1,9,real,block4
synagotue,synagotue,r,synagogue,,,synagogue,control,r,,6,g,t,synagotue,2,9,real,block4
tintamarre,tintamarre,r,tintamarre,,,tintamarre,control,r,,0,t,s,sintamarre,0,10,real,block4
prévoir,prévoir,pr,voir,pré,,prévoir,target,r,,1,o,i,préviir,0,7,real,block4
diaphrafme,diaphragme,r,diaphragme,,,diaphragme,control,r,,7,g,f,diaphrafme,3,10,real,block4
vivacité,vevacité,rss,viv,,ac_ité,vivacité,target,r,,1,i,e,vevacité,1,8,real,block4
hibascus,hibascus,r,hibiscus,,,hibiscus,control,r,,3,i,a,hibascus,2,8,real,block4
cramoisi,cremoisi,r,cramoisi,,,cramoisi,control,r,,2,a,e,cremoisi,1,8,real,block4
primevèle,primevèle,r,primevère,,,primevère,control,r,,7,r,l,primevèle,2,9,real,block4
acquiesça,acquiosça,r,acquiesça,,,acquiesça,control,r,,5,e,o,acquiosça,1,9,real,block4
prénom,prénom,pr,nom,pré,,prénom,target,p,0.0,1,r,n,pnénom,0,6,real,block4
invalade,invalade,pr,valide,in,,invalide,target,r,,3,i,a,invalade,2,8,real,block4
grappa,grappe,r,grappe,,,grappe,control,r,,5,e,a,grappa,3,6,real,block4
sourvu,sourvu,pr,vu,pour,,pourvu,target,p,0.0,0,p,s,sourvu,2,6,real,block4
escugriffe,escogriffe,r,escogriffe,,,escogriffe,control,r,,3,o,u,escugriffe,3,10,real,block4
plastron,plastron,r,plastron,,,plastron,control,r,,5,r,n,plastnon,0,8,real,block4
reacteur,roacteur,prs,act,re,eur,reacteur,target,p,0.0,1,e,o,roacteur,1,8,real,block4
vesibilité,vesibilité,rss,vis,,ibil_ité,visibilité,target,r,,1,i,e,vesibilité,2,10,real,block4
choutroute,choucroute,r,choucroute,,,choucroute,control,r,,4,c,t,choutroute,3,10,real,block4
dérisuon,dérisuon,prs,ris,dé,ion,dérision,target,s,0.0,0,i,u,dérisuon,2,8,real,block4
confitti,confetti,r,confetti,,,confetti,control,r,,4,e,i,confitti,3,8,real,block4
tabitacle,tabitacle,r,habitacle,,,habitacle,control,r,,0,h,t,tabitacle,2,9,real,block4
injustice,injustice,prs,just,in,ice,injustice,target,p,0.0,0,i,a,anjustice,0,9,real,block4
leitmotiv,laitmotiv,r,leitmotiv,,,leitmotiv,control,r,,1,e,a,laitmotiv,1,9,real,block4
corbeau,corbeau,r,corbeau,,,corbeau,control,r,,6,u,e,corbeae,0,7,real,block4
cérémonie,cérélonie,r,cérémonie,,,cérémonie,control,r,,4,m,l,cérélonie,1,9,real,block4
prévu,prévu,pr,vu,pré,,prévu,target,r,,0,v,p,prépu,0,5,real,block4
simplemert,simplement,rs,simple,,ment,simplement,target,s,0.0,2,n,r,simplemert,3,10,real,block4
dégoûtamt,dégoûtant,prs,goût,dé,ant,dégoûtant,target,s,0.0,1,n,m,dégoûtamt,3,9,real,block4
sportivisé,sportivité,rss,sport,,iv_ité,sportivité,target,s,1.0,1,t,s,sportivisé,3,10,real,block4
ràlit,ràlit,pr,lit,re,,relit,target,p,0.0,1,e,à,ràlit,2,5,real,block4
bombardier,bombarcier,rss,bomb,,ard_ier,bombardier,target,s,0.0,2,d,c,bombarcier,1,10,real,block4
eucalnptus,eucalyptus,r,eucalyptus,,,eucalyptus,control,r,,5,y,n,eucalnptus,3,10,real,block4
bourbon,bourben,r,bourbon,,,bourbon,control,r,,5,o,e,bourben,1,7,real,block4
enfui,enfui,pr,fui,en,,enfui,target,p,0.0,1,n,m,emfui,0,5,real,block4
ingénieup,ingénieux,prs,géni,in,eux,ingénieux,target,s,0.0,2,x,p,ingénieup,3,9,real,block4
parccemin,parchemin,r,parchemin,,,parchemin,control,r,,4,h,c,parccemin,3,9,real,block4
entourage,éntourage,prs,tour,en,age,entourage,target,p,0.0,0,e,é,éntourage,1,9,real,block4
poeliche,pouliche,r,pouliche,,,pouliche,control,r,,2,u,e,poeliche,3,8,real,block4
captivité,captivivé,rss,capt,,iv_ité,captivité,target,s,1.0,1,t,v,captivivé,1,9,real,block4
socialisme,socialisme,rss,soci,,al_isme,socialisme,target,r,,1,o,a,sacialisme,0,10,real,block4
prévision,prévision,prs,vis,pré,ion,prévision,target,p,0.0,0,p,d,drévision,0,9,real,block4
amalvame,amalvame,r,amalgame,,,amalgame,control,r,,4,g,v,amalvame,2,8,real,block4
inaedible,inaedible,prs,aud,in,ible,inaudible,target,r,,1,u,e,inaedible,2,9,real,block4
praiment,praiment,rs,vrai,,ment,vraiment,target,r,,0,v,p,praiment,2,8,real,block4
indagne,indagne,pr,digne,in,,indigne,target,r,,1,i,a,indagne,2,7,real,block4
custaud,costaud,r,costaud,,,costaud,control,r,,1,o,u,custaud,3,7,real,block4
sortie,sortoe,rs,sort,,ie,sortie,target,s,0.0,0,i,o,sortoe,1,6,real,block4
guirlande,guirlande,r,guirlande,,,guirlande,control,r,,0,g,p,puirlande,0,9,real,block4
chimpagne,champagne,r,champagne,,,champagne,control,r,,2,a,i,chimpagne,3,9,real,block4
eniquement,eniquement,rss,un,,ique_ment,uniquement,target,r,,0,u,e,eniquement,2,10,real,block4
cicatrice,cicatrice,r,cicatrice,,,cicatrice,control,r,,0,c,h,hicatrice,0,9,real,block4
puberté,pubarté,r,puberté,,,puberté,control,r,,3,e,a,pubarté,1,7,real,block4
ramet,ramet,pr,met,re,,remet,target,p,0.0,1,e,a,ramet,2,5,real,block4
entêtant,eltêtant,prs,têt,en,ant,entêtant,target,p,0.0,1,n,l,eltêtant,1,8,real,block4
zombae,zombie,r,zombie,,,zombie,control,r,,4,i,a,zombae,3,6,real,block4
éditorial,éditorial,rss,édit,,or_ial,éditorial,target,s,0.0,0,o,e,éditerial,0,9,real,block4
perron,perron,r,perron,,,perron,control,r,,5,n,l,perrol,0,6,real,block4
tonalité,tonalité,rss,ton,,al_ité,tonalité,target,s,0.0,0,a,u,tonulité,0,8,real,block4
capharnaüm,capharnaüm,r,capharnaüm,,,capharnaüm,control,r,,6,n,m,capharmaüm,0,10,real,block4
ribambelle,ribamberle,r,ribambelle,,,ribambelle,control,r,,7,l,r,ribamberle,1,10,real,block4
agricole,agricole,r,agricole,,,agricole,control,r,,1,g,t,atricole,0,8,real,block4
inpulsif,impulsif,prs,puls,im,if,impulsif,target,p,0.0,1,m,n,inpulsif,3,8,real,block4
idéal,idéal,rs,idé,,al,idéal,target,s,0.0,0,a,u,idéul,0,5,real,block4
plant,plant,r,plant,,,plant,control,r,,2,a,i,plint,0,5,real,block4
argent,argent,r,argent,,,argent,control,r,,4,n,m,argemt,0,6,real,block4
céracité,céracité,rss,cér,,ac_ité,céracité,target,s,1.0,0,i,e,céraceté,0,8,real,block4
holocauste,holocauste,r,holocauste,,,holocauste,control,r,,7,s,b,holocaubte,0,10,real,block4
charmant,charmant,rs,charm,,ant,charmant,target,r,,0,c,s,sharmant,0,8,real,block4
impulseon,impulseon,prs,puls,im,ion,impulsion,target,s,0.0,0,i,e,impulseon,2,9,real,block4
crevette,drevette,r,crevette,,,crevette,control,r,,0,c,d,drevette,1,8,real,block4
racaille,recaille,r,racaille,,,racaille,control,r,,1,a,e,recaille,1,8,real,block4
banquise,sanquise,r,banquise,,,banquise,control,r,,0,b,s,sanquise,1,8,real,block4
interphone,interphone,pr,phone,inter,,interphone,target,r,,3,n,r,interphore,0,10,real,block4
acsivité,activité,rss,act,,iv_ité,activité,target,r,,2,t,s,acsivité,3,8,real,block4
munal,munal,rs,mur,,al,mural,target,r,,2,r,n,munal,2,5,real,block4
spectacle,spectagle,r,spectacle,,,spectacle,control,r,,6,c,g,spectagle,1,9,real,block4
inefficace,anefficace,pr,efficace,in,,inefficace,target,p,0.0,0,i,a,anefficace,1,10,real,block4
kéfonce,kéfonce,pr,fonce,dé,,défonce,target,p,0.0,0,d,k,kéfonce,2,7,real,block4
bunldozer,bulldozer,r,bulldozer,,,bulldozer,control,r,,2,l,n,bunldozer,3,9,real,block4
troisième,troisiume,rs,trois,,ième,troisième,target,s,0.0,1,è,u,troisiume,1,9,real,block4
pesamment,pesamment,rss,pes,,am_ment,pesamment,target,s,1.0,0,m,r,pesamrent,0,9,real,block4
immoltel,immortel,prs,mort,im,el,immortel,target,r,,2,r,l,immoltel,3,8,real,block4
festivité,festivité,rss,fest,,iv_ité,festivité,target,r,,2,s,t,fettivité,0,9,real,block4
certain,certain,rs,cert,,ain,certain,target,s,0.0,1,i,e,certaen,0,7,real,block4
