first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
indofaire,indafaire,prs,dof,in,aire,indofaire,target,r,,1,o,a,indafaire,1,9,pseudo,block3
redétrév,ledétrév,ppr,trév,re_dé,,redétrév,target,p,0.0,0,r,l,ledétrév,1,8,pseudo,block3
trette,tretta,rs,tret,,ta,tretta,control,s,0.0,1,a,e,trette,3,6,pseudo,block3
medélémage,medélémage,pprs,lém,re_dé,age,redélémage,target,p,0.0,0,r,m,medélémage,2,10,pseudo,block3
prérenoer,prérenoer,ppr,nour,pré_re,,prérenour,target,r,,2,u,e,prérenoer,2,9,pseudo,block3
répédroun,répédroun,ppr,roun,rép_éd,,répédroun,control,r,,3,n,l,répédroul,0,9,pseudo,block3
envrév,envrév,pr,trév,en,,entrév,target,r,,0,t,v,envrév,2,6,pseudo,block3
erédlubeas,erédlubeag,pprs,lub,er_éd,eag,erédlubeag,control,s,0.0,2,g,s,erédlubeas,3,10,pseudo,block3
érpertoid,érpertoid,ppr,toid,érp_er,,érpertoid,control,p,1.0,0,e,u,érpurtoid,0,9,pseudo,block3
liflatié,liflatié,rss,lif,,la_tié,liflatié,control,r,,1,i,a,laflatié,0,8,pseudo,block3
vért,vért,r,vért,,,vért,control,r,,2,r,n,vént,0,4,pseudo,block3
plemalasme,plemalisme,rss,plem,,al_isme,plemalisme,target,s,1.0,0,i,a,plemalasme,3,10,pseudo,block3
quoreur,buoreur,rs,quor,,eur,quoreur,target,r,,0,q,b,buoreur,1,7,pseudo,block3
requorant,requorant,prs,quor,re,ant,requorant,target,s,0.0,2,t,s,requorans,0,9,pseudo,block3
miérprièn,miérprièn,ppr,rièn,mi_érp,,miérprièn,control,r,,1,i,o,miérproèn,0,9,pseudo,block3
apsal,apsal,pr,sal,ad,,adsal,target,p,0.0,1,d,p,apsal,2,5,pseudo,block3
rusnecid,rusnecid,ppr,cid,rus_ne,,rusnecid,control,p,0.0,1,u,a,rasnecid,0,8,pseudo,block3
erédléut,erédléut,ppr,léut,er_éd,,erédléut,control,p,0.0,0,e,é,érédléut,0,8,pseudo,block3
mol,mél,r,mél,,,mél,control,r,,1,é,o,mol,3,3,pseudo,block3
sédniracre,sédniracre,pprs,mac,séd_ni,re,sédnimacre,control,r,,0,m,r,sédniracre,2,10,pseudo,block3
macvitié,macvitié,rss,mac,,vi_tié,macvitié,control,s,0.0,0,v,s,macsitié,0,8,pseudo,block3
profin,profin,pr,fil,pro,,profil,target,r,,2,l,n,profin,2,6,pseudo,block3
sédnirujra,sédnirujre,pprs,ruj,séd_ni,re,sédnirujre,control,s,0.0,1,e,a,sédnirujra,3,10,pseudo,block3
arrujtaoin,arrujtaoin,prss,ruj,er,ta_oin,errujtaoin,control,p,0.0,0,e,a,arrujtaoin,2,10,pseudo,block3
préregiel,préregier,ppr,gier,pré_re,,préregier,target,r,,3,r,l,préregiel,3,9,pseudo,block3
enbulage,enbulase,prs,bul,en,age,enbulage,target,s,0.0,1,g,s,enbulase,1,8,pseudo,block3
lajnort,lamnort,pr,nort,lam,,lamnort,control,p,0.0,2,m,j,lajnort,3,7,pseudo,block3
érpertôlc,érpertôlc,ppr,tôlc,érp_er,,érpertôlc,control,p,1.0,1,r,m,érpemtôlc,0,9,pseudo,block3
milifletié,milifletié,prss,lif,mi,le_tié,milifletié,control,s,0.0,0,l,r,milifretié,0,10,pseudo,block3
nerouneag,nerounaag,prs,roun,ne,eag,nerouneag,control,s,0.0,0,e,a,nerounaag,1,9,pseudo,block3
mifod,mifod,pr,fod,mi,,mifod,control,r,,0,f,p,mipod,0,5,pseudo,block3
sédnomacre,sédnemacre,pprs,mac,séd_ne,re,sédnemacre,control,p,1.0,1,e,o,sédnomacre,3,10,pseudo,block3
imcul,imcul,pr,bul,im,,imbul,target,r,,0,b,c,imcul,2,5,pseudo,block3
sédniridle,sédniridle,pprs,rid,séd_ni,re,sédniridre,control,s,0.0,0,r,l,sédniridle,2,10,pseudo,block3
ridnaisem,ridnaisem,rss,rid,,la_isem,ridlaisem,control,s,0.0,0,l,n,ridnaisem,2,9,pseudo,block3
srocoin,trocoin,rs,troc,,oin,trocoin,control,r,,0,t,s,srocoin,3,7,pseudo,block3
erédcud,erédcud,ppr,cid,er_éd,,erédcid,control,r,,1,i,u,erédcud,2,7,pseudo,block3
prédédeot,prédédiot,ppr,diot,pré_dé,,prédédiot,target,r,,1,i,e,prédédeot,3,9,pseudo,block3
dof,dof,r,dof,,,dof,target,r,,1,o,e,def,0,3,pseudo,block3
relémotion,relémotion,prss,lém,re,at_ion,relémation,target,s,0.0,0,a,o,relémotion,2,10,pseudo,block3
redofateon,redofateon,prss,dof,re,at_ion,redofation,target,s,1.0,0,i,e,redofateon,2,10,pseudo,block3
certivité,certivité,rss,cert,,iv_ité,certivité,target,r,,3,t,c,cercivité,0,9,pseudo,block3
troc,sroc,r,troc,,,troc,control,r,,0,t,s,sroc,1,4,pseudo,block3
prus,crus,r,crus,,,crus,target,r,,0,c,p,prus,3,4,pseudo,block3
indodalité,indodalité,prss,dof,in,al_ité,indofalité,target,r,,2,f,d,indodalité,2,10,pseudo,block3
niruj,nàruj,pr,ruj,ni,,niruj,control,p,0.0,1,i,à,nàruj,1,5,pseudo,block3
prérecort,prérecord,ppr,cort,pré_re,,prérecort,target,r,,3,t,d,prérecord,1,9,pseudo,block3
milus,milub,pr,lub,mi,,milub,control,r,,2,b,s,milus,3,5,pseudo,block3
redédicago,redédicago,pprs,dic,re_dé,age,redédicage,target,s,0.0,2,e,o,redédicago,2,10,pseudo,block3
riènalbé,riènalbe,rs,rièn,,albe,riènalbe,control,s,0.0,3,e,é,riènalbé,3,8,pseudo,block3
déclôtant,déclôtant,prs,clôt,dé,ant,déclôtant,target,p,0.0,1,é,u,duclôtant,0,9,pseudo,block3
plemir,plemir,rs,plem,,in,plemin,target,s,0.0,1,n,r,plemir,2,6,pseudo,block3
détenbuler,détenbuler,pprs,bul,dés_en,er,désenbuler,target,p,0.0,2,s,t,détenbuler,2,10,pseudo,block3
ricrusant,ricrusant,prs,crus,re,ant,recrusant,target,p,0.0,1,e,i,ricrusant,2,9,pseudo,block3
désindiser,désindiser,pprs,dic,dés_in,er,désindicer,target,r,,2,c,s,désindiser,2,10,pseudo,block3
élperlub,érperlub,ppr,lub,érp_er,,érperlub,control,p,0.0,1,r,l,élperlub,3,8,pseudo,block3
tôlcle,tômcle,rs,tôlc,,le,tôlcle,control,r,,2,l,m,tômcle,1,6,pseudo,block3
inquorel,anquorel,prs,quor,in,el,inquorel,target,p,0.0,0,i,a,anquorel,1,8,pseudo,block3
julel,julel,rs,jur,,el,jurel,target,r,,2,r,l,julel,2,5,pseudo,block3
indiralité,indiralité,prss,dir,in,al_ité,indiralité,target,r,,0,d,t,intiralité,0,10,pseudo,block3
dorutôlc,porutôlc,pr,tôlc,poru,,porutôlc,control,p,0.0,0,p,d,dorutôlc,3,8,pseudo,block3
prédéjais,prédijais,ppr,jais,pré_dé,,prédéjais,target,p,1.0,1,é,i,prédijais,1,9,pseudo,block3
roquvitié,joquvitié,rss,roqu,,vi_tié,roquvitié,control,r,,0,r,j,joquvitié,1,9,pseudo,block3
quirival,quirival,rss,quor,,iv_al,quorival,target,r,,2,o,i,quirival,2,8,pseudo,block3
édvérttan,édvérttan,prs,vért,éd,tan,édvérttan,control,p,0.0,0,é,e,edvérttan,0,9,pseudo,block3
tertion,tertian,rs,tert,,ion,tertion,target,s,0.0,1,o,a,tertian,1,7,pseudo,block3
redédiot,redadiot,ppr,diot,re_dé,,redédiot,target,p,1.0,1,é,a,redadiot,1,8,pseudo,block3
truc,trec,r,trec,,,trec,control,r,,2,e,u,truc,3,4,pseudo,block3
jureusu,jureuse,rs,jur,,euse,jureuse,target,s,0.0,3,e,u,jureusu,3,7,pseudo,block3
las,nas,r,nas,,,nas,control,r,,0,n,l,las,3,3,pseudo,block3
truvant,trévant,rs,trév,,ant,trévant,target,r,,2,é,u,truvant,3,7,pseudo,block3
anticemt,anticemt,pr,cert,anti,,anticert,target,r,,2,r,m,anticemt,2,8,pseudo,block3
treseist,treteist,rs,tret,,eist,treteist,control,r,,3,t,s,treseist,3,8,pseudo,block3
juramment,juramment,rss,jur,,am_ment,juramment,target,r,,1,u,i,jiramment,0,9,pseudo,block3
édreigtan,étreigtan,prs,reig,éd,tan,édreigtan,control,p,0.0,1,d,t,étreigtan,1,9,pseudo,block3
désinlémer,désenlémer,pprs,lém,dés_in,er,désinlémer,target,p,1.0,0,i,e,désenlémer,1,10,pseudo,block3
lour,nour,r,nour,,,nour,target,r,,0,n,l,lour,3,4,pseudo,block3
malsnal,malsnay,pr,snal,mal,,malsnal,target,r,,3,l,y,malsnay,1,7,pseudo,block3
rujvila,rujvila,rss,ruj,,vi_la,rujvila,control,r,,0,r,m,mujvila,0,7,pseudo,block3
cis,cid,r,cid,,,cid,control,r,,2,d,s,cis,3,3,pseudo,block3
imprébul,imprébul,ppr,bul,im_pré,,imprébul,target,p,1.0,1,r,m,impmébul,0,8,pseudo,block3
niméltan,niméltan,prs,mél,ni,tan,niméltan,control,p,0.0,1,i,é,néméltan,0,8,pseudo,block3
trév,srév,r,trév,,,trév,target,r,,0,t,s,srév,1,4,pseudo,block3
indicelite,indicelite,prss,dic,in,el_ité,indicelité,target,s,1.0,2,é,e,indicelite,2,10,pseudo,block3
octroc,ogtroc,pr,troc,oc,,octroc,control,p,0.0,1,c,g,ogtroc,1,6,pseudo,block3
redécamage,redécamage,pprs,cam,re_dé,age,redécamage,target,r,,0,c,t,redétamage,0,10,pseudo,block3
lansle,lansle,rs,lans,,le,lansle,control,s,0.0,0,l,n,lansne,0,6,pseudo,block3
sédnerujru,sédnerujre,pprs,ruj,séd_ne,re,sédnerujre,control,s,0.0,1,e,u,sédnerujru,3,10,pseudo,block3
macule,macule,rs,mac,,ure,macure,control,s,0.0,1,r,l,macule,2,6,pseudo,block3
erédrujeag,erédrujeag,pprs,ruj,er_éd,eag,erédrujeag,control,s,0.0,1,a,i,erédrujeig,0,10,pseudo,block3
réprujarie,réprujarié,prs,ruj,rép,arie,réprujarie,control,s,0.0,3,e,é,réprujarié,1,10,pseudo,block3
celt,cert,r,cert,,,cert,target,r,,2,r,l,celt,3,4,pseudo,block3
ermélnemt,ermélnemt,prs,mél,er,nemt,ermélnemt,control,s,0.0,3,t,s,ermélnems,0,9,pseudo,block3
surc,sulc,r,surc,,,surc,control,r,,2,r,l,sulc,1,4,pseudo,block3
arfodtaoin,erfodtaoin,prss,fod,er,ta_oin,erfodtaoin,control,p,0.0,0,e,a,arfodtaoin,3,10,pseudo,block3
réfédruj,réfédruj,ppr,ruj,rép_éd,,répédruj,control,p,0.0,2,p,f,réfédruj,2,8,pseudo,block3
encrus,encrus,pr,crus,en,,encrus,target,p,0.0,0,e,o,oncrus,0,6,pseudo,block3
redédirage,redédirade,pprs,dir,re_dé,age,redédirage,target,s,0.0,1,g,d,redédirade,1,10,pseudo,block3
désinbaler,désinbuler,pprs,bul,dés_in,er,désinbuler,target,r,,1,u,a,désinbaler,3,10,pseudo,block3
redésalage,redesalage,pprs,sal,re_dé,age,redésalage,target,p,1.0,1,é,e,redesalage,1,10,pseudo,block3
infortone,infortone,pr,fortune,in,,infortune,target,r,,4,u,o,infortone,2,9,real,block4
inhabituel,inhabituel,prs,habitu,in,el,inhabituel,target,s,0.0,0,e,a,inhabitual,0,10,real,block4
amabilité,emabilité,rss,am,,abil_ité,amabilité,target,r,,0,a,e,emabilité,1,9,real,block4
grilmon,grilmon,r,grillon,,,grillon,control,r,,4,l,m,grilmon,2,7,real,block4
infinité,irfinité,prs,fin,in,ité,infinité,target,p,0.0,1,n,r,irfinité,1,8,real,block4
totalement,totalement,rs,totale,,ment,totalement,target,r,,3,a,i,totilement,0,10,real,block4
améthyste,amathyste,r,améthyste,,,améthyste,control,r,,2,é,a,amathyste,1,9,real,block4
massacri,massacre,r,massacre,,,massacre,control,r,,7,e,i,massacri,3,8,real,block4
tierté,tierté,rs,fier,,té,fierté,target,r,,0,f,t,tierté,2,6,real,block4
ctatue,ctatue,r,statue,,,statue,control,r,,0,s,c,ctatue,2,6,real,block4
biyau,boyau,r,boyau,,,boyau,control,r,,1,o,i,biyau,3,5,real,block4
ertrejambe,ertrejambe,pr,jambe,entre,,entrejambe,target,p,0.0,1,n,r,ertrejambe,2,10,real,block4
marmotte,marmotte,r,marmotte,,,marmotte,control,r,,1,a,i,mirmotte,0,8,real,block4
asticot,asticot,r,asticot,,,asticot,control,r,,6,t,c,asticoc,0,7,real,block4
utelisable,utilisable,rss,util,,is_able,utilisable,target,r,,2,i,e,utelisable,3,10,real,block4
xrenouille,grenouille,r,grenouille,,,grenouille,control,r,,0,g,x,xrenouille,3,10,real,block4
mirabelle,minabelle,r,mirabelle,,,mirabelle,control,r,,2,r,n,minabelle,1,9,real,block4
péralité,pénalité,rss,pén,,al_ité,pénalité,target,r,,2,n,r,péralité,3,8,real,block4
immeuble,immeuble,r,immeuble,,,immeuble,control,r,,3,e,i,immiuble,0,8,real,block4
puchet,puchet,r,pichet,,,pichet,control,r,,1,i,u,puchet,2,6,real,block4
mortel,mortel,rs,mort,,el,mortel,target,s,0.0,0,e,u,mortul,0,6,real,block4
tourbillom,tourbillon,r,tourbillon,,,tourbillon,control,r,,9,n,m,tourbillom,3,10,real,block4
malin,malin,rs,mal,,in,malin,target,s,0.0,1,n,m,malim,0,5,real,block4
traisement,traisement,rs,traite,,ment,traitement,target,r,,4,t,s,traisement,2,10,real,block4
sinalité,finalité,rss,fin,,al_ité,finalité,target,r,,0,f,s,sinalité,3,8,real,block4
serviloté,servilité,rss,serv,,il_ité,servilité,target,s,1.0,0,i,o,serviloté,3,9,real,block4
inaction,inaction,prs,act,in,ion,inaction,target,s,0.0,2,n,r,inactior,0,8,real,block4
pendentis,pendentis,rss,pend,,ent_if,pendentif,target,s,1.0,1,f,s,pendentis,2,9,real,block4
ponlen,pollen,r,pollen,,,pollen,control,r,,2,l,n,ponlen,3,6,real,block4
étranger,étrangur,rs,étrang,,er,étranger,target,s,0.0,0,e,u,étrangur,1,8,real,block4
acteur,acteur,rs,act,,eur,acteur,target,r,,2,t,s,acseur,0,6,real,block4
découverte,découserte,pr,couverte,dé,,découverte,target,r,,3,v,s,découserte,1,10,real,block4
piquetige,piquetige,rss,piqu,,et_age,piquetage,target,s,1.0,0,a,i,piquetige,2,9,real,block4
confréree,confrérie,prs,frér,con,ie,confrérie,target,s,0.0,0,i,e,confréree,3,9,real,block4
solcan,solcan,r,volcan,,,volcan,control,r,,0,v,s,solcan,2,6,real,block4
crocodile,crocudile,r,crocodile,,,crocodile,control,r,,4,o,u,crocudile,1,9,real,block4
synagotue,synagotue,r,synagogue,,,synagogue,control,r,,6,g,t,synagotue,2,9,real,block4
tintamarre,tintamarre,r,tintamarre,,,tintamarre,control,r,,0,t,s,sintamarre,0,10,real,block4
prévoir,prévoir,pr,voir,pré,,prévoir,target,r,,1,o,i,préviir,0,7,real,block4
diaphrafme,diaphragme,r,diaphragme,,,diaphragme,control,r,,7,g,f,diaphrafme,3,10,real,block4
vivacité,vevacité,rss,viv,,ac_ité,vivacité,target,r,,1,i,e,vevacité,1,8,real,block4
hibascus,hibascus,r,hibiscus,,,hibiscus,control,r,,3,i,a,hibascus,2,8,real,block4
cramoisi,cremoisi,r,cramoisi,,,cramoisi,control,r,,2,a,e,cremoisi,1,8,real,block4
primevèle,primevèle,r,primevère,,,primevère,control,r,,7,r,l,primevèle,2,9,real,block4
acquiesça,acquiosça,r,acquiesça,,,acquiesça,control,r,,5,e,o,acquiosça,1,9,real,block4
prénom,prénom,pr,nom,pré,,prénom,target,p,0.0,1,r,n,pnénom,0,6,real,block4
invalade,invalade,pr,valide,in,,invalide,target,r,,3,i,a,invalade,2,8,real,block4
grappa,grappe,r,grappe,,,grappe,control,r,,5,e,a,grappa,3,6,real,block4
sourvu,sourvu,pr,vu,pour,,pourvu,target,p,0.0,0,p,s,sourvu,2,6,real,block4
escugriffe,escogriffe,r,escogriffe,,,escogriffe,control,r,,3,o,u,escugriffe,3,10,real,block4
plastron,plastron,r,plastron,,,plastron,control,r,,5,r,n,plastnon,0,8,real,block4
reacteur,roacteur,prs,act,re,eur,reacteur,target,p,0.0,1,e,o,roacteur,1,8,real,block4
vesibilité,vesibilité,rss,vis,,ibil_ité,visibilité,target,r,,1,i,e,vesibilité,2,10,real,block4
choutroute,choucroute,r,choucroute,,,choucroute,control,r,,4,c,t,choutroute,3,10,real,block4
dérisuon,dérisuon,prs,ris,dé,ion,dérision,target,s,0.0,0,i,u,dérisuon,2,8,real,block4
confitti,confetti,r,confetti,,,confetti,control,r,,4,e,i,confitti,3,8,real,block4
tabitacle,tabitacle,r,habitacle,,,habitacle,control,r,,0,h,t,tabitacle,2,9,real,block4
injustice,injustice,prs,just,in,ice,injustice,target,p,0.0,0,i,a,anjustice,0,9,real,block4
leitmotiv,laitmotiv,r,leitmotiv,,,leitmotiv,control,r,,1,e,a,laitmotiv,1,9,real,block4
corbeau,corbeau,r,corbeau,,,corbeau,control,r,,6,u,e,corbeae,0,7,real,block4
cérémonie,cérélonie,r,cérémonie,,,cérémonie,control,r,,4,m,l,cérélonie,1,9,real,block4
prévu,prévu,pr,vu,pré,,prévu,target,r,,0,v,p,prépu,0,5,real,block4
simplemert,simplement,rs,simple,,ment,simplement,target,s,0.0,2,n,r,simplemert,3,10,real,block4
dégoûtamt,dégoûtant,prs,goût,dé,ant,dégoûtant,target,s,0.0,1,n,m,dégoûtamt,3,9,real,block4
sportivisé,sportivité,rss,sport,,iv_ité,sportivité,target,s,1.0,1,t,s,sportivisé,3,10,real,block4
ràlit,ràlit,pr,lit,re,,relit,target,p,0.0,1,e,à,ràlit,2,5,real,block4
bombardier,bombarcier,rss,bomb,,ard_ier,bombardier,target,s,0.0,2,d,c,bombarcier,1,10,real,block4
eucalnptus,eucalyptus,r,eucalyptus,,,eucalyptus,control,r,,5,y,n,eucalnptus,3,10,real,block4
bourbon,bourben,r,bourbon,,,bourbon,control,r,,5,o,e,bourben,1,7,real,block4
enfui,enfui,pr,fui,en,,enfui,target,p,0.0,1,n,m,emfui,0,5,real,block4
ingénieup,ingénieux,prs,géni,in,eux,ingénieux,target,s,0.0,2,x,p,ingénieup,3,9,real,block4
parccemin,parchemin,r,parchemin,,,parchemin,control,r,,4,h,c,parccemin,3,9,real,block4
entourage,éntourage,prs,tour,en,age,entourage,target,p,0.0,0,e,é,éntourage,1,9,real,block4
poeliche,pouliche,r,pouliche,,,pouliche,control,r,,2,u,e,poeliche,3,8,real,block4
captivité,captivivé,rss,capt,,iv_ité,captivité,target,s,1.0,1,t,v,captivivé,1,9,real,block4
socialisme,socialisme,rss,soci,,al_isme,socialisme,target,r,,1,o,a,sacialisme,0,10,real,block4
prévision,prévision,prs,vis,pré,ion,prévision,target,p,0.0,0,p,d,drévision,0,9,real,block4
amalvame,amalvame,r,amalgame,,,amalgame,control,r,,4,g,v,amalvame,2,8,real,block4
inaedible,inaedible,prs,aud,in,ible,inaudible,target,r,,1,u,e,inaedible,2,9,real,block4
praiment,praiment,rs,vrai,,ment,vraiment,target,r,,0,v,p,praiment,2,8,real,block4
indagne,indagne,pr,digne,in,,indigne,target,r,,1,i,a,indagne,2,7,real,block4
custaud,costaud,r,costaud,,,costaud,control,r,,1,o,u,custaud,3,7,real,block4
sortie,sortoe,rs,sort,,ie,sortie,target,s,0.0,0,i,o,sortoe,1,6,real,block4
guirlande,guirlande,r,guirlande,,,guirlande,control,r,,0,g,p,puirlande,0,9,real,block4
chimpagne,champagne,r,champagne,,,champagne,control,r,,2,a,i,chimpagne,3,9,real,block4
eniquement,eniquement,rss,un,,ique_ment,uniquement,target,r,,0,u,e,eniquement,2,10,real,block4
cicatrice,cicatrice,r,cicatrice,,,cicatrice,control,r,,0,c,h,hicatrice,0,9,real,block4
puberté,pubarté,r,puberté,,,puberté,control,r,,3,e,a,pubarté,1,7,real,block4
ramet,ramet,pr,met,re,,remet,target,p,0.0,1,e,a,ramet,2,5,real,block4
entêtant,eltêtant,prs,têt,en,ant,entêtant,target,p,0.0,1,n,l,eltêtant,1,8,real,block4
zombae,zombie,r,zombie,,,zombie,control,r,,4,i,a,zombae,3,6,real,block4
éditorial,éditorial,rss,édit,,or_ial,éditorial,target,s,0.0,0,o,e,éditerial,0,9,real,block4
perron,perron,r,perron,,,perron,control,r,,5,n,l,perrol,0,6,real,block4
tonalité,tonalité,rss,ton,,al_ité,tonalité,target,s,0.0,0,a,u,tonulité,0,8,real,block4
capharnaüm,capharnaüm,r,capharnaüm,,,capharnaüm,control,r,,6,n,m,capharmaüm,0,10,real,block4
ribambelle,ribamberle,r,ribambelle,,,ribambelle,control,r,,7,l,r,ribamberle,1,10,real,block4
agricole,agricole,r,agricole,,,agricole,control,r,,1,g,t,atricole,0,8,real,block4
inpulsif,impulsif,prs,puls,im,if,impulsif,target,p,0.0,1,m,n,inpulsif,3,8,real,block4
idéal,idéal,rs,idé,,al,idéal,target,s,0.0,0,a,u,idéul,0,5,real,block4
plant,plant,r,plant,,,plant,control,r,,2,a,i,plint,0,5,real,block4
argent,argent,r,argent,,,argent,control,r,,4,n,m,argemt,0,6,real,block4
céracité,céracité,rss,cér,,ac_ité,céracité,target,s,1.0,0,i,e,céraceté,0,8,real,block4
holocauste,holocauste,r,holocauste,,,holocauste,control,r,,7,s,b,holocaubte,0,10,real,block4
charmant,charmant,rs,charm,,ant,charmant,target,r,,0,c,s,sharmant,0,8,real,block4
impulseon,impulseon,prs,puls,im,ion,impulsion,target,s,0.0,0,i,e,impulseon,2,9,real,block4
crevette,drevette,r,crevette,,,crevette,control,r,,0,c,d,drevette,1,8,real,block4
racaille,recaille,r,racaille,,,racaille,control,r,,1,a,e,recaille,1,8,real,block4
banquise,sanquise,r,banquise,,,banquise,control,r,,0,b,s,sanquise,1,8,real,block4
interphone,interphone,pr,phone,inter,,interphone,target,r,,3,n,r,interphore,0,10,real,block4
acsivité,activité,rss,act,,iv_ité,activité,target,r,,2,t,s,acsivité,3,8,real,block4
munal,munal,rs,mur,,al,mural,target,r,,2,r,n,munal,2,5,real,block4
spectacle,spectagle,r,spectacle,,,spectacle,control,r,,6,c,g,spectagle,1,9,real,block4
inefficace,anefficace,pr,efficace,in,,inefficace,target,p,0.0,0,i,a,anefficace,1,10,real,block4
kéfonce,kéfonce,pr,fonce,dé,,défonce,target,p,0.0,0,d,k,kéfonce,2,7,real,block4
bunldozer,bulldozer,r,bulldozer,,,bulldozer,control,r,,2,l,n,bunldozer,3,9,real,block4
troisième,troisiume,rs,trois,,ième,troisième,target,s,0.0,1,è,u,troisiume,1,9,real,block4
pesamment,pesamment,rss,pes,,am_ment,pesamment,target,s,1.0,0,m,r,pesamrent,0,9,real,block4
immoltel,immortel,prs,mort,im,el,immortel,target,r,,2,r,l,immoltel,3,8,real,block4
festivité,festivité,rss,fest,,iv_ité,festivité,target,r,,2,s,t,fettivité,0,9,real,block4
certain,certain,rs,cert,,ain,certain,target,s,0.0,1,i,e,certaen,0,7,real,block4
